trade_date,0
2015/9/21,-463.25358266188664
2015/9/22,-463.228009131208
2015/9/23,-467.91973036504373
2015/9/24,-468.527429354313
2015/9/25,-469.16205480108493
2015/9/28,-471.2017034329451
2015/9/29,-472.41380740523334
2015/9/30,-472.2097099298361
2015/10/8,-464.76229726714223
2015/10/9,-465.17245578617
2015/10/12,-463.6541346866406
2015/10/13,-463.0224645179735
2015/10/14,-464.04480423404965
2015/10/15,-461.75402384629086
2015/10/16,-461.0399074894611
2015/10/19,-459.20727679862904
2015/10/20,-459.8880530036066
2015/10/21,-461.86119784417247
2015/10/22,-459.55706204452116
2015/10/23,-450.99165687933163
2015/10/26,-444.40101307142
2015/10/27,-446.7981737540968
2015/10/28,-449.6088443835569
2015/10/29,-448.8784260508515
2015/10/30,-448.0140590089391
2015/11/2,-455.7231035985884
2015/11/3,-458.4047246273373
2015/11/4,-452.71322129450834
2015/11/5,-451.13444866399635
2015/11/6,-449.2247120455801
2015/11/9,-446.71596363911607
2015/11/10,-445.31418242562467
2015/11/11,-447.5677542498152
2015/11/12,-447.6987759285294
2015/11/13,-452.8005992399055
2015/11/16,-454.0686151483288
2015/11/17,-453.46721387784487
2015/11/18,-453.25341588169385
2015/11/19,-452.77968220248687
2015/11/20,-454.1044673593867
2015/11/23,-455.2084341189986
2015/11/24,-455.9636658041201
2015/11/25,-454.558411068972
2015/11/26,-454.876761747177
2015/11/27,-460.42386874373494
2015/11/30,-453.8787273857183
2015/12/1,-454.21777295445696
2015/12/2,-446.289045602743
2015/12/3,-447.5962415481057
2015/12/4,-452.45609265719565
2015/12/7,-453.2350638203386
2015/12/8,-456.11888231321126
2015/12/9,-453.6774000246615
2015/12/10,-455.2361993424112
2015/12/11,-456.7926158027418
2015/12/14,-453.99053391264806
2015/12/15,-453.549504816867
2015/12/16,-454.15050159093846
2015/12/17,-452.02819706206674
2015/12/18,-450.89532045956105
2015/12/21,-440.24719797989695
2015/12/22,-442.2958433170746
2015/12/23,-444.43513664441963
2015/12/24,-442.7805464882265
2015/12/25,-443.17601348680273
2015/12/28,-448.6878014014356
2015/12/29,-447.8342735826513
2015/12/30,-448.74608340219714
2015/12/31,-449.3202764578022
2016/1/4,-458.19537723514264
2016/1/5,-455.14991911246415
2016/1/6,-455.58114339353085
2016/1/7,-466.10161816068035
2016/1/8,-463.45858039613154
2016/1/11,-468.5816161499839
2016/1/12,-471.62835004816867
2016/1/13,-468.97447935580846
2016/1/14,-463.79115423792024
2016/1/15,-469.8747112770944
2016/1/18,-469.3762005777014
2016/1/19,-458.35415607280703
2016/1/20,-466.4338185090808
2016/1/21,-468.700745854721
2016/1/22,-466.19570754877117
2016/1/25,-465.9695087405756
2016/1/26,-470.0204167712846
2016/1/27,-469.22083432058577
2016/1/28,-472.69523625641517
2016/1/29,-468.40894090513007
2016/2/1,-467.721087982315
2016/2/2,-464.32966223994765
2016/2/3,-465.2252127157114
2016/2/4,-463.87855487932336
2016/2/5,-465.12399823866843
2016/2/15,-468.64833098066583
2016/2/16,-464.8933973128351
2016/2/17,-466.47216797361045
2016/2/18,-467.16434396108343
2016/2/19,-465.77639336294874
2016/2/22,-460.962581031349
2016/2/23,-456.2535382412878
2016/2/24,-450.8555285145032
2016/2/25,-456.67842996545295
2016/2/26,-452.0854665685362
2016/2/29,-454.2239209732806
2016/3/1,-450.5666329422535
2016/3/2,-444.4536257480448
2016/3/3,-440.81218955127974
2016/3/4,-429.70329136256913
2016/3/7,-434.6584292911371
2016/3/8,-439.2239033942417
2016/3/9,-441.17470603763553
2016/3/10,-440.36787587571666
2016/3/11,-440.3811625282213
2016/3/14,-443.71524981419356
2016/3/15,-436.61139033572096
2016/3/16,-439.97744575827505
2016/3/17,-438.8542698053483
2016/3/18,-442.18480776003577
2016/3/21,-436.0243760087242
2016/3/22,-433.4707498634134
2016/3/23,-432.9809868473686
2016/3/24,-425.30042015594347
2016/3/25,-423.0967467899473
2016/3/28,-418.3377001694005
2016/3/29,-419.94962633177687
2016/3/30,-419.27334473295554
2016/3/31,-420.3012783427579
2016/4/1,-422.8855866255281
2016/4/5,-422.3850957321963
2016/4/6,-410.6477482596545
2016/4/7,-414.045390587127
2016/4/8,-418.40744158128103
2016/4/11,-424.21340215085246
2016/4/12,-423.15265128271295
2016/4/13,-425.7562166659711
2016/4/14,-425.1599672011973
2016/4/15,-423.07808199267237
2016/4/18,-424.41130585009665
2016/4/19,-424.918491970956
2016/4/20,-427.5657877708574
2016/4/21,-425.5548084604446
2016/4/22,-418.4404634301466
2016/4/25,-421.18415243005927
2016/4/26,-421.79774376751396
2016/4/27,-420.72362879554686
2016/4/28,-419.30556516459853
2016/4/29,-414.4565817794501
2016/5/3,-405.10112074534726
2016/5/4,-408.9667233308245
2016/5/5,-407.43277440063446
2016/5/6,-412.52230247559805
2016/5/9,-414.719443296854
2016/5/10,-413.3647847100386
2016/5/11,-408.3519750117732
2016/5/12,-409.1961463032216
2016/5/13,-414.2243558569412
2016/5/16,-413.4534370715673
2016/5/17,-417.5137501161714
2016/5/18,-423.1978395945888
2016/5/19,-421.94036139743804
2016/5/20,-416.4187440300628
2016/5/23,-413.3695257174261
2016/5/24,-415.8567100804163
2016/5/25,-416.0758001337258
2016/5/26,-415.30618519392135
2016/5/27,-415.47607534959616
2016/5/30,-411.86889540323966
2016/5/31,-403.2436830118791
2016/6/1,-403.80274268993617
2016/6/2,-399.8603495520352
2016/6/3,-383.49896341595525
2016/6/6,-391.2180626853111
2016/6/7,-389.335143598623
2016/6/8,-393.0802691303384
2016/6/13,-400.52410806055934
2016/6/14,-394.6954982703165
2016/6/15,-390.70117198372446
2016/6/16,-393.15669503727156
2016/6/17,-388.6003517073658
2016/6/20,-390.87995265894597
2016/6/21,-393.3479464702691
2016/6/22,-388.69212173977866
2016/6/23,-390.7778576254929
2016/6/24,-393.58380338537376
2016/6/27,-379.44214485569927
2016/6/28,-378.9768842989894
2016/6/29,-379.1116688855193
2016/6/30,-375.3948706773137
2016/7/1,-380.9938879766698
2016/7/4,-373.25247965300605
2016/7/5,-366.5488588611118
2016/7/6,-349.41689144239473
2016/7/7,-349.87152067761093
2016/7/8,-357.6150140985728
2016/7/11,-352.14040656575867
2016/7/12,-342.4974250939387
2016/7/13,-350.1412298554852
2016/7/14,-350.335928097879
2016/7/15,-349.89469917702996
2016/7/18,-351.25472352774005
2016/7/19,-359.6386310771007
2016/7/20,-359.23876584197626
2016/7/21,-353.38457225065747
2016/7/22,-360.0725916860439
2016/7/25,-356.7550230166127
2016/7/26,-348.7398838009213
2016/7/27,-353.9681993904069
2016/7/28,-351.80381887428234
2016/7/29,-354.57191619141287
2016/8/1,-361.0547236968514
2016/8/2,-361.8271731173725
2016/8/3,-361.19289447941986
2016/8/4,-361.72334806125997
2016/8/5,-362.140184758943
2016/8/8,-359.84306739214435
2016/8/9,-352.09755468818923
2016/8/10,-354.0892598706965
2016/8/11,-351.09532759101785
2016/8/12,-350.92959124469337
2016/8/15,-348.8757274537416
2016/8/16,-358.1477312250432
2016/8/17,-359.4551813763018
2016/8/18,-361.2507229171916
2016/8/19,-361.2969435904547
2016/8/22,-360.4753385728032
2016/8/23,-360.9376798132765
2016/8/24,-362.59129301273606
2016/8/25,-364.92354889436655
2016/8/26,-366.4975295793608
2016/8/29,-360.53263964400367
2016/8/30,-362.1285961963418
2016/8/31,-357.7634698704011
2016/9/1,-359.3573675975564
2016/9/2,-362.3786472849834
2016/9/5,-359.64797664544795
2016/9/6,-358.14666097146903
2016/9/7,-361.6099544747294
2016/9/8,-362.41803567655376
2016/9/9,-363.6798881577315
2016/9/12,-370.58052982032797
2016/9/13,-368.1821930291593
2016/9/14,-369.0928635655613
2016/9/19,-368.2893642833856
2016/9/20,-373.41048824539786
2016/9/21,-374.2757440097962
2016/9/22,-371.1325996440262
2016/9/23,-370.4443395096444
2016/9/26,-379.5458214924614
2016/9/27,-377.0532514384852
2016/9/28,-379.82827169779034
2016/9/29,-377.2082441243791
2016/9/30,-370.1867172180717
2016/10/10,-364.9685134982756
2016/10/11,-359.07573585420755
2016/10/12,-362.1771548621801
2016/10/13,-364.18237299837523
2016/10/14,-362.47350886265576
2016/10/17,-365.62498963933444
2016/10/18,-360.7905890077185
2016/10/19,-361.4366296065138
2016/10/20,-362.46261388123696
2016/10/21,-363.7718507088329
2016/10/24,-361.1340745406127
2016/10/25,-354.9569581054476
2016/10/26,-354.0026862718581
2016/10/27,-350.90261534603
2016/10/28,-350.68817006397296
2016/10/31,-349.8526038503797
2016/11/1,-350.95840054592435
2016/11/2,-352.63631126669895
2016/11/3,-351.92995690551203
2016/11/4,-353.1263057526216
2016/11/7,-352.62574689590843
2016/11/8,-347.8987600978497
2016/11/9,-351.12148541925524
2016/11/10,-348.73688645056853
2016/11/11,-352.7660612473572
2016/11/14,-356.94672348632236
2016/11/15,-353.8385964688523
2016/11/16,-354.7890743669289
2016/11/17,-356.8114022682795
2016/11/18,-357.9160868837344
2016/11/21,-358.41585672204184
2016/11/22,-359.0319007186962
2016/11/23,-354.8082269549999
2016/11/24,-350.85823334643356
2016/11/25,-350.9422584797182
2016/11/28,-348.3348988557636
2016/11/29,-343.58765462922787
2016/11/30,-348.62210602355384
2016/12/1,-346.71434667701055
2016/12/2,-346.1023696850769
2016/12/5,-351.94922779208724
2016/12/6,-341.39196262313425
2016/12/7,-340.37469728272043
2016/12/8,-330.10570619070273
2016/12/9,-330.0151872794705
2016/12/12,-341.1304434124678
2016/12/13,-334.73911545314377
2016/12/14,-335.62013855490846
2016/12/15,-339.91163886505524
2016/12/16,-340.3760469879515
2016/12/19,-341.81092206931453
2016/12/20,-341.4566892343545
2016/12/21,-339.23220214733857
2016/12/22,-342.7359161278009
2016/12/23,-348.1223405872368
2016/12/26,-343.7187973171385
2016/12/27,-342.0703175280879
2016/12/28,-344.53636140171824
2016/12/29,-340.99137172525576
2016/12/30,-334.0217920092226
2017/1/3,-333.5537466841386
2017/1/4,-316.10545693536216
2017/1/5,-321.2078314376417
2017/1/6,-317.29449135446316
2017/1/9,-319.4870728708759
2017/1/10,-318.9781270040212
2017/1/11,-322.674260911588
2017/1/12,-321.2334718498379
2017/1/13,-323.4698802085943
2017/1/16,-326.902784911964
2017/1/17,-319.17644936941934
2017/1/18,-313.00330581500225
2017/1/19,-313.44322016693184
2017/1/20,-313.1027849926678
2017/1/23,-316.7257527647782
2017/1/24,-317.5949467031321
2017/1/25,-320.21743409280833
2017/1/26,-323.4736843228992
2017/2/3,-321.18034608325024
2017/2/6,-321.09206219026714
2017/2/7,-324.314210111419
2017/2/8,-323.58368502116406
2017/2/9,-320.03651029903415
2017/2/10,-322.34168191350034
2017/2/13,-317.23413467693894
2017/2/14,-316.7271110551861
2017/2/15,-318.5301204805478
2017/2/16,-318.92710572678345
2017/2/17,-316.3433454709605
2017/2/20,-305.1373867905543
2017/2/21,-307.6644887459735
2017/2/22,-304.37514904517485
2017/2/23,-304.80066833748646
2017/2/24,-303.9159984911906
2017/2/27,-309.6123370772573
2017/2/28,-312.0422647756482
2017/3/1,-309.9424303402785
2017/3/2,-309.6510032795898
2017/3/3,-309.9469680528911
2017/3/6,-307.4689493472669
2017/3/7,-298.9374712967602
2017/3/8,-298.93612731771844
2017/3/9,-296.5073820505863
2017/3/10,-296.4853403592671
2017/3/13,-294.4933007828142
2017/3/14,-296.63220742630165
2017/3/15,-291.4977947856535
2017/3/16,-291.46566879469253
2017/3/17,-287.8377661807976
2017/3/20,-279.90506426534415
2017/3/21,-271.7745936008429
2017/3/22,-271.1110431356034
2017/3/23,-275.95359381993984
2017/3/24,-278.9230955551056
2017/3/27,-287.0727631434671
2017/3/28,-285.63401316520947
2017/3/29,-282.1441599762268
2017/3/30,-279.82115926127676
2017/3/31,-279.52638265402345
2017/4/5,-276.1886478539348
2017/4/6,-274.0515282841119
2017/4/7,-273.20493935981887
2017/4/10,-277.2874614893387
2017/4/11,-281.2251382360241
2017/4/12,-276.14124643075394
2017/4/13,-267.83515714049275
2017/4/14,-270.84746636627665
2017/4/17,-270.33931749797523
2017/4/18,-261.2309417884994
2017/4/19,-260.11719953702953
2017/4/20,-250.1556464648091
2017/4/21,-264.89036168597835
2017/4/24,-267.21204479385636
2017/4/25,-246.4866044918317
2017/4/26,-247.53732002003238
2017/4/27,-243.99218739690306
2017/4/28,-252.48297894926114
2017/5/2,-254.14460718315735
2017/5/3,-248.58309796705032
2017/5/4,-250.19183026814437
2017/5/5,-250.08480018908077
2017/5/8,-261.116434142529
2017/5/9,-257.642033667796
2017/5/10,-256.32138812335546
2017/5/11,-254.0747779514107
2017/5/12,-252.7778858624259
2017/5/15,-246.56126183888674
2017/5/16,-235.62498495762586
2017/5/17,-239.39934006285463
2017/5/18,-236.54497634322314
2017/5/19,-225.3267840030056
2017/5/22,-224.3548199980631
2017/5/23,-211.7388478469708
2017/5/24,-215.6595176366253
2017/5/25,-215.3567195575686
2017/5/26,-213.99941557244028
2017/5/31,-222.8423326893491
2017/6/1,-216.52516498670082
2017/6/2,-218.60037786212624
2017/6/5,-221.67892640697346
2017/6/6,-216.99642198184912
2017/6/7,-206.02247716272282
2017/6/8,-200.99140695952616
2017/6/9,-199.42067659691114
2017/6/12,-191.8359908677171
2017/6/13,-191.70567942308782
2017/6/14,-190.58555138070957
2017/6/15,-200.96985683502717
2017/6/16,-202.76705434499414
2017/6/19,-195.27770644270083
2017/6/20,-199.11226531270245
2017/6/21,-192.2895692821956
2017/6/22,-192.35844334037012
2017/6/23,-192.21541569702904
2017/6/26,-179.94413147610956
2017/6/27,-180.50604089158838
2017/6/28,-189.54798273387647
2017/6/29,-191.84195413281816
2017/6/30,-192.93352224363227
2017/7/3,-204.63450622981117
2017/7/4,-213.25227853045934
2017/7/5,-204.91248716512598
2017/7/6,-209.0295528270862
2017/7/7,-219.08924900123986
2017/7/10,-210.47692480964275
2017/7/11,-201.77297435896043
2017/7/12,-207.63472018311845
2017/7/13,-208.90444126845696
2017/7/14,-208.59765823176585
2017/7/17,-215.24216414590822
2017/7/18,-212.5612353984901
2017/7/19,-208.0023962593058
2017/7/20,-198.14817218120595
2017/7/21,-191.40618458906917
2017/7/24,-186.52549907561522
2017/7/25,-186.48177602652248
2017/7/26,-193.0908748327961
2017/7/27,-190.82669389946915
2017/7/28,-180.14237790234387
2017/7/31,-182.7563384233529
2017/8/1,-183.5659734703503
2017/8/2,-181.29876589037923
2017/8/3,-187.1466285267332
2017/8/4,-190.7852360335205
2017/8/7,-182.33433680470853
2017/8/8,-181.3230191054445
2017/8/9,-172.60953816261144
2017/8/10,-171.74783216209522
2017/8/11,-179.69161214694975
2017/8/14,-163.9602080010856
2017/8/15,-167.67407317216538
2017/8/16,-167.33237301708425
2017/8/17,-171.3355552508525
2017/8/18,-174.33801101858447
2017/8/21,-174.38913059873903
2017/8/22,-177.09577597109603
2017/8/23,-170.19572527103568
2017/8/24,-171.58476469980477
2017/8/25,-171.30900755428954
2017/8/28,-171.91173934632778
2017/8/29,-174.4975974541268
2017/8/30,-170.63169256130647
2017/8/31,-172.566251839266
2017/9/1,-168.5924981715485
2017/9/4,-171.6228861608638
2017/9/5,-173.98507972645768
2017/9/6,-179.01514704873782
2017/9/7,-182.82965459230564
2017/9/8,-190.00282457907326
2017/9/11,-185.93323212108237
2017/9/12,-179.21033702333364
2017/9/13,-172.1464614603011
2017/9/14,-173.11829931928725
2017/9/15,-173.97399171439326
2017/9/18,-164.6283226789566
2017/9/19,-166.6682575583484
2017/9/20,-167.10291183893102
2017/9/21,-164.65378307446383
2017/9/22,-163.4170601148755
2017/9/25,-155.71193036047677
2017/9/26,-153.82556903137453
2017/9/27,-154.92497213790574
2017/9/28,-144.40192989297702
2017/9/29,-145.36800844615686
2017/10/9,-135.18775386586776
2017/10/10,-122.67875312095084
2017/10/11,-116.62781936632288
2017/10/12,-118.22600858835344
2017/10/13,-106.39552791860656
2017/10/16,-102.40417966928764
2017/10/17,-106.18974779906421
2017/10/18,-101.72847464645848
2017/10/19,-79.59846177789147
2017/10/20,-88.05701182499308
2017/10/23,-88.70757504275954
2017/10/24,-94.4254902816323
2017/10/25,-96.24915184429472
2017/10/26,-57.033449167765774
2017/10/27,-12.503140999313713
2017/10/30,-39.856110766574794
2017/10/31,-43.85918842261936
2017/11/1,-38.7066546192972
2017/11/2,-34.49508886007386
2017/11/3,-22.3467263018408
2017/11/6,-7.982353586561323
2017/11/7,-18.798092690431403
2017/11/8,-10.95241208162156
2017/11/9,-11.079580041285533
2017/11/10,17.20049627138597
2017/11/13,26.779381244132768
2017/11/14,17.06105613681803
2017/11/15,26.789154977782875
2017/11/16,58.137599171656866
2017/11/17,29.338299199033063
2017/11/20,18.087316656145262
2017/11/21,16.872450524032555
2017/11/22,-10.333543073704027
2017/11/23,-28.16405756742984
2017/11/24,-31.690182910472608
2017/11/27,-40.743524713613915
2017/11/28,-13.862504183345742
2017/11/29,-24.463402959638977
2017/11/30,-31.92276338988729
2017/12/1,-40.360417403889954
2017/12/4,-24.271214997813722
2017/12/5,-28.893025406518465
2017/12/6,-36.73884160691375
2017/12/7,-45.53517967397301
2017/12/8,-34.56466268867768
2017/12/11,-10.272381161022343
2017/12/12,-9.968150649493884
2017/12/13,7.359442882680653
2017/12/14,3.770498548063823
2017/12/15,-7.238749725098006
2017/12/18,5.1734054994112695
2017/12/19,6.775772566989902
2017/12/20,25.220182370358696
2017/12/21,22.21884010380282
2017/12/22,22.847594563699662
2017/12/25,27.99234376660328
2017/12/26,20.441160659483064
2017/12/27,3.470720112962551
2017/12/28,58.137146543062265
2017/12/29,36.94329650294491
2018/1/2,43.33962463336194
2018/1/3,55.23119525212746
2018/1/4,76.91156152428975
2018/1/5,78.25909858845968
2018/1/8,92.11168363236261
2018/1/9,123.01529467736417
2018/1/10,126.94987964624089
2018/1/11,115.79670775091164
2018/1/12,129.7492541881981
2018/1/15,126.87695364537542
2018/1/16,114.79483943537933
2018/1/17,88.99779241732129
2018/1/18,91.90319380799781
2018/1/19,90.90330920362608
2018/1/22,115.25068775304571
2018/1/23,115.39910517224166
2018/1/24,105.58388854569233
2018/1/25,109.816206199382
2018/1/26,118.00748071969781
2018/1/29,76.45405517864704
2018/1/30,81.80172152966033
2018/1/31,104.61465367348887
2018/2/1,97.25052723292124
2018/2/2,80.05895453879556
2018/2/5,56.93091581978593
2018/2/6,47.36315951219133
2018/2/7,21.101400918684643
2018/2/8,38.966736103698764
2018/2/9,21.243257905781245
2018/2/12,36.08860256796772
2018/2/13,50.33405102057668
2018/2/14,57.1060802298178
2018/2/22,81.82652319776727
2018/2/23,81.76533858216953
2018/2/26,82.46806497242223
2018/2/27,76.42575929432729
2018/2/28,63.40278314666693
2018/3/1,79.78430761174386
2018/3/2,74.09599672446475
2018/3/5,57.47031740739449
2018/3/6,55.73153767288124
2018/3/7,47.59493249866391
2018/3/8,60.862429993241825
2018/3/9,66.44624416643416
2018/3/12,62.03170843414748
2018/3/13,48.215893987968805
2018/3/14,64.80247584450028
2018/3/15,84.6079181419593
2018/3/16,77.79343521457035
2018/3/19,91.28504209201375
2018/3/20,85.27332254841356
2018/3/21,79.52526743475644
2018/3/22,63.06357474962821
2018/3/23,47.86097250172533
2018/3/26,50.051617098210805
2018/3/27,51.146620354350866
2018/3/28,17.803153609582743
2018/3/29,25.74976659251151
2018/3/30,20.212147778676112
2018/4/2,16.7334523994018
2018/4/3,14.854525635231061
2018/4/4,31.62188381461584
2018/4/9,35.731164943902755
2018/4/10,45.531032840244166
2018/4/11,42.9966347569556
2018/4/12,31.86486189839404
2018/4/13,24.24055557122983
2018/4/16,19.032714809242954
2018/4/17,3.632742361395325
2018/4/18,-6.896646310415681
2018/4/19,17.859310406726475
2018/4/20,8.213667475395605
2018/4/23,11.67830235602618
2018/4/24,28.141833110882175
2018/4/25,29.10644484625909
2018/4/26,15.706326590116825
2018/4/27,0.1246112694308953
2018/5/2,5.9432855997416665
2018/5/3,9.694531275622522
2018/5/4,1.8620556493895517
2018/5/7,37.843494370436254
2018/5/8,48.46743237111654
2018/5/9,41.75704635654219
2018/5/10,54.07115439822437
2018/5/11,57.64528422776019
2018/5/14,82.23273225303623
2018/5/15,83.08302108909871
2018/5/16,74.6466327820074
2018/5/17,67.0633563547817
2018/5/18,79.0576888911129
2018/5/21,74.44426414443664
2018/5/22,79.38768559055214
2018/5/23,63.36219026019352
2018/5/24,54.72490420791754
2018/5/25,56.492335851592124
2018/5/28,80.79761743956499
2018/5/29,71.54459510279771
2018/5/30,66.2265265124683
2018/5/31,91.92891493500784
2018/6/1,85.41987580710548
2018/6/4,122.49538396266726
2018/6/5,128.7542673273069
2018/6/6,126.49982754314865
2018/6/7,121.53418681718253
2018/6/8,118.2561255141206
2018/6/11,116.0853366439693
2018/6/12,140.33108076481406
2018/6/13,131.36114235662578
2018/6/14,126.66185971307226
2018/6/15,113.76158920249996
2018/6/19,77.88960733388991
2018/6/20,103.97452412862735
2018/6/21,99.30468489092736
2018/6/22,106.28595782000508
2018/6/25,105.69010562896584
2018/6/26,94.87538351367978
2018/6/27,61.77831961442044
2018/6/28,49.67183291685567
2018/6/29,70.6076370226042
2018/7/2,50.65286324221776
2018/7/3,32.704705278674034
2018/7/4,28.461561187975963
2018/7/5,39.740889944264026
2018/7/6,51.45554730663042
2018/7/9,65.25201841491422
2018/7/10,63.85188241343734
2018/7/11,57.484903862075676
2018/7/12,75.74890230169777
2018/7/13,85.54025238200559
2018/7/16,93.02598039965545
2018/7/17,80.64764864343849
2018/7/18,75.43663524811588
2018/7/19,78.83063660344698
2018/7/20,79.05952867646998
2018/7/23,69.76880369902581
2018/7/24,83.64452119218244
2018/7/25,82.00254218731077
2018/7/26,73.57751509729127
2018/7/27,76.67605485445267
2018/7/30,57.17603541438627
2018/7/31,64.04943875749588
2018/8/1,52.15806122642214
2018/8/2,32.52235104559795
2018/8/3,15.293454483635005
2018/8/6,5.560496326671449
2018/8/7,22.48942248965997
2018/8/8,11.946917708075766
2018/8/9,27.9921627563359
2018/8/10,23.31833623262825
2018/8/13,14.255581849320508
2018/8/14,16.1164437631789
2018/8/15,-1.6630072814165884
2018/8/16,-16.77878466040481
2018/8/17,-30.269259280273253
