,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
62,PG,20200827,138.21,138.84,139.69,138.18,138.39,-0.13,6147707,,
63,PG,20200826,138.39,138.57,139.32,138.25,139.06,-0.48,4718692,654050348.21,138.61
64,PG,20200825,139.06,139.0,139.15,137.8,138.51,0.4,4691492,650497931.88,138.65
65,PG,20200824,138.51,137.49,138.78,137.2,137.44,0.78,7183027,992426476.32,138.16
66,PG,20200821,137.44,136.6,138.1,135.91,136.85,0.43,5685453,779880979.1,137.17
67,PG,20200820,136.85,135.24,136.98,135.19,135.77,0.8,4345356,592861253.07,136.44
68,PG,20200819,135.77,135.54,136.32,135.5,136.51,-0.54,6804098,924376857.48,135.86
69,PG,20200818,136.51,135.81,137.52,135.42,135.5,0.75,8663883,1183145060.81,136.56
70,PG,20200817,135.5,134.94,135.7,134.66,135.1,0.3,5590141,756382469.12,135.31
71,PG,20200814,135.1,135.61,135.64,134.55,135.78,-0.5,5839848,788692554.25,135.05
72,PG,20200813,135.78,135.08,135.87,134.93,135.46,0.24,4981731,674956848.78,135.49
73,PG,20200812,135.46,133.77,135.97,133.7,133.23,1.67,5919234,801271375.76,135.37
74,PG,20200811,133.23,134.27,134.74,132.79,134.1,-0.65,5215953,696825293.19,133.6
75,PG,20200810,134.1,133.7,134.44,133.19,133.55,0.41,5710582,764959298.64,133.95
76,PG,20200807,133.55,132.89,133.64,132.45,132.71,0.63,4708926,626581983.86,133.06
77,PG,20200806,132.71,132.85,133.37,132.12,133.44,-0.55,3965404,526058821.99,132.66
78,PG,20200805,133.44,133.59,134.65,133.12,133.79,-0.26,5507434,736320243.83,133.7
79,PG,20200804,133.79,130.77,133.93,130.7,131.29,1.9,7679250,1020146971.34,132.84
80,PG,20200803,131.29,130.47,131.92,130.47,131.12,0.13,7745852,1017506040.37,131.36
81,PG,20200731,131.12,130.66,131.21,129.27,131.42,-0.23,8444445,1100610961.3,130.34
82,PG,20200730,131.42,130.66,132.03,129.65,128.31,2.42,10362813,1357856071.52,131.03
83,PG,20200729,128.31,127.56,129.24,127.36,127.88,0.34,6537652,839979756.98,128.48
84,PG,20200728,127.88,126.37,128.46,126.29,126.32,1.23,7640668,975977747.12,127.73
85,PG,20200727,126.32,125.71,126.64,125.54,125.96,0.29,6104570,770618329.89,126.24
86,PG,20200724,125.96,126.99,127.77,125.32,126.16,-0.16,5936149,748800734.59,126.14
87,PG,20200723,126.16,126.12,127.18,125.6,126.14,0.02,6635176,839067105.5,126.46
88,PG,20200722,126.14,125.5,126.4,124.21,125.07,0.86,5794258,726971365.14,125.46
89,PG,20200721,125.07,125.49,126.64,124.92,125.24,-0.14,5127805,644005183.47,125.59
90,PG,20200720,125.24,125.47,125.84,124.79,125.63,-0.31,4223551,529055513.62,125.26
91,PG,20200717,125.63,125.09,126.07,124.83,124.76,0.7,4428199,555834180.78,125.52
92,PG,20200716,124.76,125.08,125.52,123.91,124.5,0.21,3914834,487714365.19,124.58
93,PG,20200715,124.5,125.98,126.9,124.26,125.09,-0.47,7775430,974243495.51,125.3
94,PG,20200714,125.09,123.99,125.66,123.5,124.05,0.84,5881074,733606405.79,124.74
95,PG,20200713,124.05,124.0,125.59,123.34,123.89,0.13,7549121,940152431.1,124.54
96,PG,20200710,123.89,122.57,124.5,122.47,122.48,1.15,6699844,828084035.79,123.6
97,PG,20200709,122.48,122.82,123.98,121.81,122.89,-0.33,5337762,654465721.08,122.61
98,PG,20200708,122.89,122.15,123.24,122.0,122.22,0.55,6491586,796723450.39,122.73
99,PG,20200707,122.22,121.3,123.25,120.89,121.63,0.49,6857574,838020230.07,122.2
100,PG,20200706,121.63,121.77,122.41,120.88,120.88,0.62,6023277,731222213.83,121.4
101,PG,20200702,120.88,121.0,122.57,120.53,119.98,0.75,6150891,746584139.49,121.38
102,PG,20200701,119.98,119.65,120.39,118.9,119.57,0.34,6501238,779106476.56,119.84
103,PG,20200626,115.23,117.59,118.47,115.04,117.89,-2.26,23201708,2689245009.5,115.91
104,PG,20200625,117.89,116.99,118.03,116.03,116.42,1.26,5489336,643079060.89,117.15
105,PG,20200624,116.42,117.22,117.96,116.28,117.73,-1.11,6547848,765436948.83,116.9
106,PG,20200623,117.73,118.67,119.19,117.65,117.75,-0.02,5340539,632006327.96,118.34
107,PG,20200622,117.75,118.78,119.08,117.34,118.92,-0.98,5695641,672135190.08,118.01
108,PG,20200619,118.92,120.49,121.82,118.83,119.28,-0.3,17489809,2094236900.48,119.74
109,PG,20200618,119.28,117.46,119.96,117.37,117.93,1.14,6274391,746557785.7,118.98
110,PG,20200617,117.93,118.39,119.11,117.44,118.13,-0.17,6321109,747984476.51,118.33
111,PG,20200616,118.13,118.53,118.97,116.93,116.69,1.23,8167289,964035757.86,118.04
112,PG,20200615,116.69,114.55,117.28,113.76,115.62,0.93,8787027,1018648494.68,115.93
113,PG,20200612,115.62,116.59,118.05,115.26,116.26,-0.55,7998613,930540319.6,116.34
114,PG,20200611,116.26,118.81,119.57,116.0,119.23,-2.49,8937512,1050608110.6,117.55
115,PG,20200610,119.23,119.0,119.89,118.11,118.34,0.75,6678195,796137076.79,119.21
116,PG,20200609,118.34,119.4,119.76,118.15,119.05,-0.6,5563215,661134195.2,118.84
117,PG,20200608,119.05,117.44,119.12,116.84,118.33,0.61,6926692,818773783.88,118.21
118,PG,20200605,118.33,116.25,118.83,116.05,116.05,1.96,7337828,864572980.05,117.82
119,PG,20200604,116.05,118.0,118.83,115.57,118.53,-2.09,6895856,807182080.5,117.05
120,PG,20200603,118.53,118.1,119.19,117.95,118.06,0.4,6171000,731666528.01,118.57
121,PG,20200602,118.06,117.07,118.14,116.82,117.25,0.69,6327942,744187494.2,117.6
122,PG,20200601,117.25,116.0,117.5,115.26,115.92,1.15,5106117,596532892.43,116.83
123,PG,20200529,115.92,116.13,116.72,114.62,116.06,-0.12,7987914,924367798.41,115.72
124,PG,20200528,116.06,115.53,116.99,114.9,113.89,1.91,6593613,766108597.66,116.19
125,PG,20200527,113.89,112.5,113.97,111.82,112.03,1.66,8279676,938593179.0,113.36
126,PG,20200526,112.03,114.15,114.15,111.68,112.6,-0.51,10432430,1176306662.49,112.75
127,PG,20200522,112.6,112.29,113.6,111.76,111.62,0.88,5572016,628365716.75,112.77
128,PG,20200521,111.62,112.8,113.2,111.43,113.28,-1.47,6552660,735003419.27,112.17
129,PG,20200520,113.28,113.0,113.77,112.13,112.44,0.75,6593797,746140946.86,113.16
130,PG,20200519,112.44,115.09,115.64,112.34,116.21,-3.24,8047555,913646161.95,113.53
131,PG,20200518,116.21,116.03,116.99,114.71,114.61,1.4,10021012,1163902463.95,116.15
132,PG,20200515,114.61,113.93,114.79,112.05,113.81,0.7,10695106,1217638887.61,113.85
133,PG,20200514,113.81,113.54,114.45,111.25,113.92,-0.1,9310039,1053241919.06,113.13
134,PG,20200513,113.92,114.28,115.35,113.73,114.55,-0.55,9312621,1066050182.57,114.47
135,PG,20200512,114.55,115.2,115.9,114.14,115.31,-0.66,6734363,775367685.71,115.14
136,PG,20200511,115.31,115.75,116.01,114.92,115.95,-0.55,6947539,803130714.6,115.6
137,PG,20200508,115.95,113.52,116.3,113.39,112.17,3.37,9283094,1072686668.88,115.55
138,PG,20200507,112.17,114.06,114.14,111.82,113.1,-0.82,8764180,988382239.98,112.78
139,PG,20200506,113.1,115.54,116.14,112.89,116.01,-2.51,7892195,902227050.99,114.32
140,PG,20200505,116.01,115.8,117.26,115.21,115.77,0.21,5425340,630530898.92,116.22
141,PG,20200504,115.77,117.09,117.2,115.0,116.82,-0.9,5635969,652531419.99,115.78
142,PG,20200501,116.82,117.6,118.37,116.32,117.87,-0.89,7366547,863810141.08,117.26
143,PG,20200430,117.87,115.92,118.28,115.66,117.08,0.67,10026383,1176971132.04,117.39
144,PG,20200429,117.08,117.52,118.05,115.08,116.89,0.16,8707867,1016625185.73,116.75
145,PG,20200428,116.89,117.1,117.91,116.17,117.45,-0.48,9957961,1165097469.32,117.0
146,PG,20200427,117.45,119.19,119.19,116.9,118.78,-1.12,10635684,1254174853.59,117.92
147,PG,20200424,118.78,119.1,119.76,118.62,119.4,-0.52,12751922,1518779541.56,119.1
148,PG,20200423,119.4,118.65,119.67,118.05,119.4,0.0,17277012,2057724955.52,119.1
149,PG,20200422,119.4,119.99,120.28,118.78,119.68,-0.23,10260969,1227571026.32,119.64
150,PG,20200421,119.68,119.5,120.3,118.43,120.6,-0.76,9465410,1130913083.34,119.48
151,PG,20200420,120.6,121.47,123.23,120.54,124.69,-3.28,10832032,1317204446.01,121.6
152,PG,20200417,124.69,122.45,124.99,120.54,121.5,2.63,15899790,1958184746.84,123.16
153,PG,20200416,121.5,122.35,122.5,119.9,121.22,0.23,12020153,1458230991.47,121.32
154,PG,20200415,121.22,120.86,123.42,119.59,120.96,0.21,14192868,1724407914.84,121.5
155,PG,20200414,120.96,118.76,121.47,116.25,115.95,4.32,10474219,1256255831.0,119.94
156,PG,20200413,115.95,113.61,116.75,113.16,114.66,1.13,7926692,910726259.24,114.89
157,PG,20200409,114.66,115.26,118.66,114.2,115.1,-0.38,12748641,1483420520.47,116.36
158,PG,20200408,115.1,114.39,117.3,111.86,112.77,2.07,12564950,1435007757.64,114.21
159,PG,20200407,112.77,116.71,120.06,112.5,117.81,-4.28,14438379,1682651720.72,116.54
160,PG,20200406,117.81,117.0,119.0,114.58,115.08,2.37,16848430,1969579950.64,116.9
161,PG,20200403,115.08,113.74,115.9,113.01,114.4,0.59,7768785,889419450.15,114.49
162,PG,20200402,114.4,107.69,114.99,107.5,109.33,4.64,9168805,1032840302.28,112.65
163,PG,20200401,109.33,107.95,112.18,107.0,110.0,-0.61,11095778,1222217699.94,110.15
164,PG,20200331,110.0,113.5,114.29,108.95,115.0,-4.35,21691680,2396382057.41,110.47
165,PG,20200330,115.0,113.9,115.79,110.2,110.17,4.38,14571559,1652900169.23,113.43
166,PG,20200327,110.17,106.49,114.29,106.49,107.38,2.6,16073063,1771619776.47,110.22
167,PG,20200326,107.38,103.88,108.31,102.53,100.92,6.4,15799422,1662272988.04,105.21
168,PG,20200325,100.92,100.51,104.7,98.6,103.27,-2.28,13789141,1399400764.68,101.49
169,PG,20200324,103.27,101.23,104.0,96.07,97.7,5.7,14625481,1489435584.27,101.84
170,PG,20200323,97.7,100.19,103.75,94.34,102.43,-4.62,17776754,1756533506.47,98.81
171,PG,20200320,102.43,109.19,109.7,101.59,110.83,-7.58,19922938,2095301565.57,105.17
172,PG,20200319,110.83,116.61,118.0,109.79,117.45,-5.64,16428079,1863005106.77,113.4
173,PG,20200318,117.45,113.02,121.5,112.09,118.24,-0.67,23139243,2715908716.49,117.37
174,PG,20200317,118.24,111.45,119.7,110.77,108.5,8.98,19451356,2270700725.91,116.74
175,PG,20200316,108.5,101.75,115.95,101.0,114.07,-4.88,17367430,1918507222.57,110.47
176,PG,20200313,114.07,106.5,114.63,105.41,101.84,12.01,17378704,1909334081.06,109.87
177,PG,20200312,101.84,103.0,111.58,101.0,111.59,-8.74,20988040,2187002250.37,104.2
178,PG,20200311,111.59,117.6,118.44,110.68,120.55,-7.43,16460657,1860989206.32,113.06
179,PG,20200310,120.55,118.96,120.82,114.44,116.06,3.87,11419122,1347973796.42,118.05
180,PG,20200309,116.06,115.27,120.03,115.12,121.66,-4.6,13116454,1536555991.19,117.15
181,PG,20200306,121.66,118.03,122.61,117.55,121.63,0.02,9817418,1179245768.27,120.12
182,PG,20200305,121.63,121.3,122.9,120.28,124.5,-2.31,9363680,1137688992.74,121.5
183,PG,20200304,124.5,119.88,124.69,119.6,118.17,5.36,9459359,1161793837.29,122.82
184,PG,20200303,118.17,119.73,121.84,117.14,119.56,-1.16,12510899,1489702895.2,119.07
185,PG,20200302,119.56,113.19,119.79,112.55,113.23,5.59,12399797,1450967205.87,117.02
186,PG,20200228,113.23,109.46,113.23,106.67,113.5,-0.24,22788575,2524844215.12,110.79
187,PG,20200227,113.5,119.12,119.92,113.43,120.16,-5.54,13298852,1542126898.61,115.96
188,PG,20200226,120.16,121.42,122.39,119.85,121.43,-1.05,6894672,832915677.23,120.81
189,PG,20200225,121.43,123.02,123.96,120.88,123.3,-1.52,8903164,1086266225.51,122.01
190,PG,20200224,123.3,125.26,126.59,123.14,126.7,-2.68,7534129,935859443.21,124.22
191,PG,20200221,126.7,126.13,128.07,125.98,126.58,0.09,8724117,1108856295.82,127.1
192,PG,20200220,126.58,125.47,126.76,125.13,125.44,0.91,6094703,768857205.39,126.15
193,PG,20200219,125.44,124.85,126.47,124.65,124.87,0.46,4734008,595402387.71,125.77
194,PG,20200218,124.87,125.83,126.18,124.83,126.14,-1.01,6768309,847718519.29,125.25
195,PG,20200214,126.14,125.29,126.15,124.79,124.96,0.94,5889149,739788419.32,125.62
196,PG,20200213,124.96,123.73,125.28,123.52,123.45,1.22,7159395,893278430.09,124.77
197,PG,20200212,123.45,123.68,123.97,122.85,124.16,-0.57,6031809,743819765.01,123.32
198,PG,20200211,124.16,126.27,126.27,124.03,126.17,-1.59,6105680,760683469.62,124.59
199,PG,20200210,126.17,126.46,126.83,125.76,126.08,0.07,5216078,657984297.9,126.15
200,PG,20200207,126.08,127.19,127.27,126.05,127.14,-0.83,5915309,747965387.22,126.45
201,PG,20200206,127.14,126.9,128.09,126.6,126.81,0.26,9102688,1160711145.97,127.51
202,PG,20200205,126.81,125.91,127.06,125.4,125.66,0.92,6125438,775647736.51,126.63
203,PG,20200204,125.66,125.71,127.35,125.36,125.11,0.44,6512207,822875964.31,126.36
204,PG,20200203,125.11,124.66,125.95,124.49,124.62,0.39,6052371,756970101.49,125.07
205,PG,20200131,124.62,125.99,126.95,124.46,125.95,-1.06,6612875,828812123.66,125.33
206,PG,20200130,125.95,124.79,126.06,124.42,125.06,0.71,5894789,739069840.44,125.38
207,PG,20200129,125.06,125.91,126.07,125.03,126.03,-0.77,5271098,661465396.74,125.49
208,PG,20200128,126.03,125.93,126.98,125.72,125.69,0.27,6200305,782802146.92,126.25
209,PG,20200127,125.69,124.75,126.39,124.75,125.14,0.44,9338516,1175325172.41,125.86
210,PG,20200124,125.14,125.22,126.79,124.77,124.99,0.12,9508633,1194170201.2,125.59
211,PG,20200123,124.99,124.3,126.55,123.65,126.31,-1.05,11096731,1387308981.89,125.02
212,PG,20200122,126.31,126.33,126.68,125.83,126.09,0.17,7396746,934473083.63,126.34
213,PG,20200121,126.09,126.41,126.62,124.84,126.41,-0.25,8553164,1075450892.5,125.74
214,PG,20200117,126.41,126.35,127.0,125.88,126.07,0.27,11315188,1431382710.34,126.5
215,PG,20200116,126.07,126.11,126.78,125.59,125.96,0.09,6234012,786216200.55,126.12
216,PG,20200115,125.96,125.06,126.12,125.01,124.69,1.02,4844149,609266543.08,125.77
217,PG,20200114,124.69,124.65,125.2,124.48,124.88,-0.15,7829664,977267341.82,124.82
218,PG,20200113,124.88,124.0,124.9,123.81,123.97,0.73,8410340,1047371599.49,124.53
219,PG,20200110,123.97,123.9,124.32,123.3,123.85,0.1,3927077,486825637.48,123.97
220,PG,20200109,123.85,122.51,123.88,122.51,122.51,1.09,5944317,734579673.05,123.58
221,PG,20200108,122.51,122.19,123.43,122.0,121.99,0.43,5385067,660460696.83,122.65
222,PG,20200107,121.99,122.88,123.21,121.87,122.75,-0.62,7585871,928691154.13,122.42
223,PG,20200106,122.75,122.57,123.19,122.38,122.58,0.14,6674660,819377256.8,122.76
224,PG,20200103,122.58,122.16,123.53,121.86,123.41,-0.67,7971801,979043187.75,122.81
225,PG,20200102,123.41,124.5,124.73,122.94,124.9,-1.19,7647891,945158490.92,123.58
226,PG,20191231,124.9,124.43,124.99,123.95,124.47,0.35,4798914,597854512.81,124.58
227,PG,20191230,124.47,125.76,125.98,124.14,126.09,-1.28,3884445,484192223.65,124.65
228,PG,20191227,126.09,125.56,126.3,125.39,125.22,0.69,5192016,654064267.52,125.98
229,PG,20191226,125.22,125.1,125.75,124.87,125.22,0.0,4761438,596693458.75,125.32
230,PG,20191224,125.22,124.79,125.31,124.58,124.9,0.26,2022053,252834696.47,125.04
231,PG,20191223,124.9,125.52,125.82,124.69,125.36,-0.37,6619660,828613954.6,125.17
232,PG,20191220,125.36,126.15,126.6,125.03,124.92,0.35,16250520,2042710027.13,125.7
233,PG,20191219,124.92,124.16,125.2,123.9,124.01,0.73,6630199,826752067.59,124.69
234,PG,20191218,124.01,125.31,125.87,123.69,125.31,-1.04,8608449,1069254589.45,124.21
235,PG,20191217,125.31,125.59,125.98,124.31,125.56,-0.2,8832195,1105713090.68,125.19
236,PG,20191216,125.56,125.47,126.35,125.35,125.47,0.07,8281922,1040974652.79,125.69
237,PG,20191213,125.47,124.21,125.74,123.79,124.57,0.72,5471590,684581320.52,125.12
238,PG,20191212,124.57,124.78,125.76,123.88,124.66,-0.07,5897785,735497433.11,124.71
239,PG,20191211,124.66,124.27,125.27,124.07,124.27,0.31,4823359,601265028.76,124.66
240,PG,20191210,124.27,124.78,124.87,124.12,124.87,-0.48,4740137,589752250.49,124.42
241,PG,20191209,124.87,124.31,125.14,124.18,124.19,0.55,7478082,932455579.91,124.69
242,PG,20191206,124.19,124.73,125.45,123.89,124.62,-0.35,7150879,892021455.52,124.74
243,PG,20191205,124.62,124.27,124.63,123.66,124.53,0.07,7029457,873760169.5,124.3
244,PG,20191204,124.53,122.75,124.58,122.69,122.95,1.29,6857410,851502497.54,124.17
245,PG,20191203,122.95,122.31,122.96,121.8,122.72,0.19,6496160,796123896.48,122.55
246,PG,20191202,122.72,121.94,122.78,120.96,122.06,0.54,6146379,751431157.85,122.26
247,PG,20191129,122.06,121.99,122.63,121.71,121.76,0.25,2927290,357324044.79,122.07
248,PG,20191127,121.76,122.42,122.44,120.96,122.26,-0.41,3751362,456408369.84,121.66
249,PG,20191126,122.26,120.73,122.35,120.41,120.51,1.45,8235887,1005146358.15,122.04
250,PG,20191125,120.51,120.44,120.92,120.02,120.29,0.18,5134274,617913007.81,120.35
251,PG,20191122,120.29,120.23,120.61,119.39,120.34,-0.04,4414949,530728568.85,120.21
252,PG,20191121,120.34,121.78,122.54,120.28,122.29,-1.59,7094211,856975013.43,120.8
253,PG,20191120,122.29,121.42,122.38,120.93,121.42,0.72,6479981,789274710.56,121.8
254,PG,20191119,121.42,121.93,122.78,121.13,121.89,-0.39,5989317,728578312.47,121.65
255,PG,20191118,121.89,120.25,122.56,120.17,120.54,1.12,7493703,913211947.96,121.86
256,PG,20191115,120.54,120.99,120.99,119.97,120.5,0.03,7108594,855699206.41,120.38
257,PG,20191114,120.5,120.62,121.17,120.11,120.65,-0.12,5188324,625122999.63,120.49
258,PG,20191113,120.65,119.9,121.05,119.87,119.27,1.16,7279555,878291413.95,120.65
259,PG,20191112,119.27,119.49,119.6,118.55,119.33,-0.05,4759871,566923055.09,119.1
260,PG,20191111,119.33,119.48,120.0,119.09,119.7,-0.31,3850393,459848200.56,119.43
261,PG,20191108,119.7,119.85,120.59,119.16,119.62,0.07,4250113,508374716.43,119.61
262,PG,20191107,119.62,120.34,120.34,118.81,120.32,-0.58,8909742,1065898362.81,119.63
263,PG,20191106,120.32,119.1,120.35,118.66,118.9,1.19,6756250,810047350.0,119.9
264,PG,20191105,118.9,118.83,119.59,118.24,119.07,-0.14,9239609,1099444173.93,118.99
265,PG,20191104,119.07,123.92,123.92,118.64,123.87,-3.88,10351372,1244517506.86,120.23
266,PG,20191101,123.87,124.83,125.14,123.25,124.51,-0.51,6010149,744394276.68,123.86
267,PG,20191031,124.51,124.79,125.45,123.36,124.94,-0.34,6399500,795786208.35,124.35
268,PG,20191030,124.94,123.99,125.17,123.5,123.6,1.08,4734449,590072417.12,124.63
269,PG,20191029,123.6,123.2,124.56,123.1,123.48,0.1,5659836,701362405.85,123.92
270,PG,20191028,123.48,123.48,124.12,122.6,123.25,0.19,5459512,673105964.24,123.29
271,PG,20191025,123.25,124.82,124.82,123.17,124.79,-1.23,6093305,753528562.83,123.67
272,PG,20191024,124.79,123.76,125.77,123.34,123.0,1.46,6746317,842260879.12,124.85
273,PG,20191023,123.0,121.99,123.73,121.84,122.18,0.67,8320039,1022834061.71,122.94
274,PG,20191022,122.18,124.0,124.22,121.6,119.08,2.6,14489875,1782002646.07,122.98
275,PG,20191021,119.08,117.42,119.12,117.35,117.47,1.37,7232770,858046649.96,118.63
276,PG,20191018,117.47,116.55,117.75,116.17,116.63,0.72,9016945,1057585757.02,117.29
277,PG,20191017,116.63,117.31,117.64,116.55,117.53,-0.77,5994309,701390499.5,117.01
278,PG,20191016,117.53,117.67,117.77,116.51,117.2,0.28,8000125,938705147.04,117.34
279,PG,20191015,117.2,120.19,120.56,116.7,120.05,-2.37,11176211,1314848813.14,117.65
280,PG,20191014,120.05,121.62,121.62,119.58,121.09,-0.86,7383512,888132459.92,120.29
281,PG,20191011,121.09,122.04,122.06,120.82,121.94,-0.7,6301625,764661296.2,121.34
282,PG,20191010,121.94,121.33,122.19,120.8,121.98,-0.03,4117942,501337654.59,121.74
283,PG,20191009,121.98,121.81,122.39,121.43,120.93,0.87,3793246,462486966.65,121.92
284,PG,20191008,120.93,122.66,122.93,120.88,122.84,-1.55,6194270,752955082.05,121.56
285,PG,20191007,122.84,123.53,123.89,122.68,124.0,-0.94,4783977,589429022.19,123.21
286,PG,20191004,124.0,122.19,124.06,121.99,121.74,1.86,4405652,543642918.15,123.4
287,PG,20191003,121.74,121.67,122.54,120.84,121.08,0.55,5235238,637957726.3,121.86
288,PG,20191002,121.08,123.2,123.65,120.21,123.85,-2.24,6800668,825782673.04,121.43
289,PG,20191001,123.85,124.36,124.64,123.2,124.38,-0.43,5456227,675628220.73,123.83
290,PG,20190930,124.38,124.57,125.36,124.13,124.57,-0.15,5227313,651809862.64,124.69
