,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
1284,PM,20151019,88.42,87.65,88.49,87.23,87.78,0.73,4796762,422351545.96,88.05
1285,PM,20151016,87.78,86.37,88.04,85.89,86.07,1.99,5479777,479415853.53,87.49
1286,PM,20151015,86.07,85.59,86.36,85.2,84.48,1.88,5880613,504731231.96,85.83
1287,PM,20151014,84.48,84.66,85.41,84.36,84.41,0.08,5556442,471650833.49,84.88
1288,PM,20151013,84.41,84.53,84.63,83.79,84.66,-0.3,3089284,260217166.12,84.23
1289,PM,20151012,84.66,84.22,84.89,84.12,84.07,0.7,2386547,201836014.66,84.57
1290,PM,20151009,84.07,84.08,84.58,84.05,84.15,-0.1,5058352,426295133.86,84.28
1291,PM,20151008,84.15,82.66,84.29,82.4,82.67,1.79,3922975,328206280.39,83.66
1292,PM,20151007,82.67,81.57,82.88,81.55,81.49,1.45,3682496,303788221.92,82.5
1293,PM,20151006,81.49,81.62,81.88,80.96,81.71,-0.27,3522592,286981329.04,81.47
1294,PM,20151005,81.71,80.4,81.87,80.0,79.95,2.2,5715055,464828894.88,81.33
1295,PM,20151002,79.95,78.82,79.96,78.41,79.46,0.62,3735326,296323023.11,79.33
1296,PM,20151001,79.46,79.68,79.74,78.86,79.33,0.16,3961829,314360034.07,79.35
1297,PM,20150930,79.33,79.32,79.59,78.78,78.64,0.88,4968277,393671364.65,79.24
1298,PM,20150929,78.64,78.82,79.25,78.03,78.91,-0.34,4194672,329590454.69,78.57
1299,PM,20150928,78.91,78.99,80.33,78.73,80.6,-2.1,4332492,343975576.85,79.39
1300,PM,20150925,80.6,80.76,81.31,80.35,80.41,0.24,3396142,274533951.23,80.84
1301,PM,20150924,80.41,80.0,80.6,79.78,80.43,-0.02,3068237,246117403.66,80.21
1302,PM,20150923,80.43,80.85,80.96,79.94,80.77,-0.42,2437396,195719969.05,80.3
1303,PM,20150922,80.77,81.11,81.53,80.43,82.12,-1.64,3605915,291160692.06,80.75
1304,PM,20150921,82.12,81.69,82.46,81.58,81.22,1.11,3631558,297886890.27,82.03
1305,PM,20150918,81.22,81.29,82.15,80.77,82.08,-1.05,8268332,673123304.06,81.41
1306,PM,20150917,82.08,82.34,83.05,81.5,82.1,-0.02,4633473,380624507.22,82.15
1307,PM,20150916,82.1,80.95,82.49,80.86,80.81,1.6,5925199,486042894.86,82.03
1308,PM,20150915,80.81,79.52,80.88,79.01,79.35,1.84,4025657,323118928.36,80.26
1309,PM,20150914,79.35,79.68,79.79,78.88,79.47,-0.15,3628851,287676422.74,79.27
1310,PM,20150911,79.47,78.93,79.52,78.4,78.87,0.76,5234301,413674151.75,79.03
