trade_date,0,1
2015/1/2,-15.776760341435338,4.915455343299771
2015/1/5,-16.496330377146677,5.167977430328908
2015/1/6,-16.548550841997567,5.513747025588073
2015/1/7,-13.489590189889253,4.621325994481739
2015/1/8,-10.824680736383756,4.108397127523036
2015/1/9,-12.405968421429314,4.2814007576318085
2015/1/12,-12.34954477251462,4.684851573211998
2015/1/13,-12.651008139441908,4.593530979545968
2015/1/14,-14.53931371520327,3.9272399618417486
2015/1/15,-14.10647882309261,4.122206062361096
2015/1/16,-13.454534098729393,3.7363058712242334
2015/1/20,-13.379901314026727,3.450064832294107
2015/1/21,-13.699537668440843,3.4183978803975426
2015/1/22,-11.371371657798488,2.993335320179468
2015/1/23,-12.30808343990699,3.26949196752988
2015/1/26,-12.473147101308752,3.2864424811545825
2015/1/27,-15.884494104045036,4.001086828035643
2015/1/28,-17.6080082629669,4.385809024077351
2015/1/29,-16.546687855327352,4.394768324935835
2015/1/30,-20.267580346165072,5.062456591594903
2015/2/2,-18.231867436509592,8.283727268813873
2015/2/3,-17.056062423260375,8.008921617594472
2015/2/4,-16.6544835711117,7.900893972171732
2015/2/5,-15.69418866420628,8.024428101440362
2015/2/6,-16.269343701884406,8.040583098488678
2015/2/9,-17.898000723245218,8.131140055999676
2015/2/10,-15.766147165133724,7.195718307730141
2015/2/11,-15.238074717175746,5.948244790893
2015/2/12,-15.402824362388412,5.986449002839888
2015/2/13,-16.04177002499455,6.5244576785600925
2015/2/17,-16.52230140303992,6.9316856413493415
2015/2/18,-15.452707669128083,6.612790234559984
2015/2/19,-18.15877420652531,6.199936655532411
2015/2/20,-17.686807915392027,6.226144657021727
2015/2/23,-17.033219283737544,6.162320473482627
2015/2/24,-16.905189473321308,6.026867896964909
2015/2/25,-17.653746823040777,5.886276771332489
2015/2/26,-17.801359592697413,6.002499056629683
2015/2/27,-17.682896079241846,5.840333796710115
2015/3/2,-17.268055843905483,7.834428277407815
2015/3/3,-18.097826143957857,8.045048656458427
2015/3/4,-19.591741974880872,8.446298323799132
2015/3/5,-18.82451896810939,8.736349879665276
2015/3/6,-21.158478212922557,9.18195003936408
2015/3/9,-20.787769256089007,9.348153230522994
2015/3/10,-22.98602977525494,10.040334100384143
2015/3/11,-24.421824663050366,10.280624592778736
2015/3/12,-22.252791044160432,9.487103708586714
2015/3/13,-23.07033140126554,10.277255354439125
2015/3/16,-20.615991555899186,10.006758158428239
2015/3/17,-22.019544048952792,10.379934083861897
2015/3/18,-21.34316630279713,10.143334831844067
2015/3/19,-22.537401398517545,10.329102038159087
2015/3/20,-19.992154462617908,9.993036975608595
2015/3/23,-19.660012437559182,9.791173623710385
2015/3/24,-20.380324847140088,9.741050200138812
2015/3/25,-22.336269733803135,9.641107005602011
2015/3/26,-22.28407455845133,9.582482504711106
2015/3/27,-22.453780383127445,9.411981679377245
2015/3/30,-21.124212039935582,9.288124185378793
2015/3/31,-22.139476350237565,9.595937100799592
2015/4/1,-23.6021788274031,5.61873570094986
2015/4/2,-23.267777537326054,5.358322100867743
2015/4/6,-22.352117646932225,4.946562857349556
2015/4/7,-23.187487489139492,4.990022821384439
2015/4/8,-22.701607354309154,5.22118855615896
2015/4/9,-22.608293175642114,5.002022881703665
2015/4/10,-22.56135026385525,5.0947741185031346
2015/4/13,-23.07030275500011,5.375317026439944
2015/4/14,-22.676693995312462,4.975868134363465
2015/4/15,-22.959051356122423,4.858988397397197
2015/4/16,-23.362006206421828,4.786992293838417
2015/4/17,-25.14679560646102,4.850895415596763
2015/4/20,-24.440807765297837,4.508870199698214
2015/4/21,-24.26362374968721,4.3374546292789855
2015/4/22,-23.71186230984612,4.0498131607052725
2015/4/23,-25.115388061495416,4.907985333750518
2015/4/24,-24.884388183223194,5.306234496380001
2015/4/27,-25.730809739715284,5.519407404279715
2015/4/28,-26.053495449845542,5.5071532097890525
2015/4/29,-27.256011688042125,5.339627499982421
2015/4/30,-27.005372017577383,5.010412707854719
2015/5/1,-25.28410836601099,10.862707170706551
2015/5/4,-24.680666391286408,10.790923421020738
2015/5/5,-25.806960751702675,10.86795060554194
2015/5/6,-25.932251595850442,10.78336179883155
2015/5/7,-25.923633108549332,10.987425485435864
2015/5/8,-24.519224780532888,10.412110755797208
2015/5/11,-25.29302972295513,10.402196101617513
2015/5/12,-24.978283563807818,10.693750402417788
2015/5/13,-25.53615598542358,10.33625077185426
2015/5/14,-23.928329374115343,9.645979425544255
2015/5/15,-23.205208274606353,9.662198285402
2015/5/18,-23.0109204331132,9.914228686102142
2015/5/19,-25.387295725497257,9.279361535780932
2015/5/20,-26.05456864938354,9.267738906961064
2015/5/21,-26.174931562499896,9.557969363277918
2015/5/22,-27.012751817986867,9.917668469672332
2015/5/26,-28.352111206072816,9.968488601993649
2015/5/27,-27.744506163233687,9.73575785604503
2015/5/28,-27.722093509515545,9.355136559098266
2015/5/29,-28.933198949854404,9.53853428997807
2015/6/1,-29.07126559688588,4.877075684656037
2015/6/2,-29.342982917112653,4.776963474252151
2015/6/3,-29.422171933978767,5.216339614064484
2015/6/4,-30.689355546886194,5.650163687548001
2015/6/5,-32.36318017431126,6.028981549224215
2015/6/8,-32.59633994380104,6.028779156641803
2015/6/9,-31.91645081643207,5.931911454479182
2015/6/10,-30.959599565279337,5.733683741870099
2015/6/11,-30.878704539049572,5.613859046855186
2015/6/12,-31.697927484862483,5.687886510703956
2015/6/15,-32.97713386675416,6.1536195769434325
2015/6/16,-31.691556041025738,5.733387792503444
2015/6/17,-30.64254782969264,5.569617784948287
2015/6/18,-29.504123418274155,5.015908304894231
2015/6/19,-30.01271084235454,5.191271284061687
2015/6/22,-29.701746644080654,4.845096487510893
2015/6/23,-30.235516738007384,4.804253701762226
2015/6/24,-30.677595164698683,4.946418569391012
2015/6/25,-31.31713574068158,5.091427785781276
2015/6/26,-31.13552538060627,5.110246208417903
2015/6/29,-32.78042983275661,5.642330809875634
2015/6/30,-33.32948272939034,5.7455097891040685
2015/7/1,-31.15972106441992,6.430675707483211
2015/7/2,-30.995526141618075,6.374628525365565
2015/7/6,-30.58993925693671,6.645925802359036
2015/7/7,-27.834445244370798,5.83708615154891
2015/7/8,-29.127948617016532,6.125076088487907
