Day,Year,Month,Day_num,Last_day_value,Today_value
2016/12/5,2016,12,42709,-362.4200853633334,-351.9492278
2016/12/6,2016,12,42710,-361.98934947583336,-341.3919626
2016/12/7,2016,12,42711,-361.48810438583337,-340.37469730000004
2016/12/8,2016,12,42712,-360.9498561183334,-330.1057062
2016/12/9,2016,12,42713,-360.4441395791667,-330.01518730000004
2016/12/12,2016,12,42716,-360.01058748250006,-341.1304434
2016/12/13,2016,12,42717,-359.56174384750005,-334.73911549999997
2016/12/14,2016,12,42718,-359.10124539666674,-335.6201386
2016/12/15,2016,12,42719,-358.65594283333337,-339.9116389
2016/12/16,2016,12,42720,-358.25330887750005,-340.376047
2016/12/19,2016,12,42723,-357.84525108166673,-341.8109221
2016/12/20,2016,12,42724,-357.4108584633334,-341.45668919999997
2016/12/21,2016,12,42725,-357.07577560666675,-339.2322021
2016/12/22,2016,12,42726,-356.7737675383334,-342.73591610000005
2016/12/23,2016,12,42727,-356.5155231358334,-348.12234060000003
2016/12/26,2016,12,42730,-356.2515558575,-343.7187973
2016/12/27,2016,12,42731,-355.9271927700001,-342.0703175
2016/12/28,2016,12,42732,-355.68789178416677,-344.5363614
2016/12/29,2016,12,42733,-355.47491272416676,-340.99137169999995
2016/12/30,2016,12,42734,-355.3466202291668,-334.021792
2017/1/3,2017,1,42738,-355.2106387791668,-333.5537467
2017/1/4,2017,1,42739,-354.8647258025001,-316.1054569
2017/1/5,2017,1,42740,-354.6069543425001,-321.2078314
2017/1/6,2017,1,42741,-354.396929895,-317.29449139999997
2017/1/9,2017,1,42744,-354.1414785866667,-319.4870729
2017/1/10,2017,1,42745,-353.88016357750007,-318.97812700000003
2017/1/11,2017,1,42746,-353.65332659166677,-322.6742609
2017/1/12,2017,1,42747,-353.4031494941667,-321.2334718
2017/1/13,2017,1,42748,-353.1017432366667,-323.4698802
2017/1/16,2017,1,42751,-352.83227672916667,-326.9027849
2017/1/17,2017,1,42752,-352.5472090383334,-319.17644939999997
2017/1/18,2017,1,42753,-352.1549649891667,-313.0033058
2017/1/19,2017,1,42754,-351.7940332991667,-313.4432202
2017/1/20,2017,1,42755,-351.4970574758334,-313.102785
2017/1/23,2017,1,42758,-351.18670375416673,-316.7257528
2017/1/24,2017,1,42759,-350.9016298191667,-317.5949467
2017/1/25,2017,1,42760,-350.6153424683334,-320.2174341
2017/1/26,2017,1,42761,-350.30216714000005,-323.47368430000006
2017/2/3,2017,2,42769,-349.96344358166675,-321.1803461
2017/2/6,2017,2,42772,-349.6292699791667,-321.0920622
2017/2/7,2017,2,42773,-349.31752716249997,-324.3142101
2017/2/8,2017,2,42774,-348.99622299749996,-323.583685
2017/2/9,2017,2,42775,-348.6645016883333,-320.03651030000003
2017/2/10,2017,2,42776,-348.41653608166666,-322.34168189999997
2017/2/13,2017,2,42779,-348.1094100383333,-317.2341347
2017/2/14,2017,2,42780,-347.82300823416665,-316.7271111
2017/2/15,2017,2,42781,-347.55301264499997,-318.5301205
2017/2/16,2017,2,42782,-347.3034407966666,-318.9271057
2017/2/17,2017,2,42783,-346.95507091583323,-316.3433455
2017/2/20,2017,2,42786,-346.5024226274999,-305.1373868
2017/2/21,2017,2,42787,-346.05587067583326,-307.6644887
2017/2/22,2017,2,42788,-345.58152238749994,-304.375149
2017/2/23,2017,2,42789,-345.1175668016666,-304.80066830000004
2017/2/24,2017,2,42790,-344.6423861241666,-303.9159985
2017/2/27,2017,2,42793,-344.2008948249999,-309.61233710000005
2017/2/28,2017,2,42794,-343.7602174575,-312.0422648
2017/3/1,2017,3,42795,-343.28892496333333,-309.9424303
2017/3/2,2017,3,42796,-342.86491132749995,-309.6510033
2017/3/3,2017,3,42797,-342.43006442666666,-309.94696810000005
2017/3/6,2017,3,42800,-342.01094342166664,-307.4689493
2017/3/7,2017,3,42801,-341.5074442858333,-298.9374713
2017/3/8,2017,3,42802,-340.97875661916663,-298.9361273
2017/3/9,2017,3,42803,-340.4525849983333,-296.50738210000003
2017/3/10,2017,3,42804,-339.93874066,-296.4853404
2017/3/13,2017,3,42807,-339.37943521249997,-294.4933008
2017/3/14,2017,3,42808,-338.83121997666666,-296.63220739999997
2017/3/15,2017,3,42809,-338.22970253166665,-291.4977948
2017/3/16,2017,3,42810,-337.57041202333335,-291.4656688
2017/3/17,2017,3,42811,-336.90087513333333,-287.8377662
2017/3/20,2017,3,42814,-336.1576434725,-279.9050643
2017/3/21,2017,3,42815,-335.3533537166667,-271.7745936
2017/3/22,2017,3,42816,-334.5008583408333,-271.1110431
2017/3/23,2017,3,42817,-333.6815070891666,-275.9535938
2017/3/24,2017,3,42818,-332.9130945558333,-278.9230956
2017/3/27,2017,3,42821,-332.21833141916665,-287.07276310000003
2017/3/28,2017,3,42822,-331.4357330166666,-285.63401319999997
2017/3/29,2017,3,42823,-330.6448239216666,-282.14416
2017/3/30,2017,3,42824,-329.8114313183333,-279.82115930000003
2017/3/31,2017,3,42825,-328.99741580666665,-279.5263827
2017/4/5,2017,4,42830,-328.2140985625,-276.1886479
2017/4/6,2017,4,42831,-327.4564570191667,-274.05152830000003
2017/4/7,2017,4,42832,-326.74086704833337,-273.2049394
2017/4/10,2017,4,42835,-326.03345293666666,-277.2874615
2017/4/11,2017,4,42836,-325.3421426466667,-281.22513819999995
2017/4/12,2017,4,42837,-324.62270712583336,-276.14124639999994
2017/4/13,2017,4,42838,-323.807791855,-267.8351571
2017/4/14,2017,4,42839,-323.0582658333334,-270.8474664
2017/4/17,2017,4,42842,-322.2991215658334,-270.3393175
2017/4/18,2017,4,42843,-321.4555242983334,-261.2309418
2017/4/19,2017,4,42844,-320.59173553833335,-260.1171995
2017/4/20,2017,4,42845,-319.66691530500003,-250.1556465
2017/4/21,2017,4,42846,-318.91636033500004,-264.8903617
2017/4/24,2017,4,42849,-318.19310498916667,-267.21204480000006
2017/4/25,2017,4,42850,-317.32297156583337,-246.4866045
2017/4/26,2017,4,42851,-316.4633811483334,-247.53732000000002
2017/4/27,2017,4,42852,-315.5812110108334,-243.99218739999998
2017/4/28,2017,4,42853,-314.7605824975,-252.48297889999998
2017/5/2,2017,5,42857,-313.9398182966668,-254.14460719999997
2017/5/3,2017,5,42858,-313.07859447250013,-248.583098
2017/5/4,2017,5,42859,-312.2208071766668,-250.19183030000002
2017/5/5,2017,5,42860,-311.3662992875001,-250.0848002
2017/5/8,2017,5,42863,-310.64311323750013,-261.1164341
2017/5/9,2017,5,42864,-309.8641178066668,-257.64203369999996
2017/5/10,2017,5,42865,-309.09398865333344,-256.3213881
2017/5/11,2017,5,42866,-308.27156129333343,-254.07477799999998
2017/5/12,2017,5,42867,-307.4034876466668,-252.77788590000003
2017/5/15,2017,5,42870,-306.5095098575002,-246.5612618
2017/5/16,2017,5,42871,-305.51647577916685,-235.624985
2017/5/17,2017,5,42872,-304.5380419275001,-239.39934010000002
2017/5/18,2017,5,42873,-303.5266160058335,-236.54497630000003
2017/5/19,2017,5,42874,-302.4175404000001,-225.32678399999998
2017/5/22,2017,5,42877,-301.2952313941668,-224.35482000000002
2017/5/23,2017,5,42878,-300.1029865675001,-211.7388478
2017/5/24,2017,5,42879,-298.97633060333345,-215.6595176
2017/5/25,2017,5,42880,-297.8464511125001,-215.3567196
2017/5/26,2017,5,42881,-296.7269887516668,-213.9994156
2017/5/31,2017,5,42886,-295.72077773583345,-222.84233270000001
2017/6/1,2017,6,42887,-294.61996989416673,-216.525165
2017/6/2,2017,6,42888,-293.5523534875001,-218.6003779
2017/6/5,2017,6,42891,-292.51549146000013,-221.6789264
2017/6/6,2017,6,42892,-291.3908847450001,-216.99642200000002
2017/6/7,2017,6,42893,-290.2628057000001,-206.0224772
2017/6/8,2017,6,42894,-289.10127828083347,-200.991407
2017/6/9,2017,6,42895,-288.0122363675001,-199.42067659999998
2017/6/12,2017,6,42898,-286.8607430641668,-191.83599089999998
2017/6/13,2017,6,42899,-285.61553669750015,-191.7056794
2017/6/14,2017,6,42900,-284.41425699666684,-190.58555139999999
2017/6/15,2017,6,42901,-283.29217131500013,-200.96985680000003
2017/6/16,2017,6,42902,-282.14929977666685,-202.7670543
2017/6/19,2017,6,42905,-280.9401469383335,-195.2777064
2017/6/20,2017,6,42906,-279.75099146500014,-199.11226530000002
2017/6/21,2017,6,42907,-278.5079321325002,-192.2895693
2017/6/22,2017,6,42908,-277.2839841425002,-192.35844330000003
2017/6/23,2017,6,42909,-276.0296466391668,-192.2154157
2017/6/26,2017,6,42912,-274.6281615633335,-179.9441315
2017/6/27,2017,6,42913,-273.26805526000015,-180.5060409
2017/6/28,2017,6,42914,-271.99703580333346,-189.54798269999998
2017/6/29,2017,6,42915,-270.72458240916677,-191.8419541
2017/6/30,2017,6,42916,-269.49076699666676,-192.93352219999997
2017/7/3,2017,7,42919,-268.41253961500007,-204.6345062
2017/7/4,2017,7,42920,-267.4100273800001,-213.25227850000002
2017/7/5,2017,7,42921,-266.48341929916677,-204.9124872
2017/7/6,2017,7,42922,-265.5486003108334,-209.0295528
2017/7/7,2017,7,42923,-264.7302232908334,-219.08924900000002
2017/7/10,2017,7,42926,-263.8218053900001,-210.4769248
2017/7/11,2017,7,42927,-262.8450957850001,-201.77297439999998
2017/7/12,2017,7,42928,-261.88643294583346,-207.63472019999998
2017/7/13,2017,7,42929,-260.9503576916668,-208.90444130000003
2017/7/14,2017,7,42930,-259.99308917500014,-208.59765819999998
2017/7/17,2017,7,42933,-259.0625840016668,-215.2421641
2017/7/18,2017,7,42934,-258.17412388500014,-212.56123540000002
2017/7/19,2017,7,42935,-257.2991163058334,-208.00239630000002
2017/7/20,2017,7,42936,-256.33832423916675,-198.14817219999998
2017/7/21,2017,7,42937,-255.32418590250012,-191.4061846
2017/7/24,2017,7,42940,-254.23918378833343,-186.5254991
2017/7/25,2017,7,42941,-253.14657403250013,-186.481776
2017/7/26,2017,7,42942,-252.08718603833347,-193.09087480000002
2017/7/27,2017,7,42943,-250.9817944516668,-190.8266939
2017/7/28,2017,7,42944,-249.8064780500001,-180.1423779
2017/7/31,2017,7,42947,-248.65368035166676,-182.7563384
2017/8/1,2017,8,42948,-247.4807783800001,-183.5659735
2017/8/2,2017,8,42949,-246.2950707208334,-181.2987659
2017/8/3,2017,8,42950,-245.1876550391667,-187.1466285
2017/8/4,2017,8,42951,-244.09135132333338,-190.785236
2017/8/7,2017,8,42954,-242.96718634083336,-182.3343368
2017/8/8,2017,8,42955,-241.8388189075,-181.32301909999998
2017/8/9,2017,8,42956,-240.62281405500002,-172.6095382
2017/8/10,2017,8,42957,-239.39632010916665,-171.7478322
2017/8/11,2017,8,42958,-238.25755566416666,-179.69161210000001
2017/8/14,2017,8,42961,-237.08107917416663,-163.960208
2017/8/15,2017,8,42962,-235.9144923783333,-167.67407319999998
2017/8/16,2017,8,42963,-234.772469245,-167.332373
2017/8/17,2017,8,42964,-233.66025997,-171.3355553
2017/8/18,2017,8,42965,-232.58044340749998,-174.33801100000002
2017/8/21,2017,8,42968,-231.45358335333333,-174.3891306
2017/8/22,2017,8,42969,-230.32902928000001,-177.095776
2017/8/23,2017,8,42970,-229.164473405,-170.1957253
2017/8/24,2017,8,42971,-228.01392141666665,-171.5847647
2017/8/25,2017,8,42972,-226.85860507916667,-171.3090076
2017/8/28,2017,8,42975,-225.72896166249998,-171.91173930000002
2017/8/29,2017,8,42976,-224.69196271416666,-174.4975975
2017/8/30,2017,8,42977,-223.62275909166667,-170.6316926
2017/8/31,2017,8,42978,-222.58991633916668,-172.5662518
2017/9/1,2017,9,42979,-221.52414265416667,-168.5924982
2017/9/4,2017,9,42982,-220.5002225325,-171.6228862
2017/9/5,2017,9,42983,-219.47816313500002,-173.98507969999997
2017/9/6,2017,9,42984,-218.54080773666664,-179.01514699999998
2017/9/7,2017,9,42985,-217.6355076183333,-182.8296546
2017/9/8,2017,9,42986,-216.82021643833332,-190.0028246
2017/9/11,2017,9,42989,-216.03711783666665,-185.9332321
2017/9/12,2017,9,42990,-215.26574903166664,-179.210337
2017/9/13,2017,9,42991,-214.44104418499998,-172.1464615
2017/9/14,2017,9,42992,-213.58408339749997,-173.1182993
2017/9/15,2017,9,42993,-212.70950753166665,-173.9739917
2017/9/18,2017,9,42996,-211.68913719499997,-164.62832269999998
2017/9/19,2017,9,42997,-210.69775589833327,-166.66825759999998
2017/9/20,2017,9,42998,-209.73907882999995,-167.10291180000002
2017/9/21,2017,9,42999,-208.77935069499992,-164.6537831
2017/9/22,2017,9,43000,-207.81177300666658,-163.41706010000001
2017/9/25,2017,9,43003,-206.80780036083328,-155.7119304
2017/9/26,2017,9,43004,-205.80591736666662,-153.825569
2017/9/27,2017,9,43005,-204.8202509725,-154.9249721
2017/9/28,2017,9,43006,-203.71287154249998,-144.4019299
2017/9/29,2017,9,43007,-202.58072879416665,-145.3680084
2017/10/9,2017,10,43017,-201.40611635666667,-135.18775390000002
2017/10/10,2017,10,43018,-200.1964796566667,-122.6787531
2017/10/11,2017,10,43019,-198.9113159316667,-116.6278194
2017/10/12,2017,10,43020,-197.6437050241667,-118.22600859999999
2017/10/13,2017,10,43021,-196.3534099083334,-106.3955279
2017/10/16,2017,10,43024,-195.03913474333336,-102.4041797
2017/10/17,2017,10,43025,-193.83941892083337,-106.18974779999999
2017/10/18,2017,10,43026,-192.47973652833338,-101.7284746
2017/10/19,2017,10,43027,-190.9162900031667,-79.59846178
2017/10/20,2017,10,43028,-189.59604339750004,-88.05701182
2017/10/23,2017,10,43031,-188.27246218950003,-88.70757504
2017/10/24,2017,10,43032,-187.02607304683337,-94.42549028
2017/10/25,2017,10,43033,-185.72412448800003,-96.24915184
2017/10/26,2017,10,43034,-184.0815315044167,-57.03344917
2017/10/27,2017,10,43035,-182.1141985294167,-12.503141000000001
2017/10/30,2017,10,43038,-180.36140086666674,-39.85611077
2017/10/31,2017,10,43039,-178.64285410183342,-43.85918842
2017/11/1,2017,11,43040,-176.78943927283342,-38.70665462
2017/11/2,2017,11,43041,-174.92988139916676,-34.49508886
2017/11/3,2017,11,43042,-172.9800925508334,-22.3467263
2017/11/6,2017,11,43045,-170.92932234739175,-7.982353587
2017/11/7,2017,11,43046,-168.97949073730842,-18.79809269
2017/11/8,2017,11,43047,-167.01608365630844,-10.95241208
2017/11/9,2017,11,43048,-165.14487194830843,-11.07958004
2017/11/10,2017,11,43049,-163.00653997855844,17.20049627
2017/11/13,2017,11,43052,-160.81217033239176,26.77938124
2017/11/14,2017,11,43053,-158.79227166455843,17.06105614
2017/11/15,2017,11,43054,-156.69940520639176,26.78915498
2017/11/16,2017,11,43055,-154.45043481497507,58.13759917
2017/11/17,2017,11,43056,-152.40878634164173,29.338299199999998
2017/11/20,2017,11,43059,-150.4634193728084,18.08731666
2017/11/21,2017,11,43060,-148.53948715514173,16.87245052
2017/11/22,2017,11,43061,-146.76858057489173,-10.33354307
2017/11/23,2017,11,43062,-145.19890467964174,-28.16405757
2017/11/24,2017,11,43063,-143.64131972139177,-31.69018291
2017/11/27,2017,11,43066,-142.13352470730842,-40.74352471
2017/11/28,2017,11,43067,-140.44074205880844,-13.86250418
2017/11/29,2017,11,43068,-138.92774977347509,-24.46340296
2017/11/30,2017,11,43069,-137.51884441005842,-31.92276339
2017/12/1,2017,12,43070,-136.1933422500584,-40.3604174
2017/12/4,2017,12,43073,-134.7969691175584,-24.271214999999998
2017/12/5,2017,12,43074,-133.44019700097508,-28.89302541
2017/12/6,2017,12,43075,-132.1581410860584,-36.73884161
2017/12/7,2017,12,43076,-130.86285210997508,-45.53517967
2017/12/8,2017,12,43077,-129.46116551322507,-34.56466269
2017/12/11,2017,12,43080,-127.9194544695584,-10.27238116
2017/12/12,2017,12,43081,-126.34325351413341,-9.968150649
2017/12/13,2017,12,43082,-124.67951174594174,7.359442883
2017/12/14,2017,12,43083,-123.04510389720842,3.770498548
2017/12/15,2017,12,43084,-121.50363168075008,-7.238749725
2017/12/18,2017,12,43087,-119.96098553909175,5.173405498999999
2017/12/19,2017,12,43088,-118.40030376020009,6.775772567000001
2017/12/20,2017,12,43089,-116.61056905128342,25.22018237
2017/12/21,2017,12,43090,-114.82672909961676,22.2188401
2017/12/22,2017,12,43091,-113.02855312661674,22.84759456
2017/12/25,2017,12,43094,-111.0899960435334,27.99234377
2017/12/26,2017,12,43095,-109.14255071720007,20.44116066
2017/12/27,2017,12,43096,-107.40602398959173,3.470720113
2017/12/28,2017,12,43097,-105.17963482842507,58.13714654
2017/12/29,2017,12,43098,-103.04603028259173,36.9432965
2018/1/2,2018,1,43102,-100.93089237067507,43.33962463
2018/1/3,2018,1,43103,-98.78919095692505,55.23119525
2018/1/4,2018,1,43104,-96.41797194259172,76.91156152
2018/1/5,2018,1,43105,-94.02494244350838,78.25909859
2018/1/8,2018,1,43108,-91.5190312615917,92.11168363
2018/1/9,2018,1,43109,-88.70021910492504,123.0152947
2018/1/10,2018,1,43110,-85.87095981325837,126.94987959999999
2018/1/11,2018,1,43111,-83.17263394575836,115.7967078
2018/1/12,2018,1,43112,-80.44015539242501,129.74925420000002
2018/1/15,2018,1,43115,-77.78779590742502,126.87695359999998
2018/1/16,2018,1,43116,-75.27679308659168,114.79483940000001
2018/1/17,2018,1,43117,-72.98113001642501,88.99779242
2018/1/18,2018,1,43118,-70.60617944467502,91.90319381
2018/1/19,2018,1,43119,-68.25842941884167,90.90330920000001
2018/1/22,2018,1,43122,-65.79682053800835,115.25068780000001
2018/1/23,2018,1,43123,-63.31219184134167,115.39910520000001
2018/1/24,2018,1,43124,-60.90260965800834,105.5838885
2018/1/25,2018,1,43125,-58.476651557175,109.8162062
2018/1/26,2018,1,43126,-55.933700647175,118.0074807
2018/1/29,2018,1,43129,-53.706706554008335,76.45405518
2018/1/30,2018,1,43130,-51.505572734591674,81.80172153
2018/1/31,2018,1,43131,-49.12275879459167,104.6146537
2018/2/1,2018,2,43132,-46.873924916008335,97.25052723
2018/2/2,2018,2,43133,-44.77553502650834,80.05895454
2018/2/5,2018,2,43136,-42.803680627175,56.93091582
2018/2/6,2018,2,43137,-41.04265256459166,47.36315951
2018/2/7,2018,2,43138,-39.46952361359167,21.10140092
2018/2/8,2018,2,43139,-37.75036437109166,38.966736100000006
2018/2/9,2018,2,43140,-36.145540927675,21.24325791
2018/2/12,2018,2,43143,-34.39198581459166,36.08860257
2018/2/13,2018,2,43144,-32.519292634425,50.33405102
2018/2/14,2018,2,43145,-30.567610499174997,57.10608023
2018/2/22,2018,2,43153,-28.46742509500833,81.82652320000001
2018/2/23,2018,2,43154,-26.356174234341665,81.76533858
2018/2/26,2018,2,43157,-24.241365296258333,82.46806497
2018/2/27,2018,2,43158,-22.171886141341666,76.42575929
2018/2/28,2018,2,43159,-20.189382969258336,63.40278315
2018/3/1,2018,3,43160,-18.102582967508337,79.78430761
2018/3/2,2018,3,43161,-16.04706422984167,74.09599672
2018/3/5,2018,3,43164,-14.163207433091669,57.47031741
2018/3/6,2018,3,43165,-12.268587234175003,55.73153767
2018/3/7,2018,3,43166,-10.422087132508336,47.5949325
2018/3/8,2018,3,43167,-8.423107324258337,60.86242999
2018/3/9,2018,3,43168,-6.34580816784167,66.44624417
2018/3/12,2018,3,43171,-4.24552039259167,62.03170843
2018/3/13,2018,3,43172,-2.294277675175004,48.21589399
2018/3/14,2018,3,43173,-0.26083756817500403,64.80247584
2018/3/15,2018,3,43174,1.8787822621583292,84.60791814
2018/3/16,2018,3,43175,3.9697133830749958,77.79343521
2018/3/19,2018,3,43178,6.180205331324997,91.28504209
2018/3/20,2018,3,43179,8.262719041741663,85.27332255
2018/3/21,2018,3,43180,10.314331750324998,79.52526743
2018/3/22,2018,3,43181,12.232385804908331,63.06357475
2018/3/23,2018,3,43182,14.003342101574997,47.860972499999995
2018/3/26,2018,3,43185,15.78224774490833,50.0516171
2018/3/27,2018,3,43186,17.50606900115833,51.14662035
2018/3/28,2018,3,43187,18.936308356241668,17.80315361
2018/3/29,2018,3,43188,20.441931178658333,25.74976659
2018/3/30,2018,3,43189,21.813715159325003,20.21214778
2018/4/2,2018,4,43192,23.164560665991665,16.7334524
2018/4/3,2018,4,43193,24.414912995491665,14.85452564
2018/4/4,2018,4,43194,25.70075163640833,31.62188381
2018/4/9,2018,4,43199,26.970409839241665,35.73116494
2018/4/10,2018,4,43200,28.335051851241666,45.53103284
2018/4/11,2018,4,43201,29.579986540075,42.99663476
2018/4/12,2018,4,43202,30.698895220075,31.8648619
2018/4/13,2018,4,43203,31.785814414825,24.24055557
2018/4/16,2018,4,43206,32.792157659908334,19.03271481
2018/4/17,2018,4,43207,33.485751027750005,3.632742361
2018/4/18,2018,4,43208,34.16208740700001,-6.89664631
2018/4/19,2018,4,43209,35.05014478575001,17.85931041
2018/4/20,2018,4,43210,35.90547110037501,8.213667475
2018/4/23,2018,4,43213,36.80486655204167,11.67830236
2018/4/24,2018,4,43214,37.514660571041674,28.14183311
2018/4/25,2018,4,43215,37.86140711979168,29.10644485
2018/4/26,2018,4,43216,38.32442743112501,15.70632659
2018/4/27,2018,4,43217,38.6909590952,0.12461126900000001
2018/5/2,2018,5,43222,39.06304193036667,5.9432856
2018/5/3,2018,5,43223,39.43128876483333,9.694531276000001
2018/5/4,2018,5,43224,39.63302861440833,1.862055649
2018/5/7,2018,5,43227,40.01491068071667,37.84349437
2018/5/8,2018,5,43228,40.57545672288334,48.46743237
2018/5/9,2018,5,43229,41.01470220988333,41.75704636
2018/5/10,2018,5,43230,41.55762499688333,54.0711544
2018/5/11,2018,5,43231,41.89466489654999,57.64528423
2018/5/14,2018,5,43234,42.35677615496665,82.23273225
2018/5/15,2018,5,43235,42.90695919621666,83.08302109
2018/5/16,2018,5,43236,43.30577151121666,74.64663278
2018/5/17,2018,5,43237,43.38015282105,67.06335635
2018/5/18,2018,5,43238,43.79448106846666,79.05768889
2018/5/21,2018,5,43241,44.264122297466656,74.44426414
2018/5/22,2018,5,43242,44.78508258971666,79.38768559
2018/5/23,2018,5,43243,45.39921370079999,63.36219026
2018/5/24,2018,5,43244,46.08995504896666,54.72490421
2018/5/25,2018,5,43245,46.82480937196666,56.49233585
2018/5/28,2018,5,43248,47.83765222321666,80.79761744
2018/5/29,2018,5,43249,48.54937805054999,71.5445951
2018/5/30,2018,5,43250,49.305127462799994,66.22652651
2018/5/31,2018,5,43251,50.337224782216666,91.92891494
2018/6/1,2018,6,43252,51.3853938923,85.41987581
2018/6/4,2018,6,43255,52.60844888396666,122.495384
2018/6/5,2018,6,43256,53.922176323216654,128.7542673
2018/6/6,2018,6,43257,55.28249856579999,126.4998275
2018/6/7,2018,6,43258,56.67474328638332,121.5341868
2018/6/8,2018,6,43259,57.94824985463332,118.25612549999998
2018/6/11,2018,6,43262,59.00123083596665,116.08533659999999
2018/6/12,2018,6,43263,60.25372443137498,140.33108080000002
2018/6/13,2018,6,43264,61.28707192734998,131.3611424
2018/6/14,2018,6,43265,62.311166603616634,126.66185970000001
2018/6/15,2018,6,43266,63.319502761324976,113.7615892
2018/6/19,2018,6,43270,63.92547110991664,77.88960733
2018/6/20,2018,6,43271,64.73546070602498,103.9745241
2018/6/21,2018,6,43272,65.35283156035831,99.30468489
2018/6/22,2018,6,43273,66.05339087452498,106.28595779999999
2018/6/25,2018,6,43276,66.74374513319164,105.69010559999998
2018/6/26,2018,6,43277,67.30110379769164,94.87538351
2018/6/27,2018,6,43278,67.64558012227498,61.77831961
2018/6/28,2018,6,43279,68.03058939566664,49.67183292
2018/6/29,2018,6,43280,68.13451014966664,70.60763702
2018/7/2,2018,7,43283,68.24875653916664,50.65286324
2018/7/3,2018,7,43284,68.16013221124997,32.70470528
2018/7/4,2018,7,43285,67.93705192741665,28.46156119
2018/7/5,2018,7,43286,67.62729633091665,39.74088994
2018/7/6,2018,7,43287,67.40393340358331,51.45554731
2018/7/9,2018,7,43290,67.18010286008332,65.25201841
2018/7/10,2018,7,43291,66.68707442433332,63.85188241
2018/7/11,2018,7,43292,66.1081996265,57.48490386
2018/7/12,2018,7,43293,65.77446791399998,75.7489023
2018/7/13,2018,7,43294,65.40605956549999,85.54025238
2018/7/16,2018,7,43297,65.12396812216666,93.0259804
2018/7/17,2018,7,43298,64.83940819916664,80.64764864
2018/7/18,2018,7,43299,64.72639855608331,75.43663525
2018/7/19,2018,7,43300,64.61746057933331,78.83063659999999
2018/7/20,2018,7,43301,64.51876240833332,79.05952868
2018/7/23,2018,7,43304,64.13974670749998,69.7688037
2018/7/24,2018,7,43305,63.87512517408331,83.64452119
2018/7/25,2018,7,43306,63.6786139548333,82.00254219
2018/7/26,2018,7,43307,63.3766248623333,73.5775151
2018/7/27,2018,7,43308,63.0321963135833,76.67605485
2018/7/30,2018,7,43311,62.871546148833296,57.17603541
2018/7/31,2018,7,43312,62.7236104590833,64.04943876
2018/8/1,2018,8,43313,62.286472188499964,52.15806123
2018/8/2,2018,8,43314,61.7470707203333,32.52235105
2018/8/3,2018,8,43315,61.207358219833296,15.29345448
2018/8/6,2018,8,43318,60.77927139072496,5.560496327
2018/8/7,2018,8,43319,60.57199024889163,22.48942249
2018/8/8,2018,8,43320,60.495702888808296,11.94691771
2018/8/9,2018,8,43321,60.40424811097496,27.99216276
2018/8/10,2018,8,43322,60.42154043030829,23.31833623
2018/8/13,2018,8,43325,60.239598590974964,14.25558185
2018/8/14,2018,8,43326,59.9544518638083,16.11644376
2018/8/15,2018,8,43327,59.464709467883296,-1.6630072809999998
2018/8/16,2018,8,43328,58.64299856904996,-16.77878466
2018/8/17,2018,8,43329,57.70937692021662,-30.26925928
2018/8/20,2018,8,43332,56.85284613429995,-20.31562934
2018/8/21,2018,8,43333,56.271693825724945,6.687482261
2018/8/22,2018,8,43334,55.76602903659161,2.723008454
2018/8/23,2018,8,43335,55.145275924191616,5.293934122
2018/8/24,2018,8,43336,54.48790008453328,-4.789104039
2018/8/27,2018,8,43339,54.19818917269995,22.70500799
2018/8/28,2018,8,43340,53.868684402616616,16.19096526
2018/8/29,2018,8,43341,53.64564919428328,20.830707500000003
2018/8/30,2018,8,43342,53.26706252186661,15.4320293
2018/8/31,2018,8,43343,52.66517150752495,-5.780677551
2018/9/3,2018,9,43346,52.15670115670828,1.015266332
2018/9/4,2018,9,43347,51.836947669891615,9.845475572
2018/9/5,2018,9,43348,51.23363940132495,-7.594516388
2018/9/6,2018,9,43349,50.34688235499162,-21.80292742
2018/9/7,2018,9,43350,49.576943450658284,-14.59923331
2018/9/10,2018,9,43353,48.64287722215828,-20.80290533
2018/9/11,2018,9,43354,47.76958545332495,-19.52168971
2018/9/12,2018,9,43355,46.80931423474162,-35.7072788
2018/9/13,2018,9,43356,46.001995456658285,-33.81467862
2018/9/14,2018,9,43357,45.41518943399162,-22.55575022
2018/9/17,2018,9,43360,44.83511912182496,-19.55682036
2018/9/18,2018,9,43361,44.421497585674956,1.5120360119999998
2018/9/19,2018,9,43362,44.41133636625829,16.58380728
2018/9/20,2018,9,43363,44.31117984017496,13.73098346
2018/9/21,2018,9,43364,44.44052073275829,35.73305489
2018/9/25,2018,9,43368,44.57138900034162,32.43764451
2018/9/26,2018,9,43369,44.953829381508285,60.74737138
2018/9/27,2018,9,43370,45.18898320367495,59.84034247
2018/9/28,2018,9,43371,45.44019249450829,65.87627984
2018/10/8,2018,10,43381,45.23901830167495,21.3901297
2018/10/9,2018,10,43382,45.13139226609162,30.08151049
2018/10/10,2018,10,43383,44.91080573324996,5.394477959
2018/10/11,2018,10,43384,44.53518725999996,-20.83366122
2018/10/12,2018,10,43385,44.39773822434163,2.538830531
2018/10/15,2018,10,43388,44.3758772169833,1.009421478
2018/10/16,2018,10,43389,44.44414578509996,1.295581864
2018/10/17,2018,10,43390,44.29411122347496,-0.144836985
2018/10/18,2018,10,43391,44.05788779868329,-20.1331435
