Year,Month,Day,Day_num,Last_day_value,Today_value
2015,5,2015/5/20,42144 ,-415.092963,-411.1724631
2015,5,2015/5/21,42145 ,-411.1724631,-405.9956807
2015,5,2015/5/22,42146 ,-405.9956807,-388.7030445
2015,5,2015/5/25,42149 ,-388.7030445,-377.4744815
2015,5,2015/5/26,42150 ,-377.4744815,-378.3869329
2015,5,2015/5/27,42151 ,-378.3869329,-386.9753648
2015,5,2015/5/28,42152 ,-386.9753648,-403.6541482
2015,5,2015/5/29,42153 ,-403.6541482,-401.0808978
2015,6,2015/6/1,42156 ,-401.0808978,-392.759205
2015,6,2015/6/2,42157 ,-392.759205,-397.268516
2015,6,2015/6/3,42158 ,-397.268516,-400.975888
2015,6,2015/6/4,42159 ,-400.975888,-406.0294965
2015,6,2015/6/5,42160 ,-406.0294965,-409.9566732
2015,6,2015/6/8,42163 ,-409.9566732,-399.0358485
2015,6,2015/6/9,42164 ,-399.0358485,-404.6922466
2015,6,2015/6/10,42165 ,-404.6922466,-404.0211468
2015,6,2015/6/11,42166 ,-404.0211468,-405.0135446
2015,6,2015/6/12,42167 ,-405.0135446,-398.5262653
2015,6,2015/6/15,42170 ,-398.5262653,-403.4409221
2015,6,2015/6/16,42171 ,-403.4409221,-410.944289
2015,6,2015/6/17,42172 ,-410.944289,-409.5370848
2015,6,2015/6/18,42173 ,-409.5370848,-422.7264897
2015,6,2015/6/19,42174 ,-422.7264897,-432.0202024
2015,6,2015/6/23,42178 ,-432.0202024,-414.5484419
2015,6,2015/6/24,42179 ,-414.5484419,-404.9398275
2015,6,2015/6/25,42180 ,-404.9398275,-414.3147738
2015,6,2015/6/26,42181 ,-414.3147738,-424.4925805
2015,6,2015/6/29,42184 ,-424.4925805,-420.0684206
2015,6,2015/6/30,42185 ,-420.0684206,-408.6484243
2015,7,2015/7/1,42186 ,-408.6484243,-409.4951893
2015,7,2015/7/2,42187 ,-409.4951893,-407.8119091
2015,7,2015/7/3,42188 ,-407.8119091,-418.9801324
2015,7,2015/7/6,42191 ,-418.9801324,-414.6535054
2015,7,2015/7/7,42192 ,-414.6535054,-424.8522225
2015,7,2015/7/8,42193 ,-424.8522225,-432.8761219
2015,7,2015/7/9,42194 ,-432.8761219,-411.1300922
2015,7,2015/7/10,42195 ,-411.1300922,-402.5775248
2015,7,2015/7/13,42198 ,-402.5775248,-409.7525682
2015,7,2015/7/14,42199 ,-409.7525682,-418.7708376
2015,7,2015/7/15,42200 ,-418.7708376,-417.2617044
2015,7,2015/7/16,42201 ,-417.2617044,-416.4940874
2015,7,2015/7/17,42202 ,-416.4940874,-438.8326761
2015,7,2015/7/20,42205 ,-438.8326761,-442.0303683
2015,7,2015/7/21,42206 ,-442.0303683,-445.1289257
2015,7,2015/7/22,42207 ,-445.1289257,-449.6215633
2015,7,2015/7/23,42208 ,-449.6215633,-447.0032279
2015,7,2015/7/24,42209 ,-447.0032279,-447.7367362
2015,7,2015/7/27,42212 ,-447.7367362,-466.1038708
2015,7,2015/7/28,42213 ,-466.1038708,-461.5142114
