Year,Month,Day,Day_num,Last_day_value,Today_value
2015,7,2015/7/28,42213,365054511,383527216
2015,7,2015/7/29,42214,383527216,276972845
2015,7,2015/7/30,42215,276972845,271548665
2015,7,2015/7/31,42216,271548665,222376767
2015,8,2015/8/3,42219,222376767,245805030
2015,8,2015/8/4,42220,245805030,220236556
2015,8,2015/8/5,42221,220236556,200484269
2015,8,2015/8/6,42222,200484269,147278694
2015,8,2015/8/7,42223,147278694,183349153
2015,8,2015/8/10,42226,183349153,306780540
2015,8,2015/8/11,42227,306780540,322034191
2015,8,2015/8/12,42228,322034191,255146196
2015,8,2015/8/13,42229,255146196,242836979
2015,8,2015/8/14,42230,242836979,253392996
2015,8,2015/8/17,42233,253392996,256939638
2015,8,2015/8/18,42234,256939638,319881070
2015,8,2015/8/19,42235,319881070,269049839
2015,8,2015/8/20,42236,269049839,212167965
2015,8,2015/8/21,42237,212167965,217986403
2015,8,2015/8/24,42240,217986403,255436652
2015,8,2015/8/25,42241,255436652,276081306
2015,8,2015/8/26,42242,276081306,308270623
2015,8,2015/8/27,42243,308270623,267294930
2015,8,2015/8/28,42244,267294930,299498426
2015,8,2015/8/31,42247,299498426,280250403
2015,9,2015/9/1,42248,280250403,352458528
2015,9,2015/9/2,42249,352458528,347789412
2015,9,2015/9/7,42254,347789412,204224431
2015,9,2015/9/8,42255,204224431,154599631
2015,9,2015/9/9,42256,154599631,220467421
2015,9,2015/9/10,42257,220467421,144882971
2015,9,2015/9/11,42258,144882971,108547508
2015,9,2015/9/14,42261,108547508,205457251
2015,9,2015/9/15,42262,205457251,143555641
2015,9,2015/9/16,42263,143555641,159709994
2015,9,2015/9/17,42264,159709994,169401881
2015,9,2015/9/18,42265,169401881,106903481
2015,9,2015/9/21,42268,106903481,122788668
2015,9,2015/9/22,42269,122788668,146221985
2015,9,2015/9/23,42270,146221985,123171439
2015,9,2015/9/24,42271,123171439,102011238
2015,9,2015/9/25,42272,102011238,121419278
2015,9,2015/9/28,42275,121419278,74219468
2015,9,2015/9/29,42276,74219468,87150633
2015,9,2015/9/30,42277,87150633,78559349
2015,10,2015/10/8,42285,78559349,132081768
2015,10,2015/10/9,42286,132081768,124352500
2015,10,2015/10/12,42289,124352500,221400468
