Year,Month,Day,Day_num,Last_day_value,C1
2015,1,2015/1/2,42006,,-15.77676034
2015,1,2015/1/5,42009,-15.77676034,-16.49633038
2015,1,2015/1/6,42010,-16.49633038,-16.54855084
2015,1,2015/1/7,42011,-16.54855084,-13.48959019
2015,1,2015/1/8,42012,-13.48959019,-10.82468074
2015,1,2015/1/9,42013,-10.82468074,-12.40596842
2015,1,2015/1/12,42016,-12.40596842,-12.34954477
2015,1,2015/1/13,42017,-12.34954477,-12.65100814
2015,1,2015/1/14,42018,-12.65100814,-14.53931372
2015,1,2015/1/15,42019,-14.53931372,-14.10647882
2015,1,2015/1/16,42020,-14.10647882,-13.4545341
2015,1,2015/1/20,42024,-13.4545341,-13.37990131
2015,1,2015/1/21,42025,-13.37990131,-13.69953767
2015,1,2015/1/22,42026,-13.69953767,-11.37137166
2015,1,2015/1/23,42027,-11.37137166,-12.30808344
2015,1,2015/1/26,42030,-12.30808344,-12.4731471
2015,1,2015/1/27,42031,-12.4731471,-15.8844941
2015,1,2015/1/28,42032,-15.8844941,-17.60800826
2015,1,2015/1/29,42033,-17.60800826,-16.54668786
2015,1,2015/1/30,42034,-16.54668786,-20.26758035
2015,2,2015/2/2,42037,-20.26758035,-18.23186744
2015,2,2015/2/3,42038,-18.23186744,-17.05606242
2015,2,2015/2/4,42039,-17.05606242,-16.65448357
2015,2,2015/2/5,42040,-16.65448357,-15.69418866
2015,2,2015/2/6,42041,-15.69418866,-16.2693437
2015,2,2015/2/9,42044,-16.2693437,-17.89800072
2015,2,2015/2/10,42045,-17.89800072,-15.76614717
2015,2,2015/2/11,42046,-15.76614717,-15.23807472
2015,2,2015/2/12,42047,-15.23807472,-15.40282436
2015,2,2015/2/13,42048,-15.40282436,-16.04177002
2015,2,2015/2/17,42052,-16.04177002,-16.5223014
2015,2,2015/2/18,42053,-16.5223014,-15.45270767
2015,2,2015/2/19,42054,-15.45270767,-18.15877421
2015,2,2015/2/20,42055,-18.15877421,-17.68680792
2015,2,2015/2/23,42058,-17.68680792,-17.03321928
2015,2,2015/2/24,42059,-17.03321928,-16.90518947
2015,2,2015/2/25,42060,-16.90518947,-17.65374682
2015,2,2015/2/26,42061,-17.65374682,-17.80135959
2015,2,2015/2/27,42062,-17.80135959,-17.68289608
2015,3,2015/3/2,42065,-17.68289608,-17.26805584
2015,3,2015/3/3,42066,-17.26805584,-18.09782614
2015,3,2015/3/4,42067,-18.09782614,-19.59174197
2015,3,2015/3/5,42068,-19.59174197,-18.82451897
2015,3,2015/3/6,42069,-18.82451897,-21.15847821
2015,3,2015/3/9,42072,-21.15847821,-20.78776926
2015,3,2015/3/10,42073,-20.78776926,-22.98602978
2015,3,2015/3/11,42074,-22.98602978,-24.42182466
2015,3,2015/3/12,42075,-24.42182466,-22.25279104
2015,3,2015/3/13,42076,-22.25279104,-23.0703314
2015,3,2015/3/16,42079,-23.0703314,-20.61599156
2015,3,2015/3/17,42080,-20.61599156,-22.01954405
2015,3,2015/3/18,42081,-22.01954405,-21.3431663
2015,3,2015/3/19,42082,-21.3431663,-22.5374014
2015,3,2015/3/20,42083,-22.5374014,-19.99215446
2015,3,2015/3/23,42086,-19.99215446,-19.66001244
2015,3,2015/3/24,42087,-19.66001244,-20.38032485
2015,3,2015/3/25,42088,-20.38032485,-22.33626973
2015,3,2015/3/26,42089,-22.33626973,-22.28407456
2015,3,2015/3/27,42090,-22.28407456,-22.45378038
2015,3,2015/3/30,42093,-22.45378038,-21.12421204
2015,3,2015/3/31,42094,-21.12421204,-22.13947635
2015,4,2015/4/1,42095,-22.13947635,-23.60217883
2015,4,2015/4/2,42096,-23.60217883,-23.26777754
2015,4,2015/4/6,42100,-23.26777754,-22.35211765
2015,4,2015/4/7,42101,-22.35211765,-23.18748749
2015,4,2015/4/8,42102,-23.18748749,-22.70160735
2015,4,2015/4/9,42103,-22.70160735,-22.60829318
2015,4,2015/4/10,42104,-22.60829318,-22.56135026
2015,4,2015/4/13,42107,-22.56135026,-23.07030276
2015,4,2015/4/14,42108,-23.07030276,-22.676694
2015,4,2015/4/15,42109,-22.676694,-22.95905136
2015,4,2015/4/16,42110,-22.95905136,-23.36200621
2015,4,2015/4/17,42111,-23.36200621,-25.14679561
2015,4,2015/4/20,42114,-25.14679561,-24.44080777
2015,4,2015/4/21,42115,-24.44080777,-24.26362375
2015,4,2015/4/22,42116,-24.26362375,-23.71186231
2015,4,2015/4/23,42117,-23.71186231,-25.11538806
2015,4,2015/4/24,42118,-25.11538806,-24.88438818
2015,4,2015/4/27,42121,-24.88438818,-25.73080974
2015,4,2015/4/28,42122,-25.73080974,-26.05349545
2015,4,2015/4/29,42123,-26.05349545,-27.25601169
2015,4,2015/4/30,42124,-27.25601169,-27.00537202
2015,5,2015/5/1,42125,-27.00537202,-25.28410837
2015,5,2015/5/4,42128,-25.28410837,-24.68066639
2015,5,2015/5/5,42129,-24.68066639,-25.80696075
2015,5,2015/5/6,42130,-25.80696075,-25.9322516
2015,5,2015/5/7,42131,-25.9322516,-25.92363311
2015,5,2015/5/8,42132,-25.92363311,-24.51922478
2015,5,2015/5/11,42135,-24.51922478,-25.29302972
2015,5,2015/5/12,42136,-25.29302972,-24.97828356
2015,5,2015/5/13,42137,-24.97828356,-25.53615599
2015,5,2015/5/14,42138,-25.53615599,-23.92832937
2015,5,2015/5/15,42139,-23.92832937,-23.20520827
2015,5,2015/5/18,42142,-23.20520827,-23.01092043
2015,5,2015/5/19,42143,-23.01092043,-25.38729573
2015,5,2015/5/20,42144,-25.38729573,-26.05456865
2015,5,2015/5/21,42145,-26.05456865,-26.17493156
2015,5,2015/5/22,42146,-26.17493156,-27.01275182
2015,5,2015/5/26,42150,-27.01275182,-28.35211121
2015,5,2015/5/27,42151,-28.35211121,-27.74450616
2015,5,2015/5/28,42152,-27.74450616,-27.72209351
2015,5,2015/5/29,42153,-27.72209351,-28.93319895
2015,6,2015/6/1,42156,-28.93319895,-29.0712656
2015,6,2015/6/2,42157,-29.0712656,-29.34298292
2015,6,2015/6/3,42158,-29.34298292,-29.42217193
2015,6,2015/6/4,42159,-29.42217193,-30.68935555
2015,6,2015/6/5,42160,-30.68935555,-32.36318017
2015,6,2015/6/8,42163,-32.36318017,-32.59633994
2015,6,2015/6/9,42164,-32.59633994,-31.91645082
2015,6,2015/6/10,42165,-31.91645082,-30.95959957
2015,6,2015/6/11,42166,-30.95959957,-30.87870454
2015,6,2015/6/12,42167,-30.87870454,-31.69792748
2015,6,2015/6/15,42170,-31.69792748,-32.97713387
2015,6,2015/6/16,42171,-32.97713387,-31.69155604
2015,6,2015/6/17,42172,-31.69155604,-30.64254783
2015,6,2015/6/18,42173,-30.64254783,-29.50412342
2015,6,2015/6/19,42174,-29.50412342,-30.01271084
2015,6,2015/6/22,42177,-30.01271084,-29.70174664
2015,6,2015/6/23,42178,-29.70174664,-30.23551674
2015,6,2015/6/24,42179,-30.23551674,-30.67759516
2015,6,2015/6/25,42180,-30.67759516,-31.31713574
2015,6,2015/6/26,42181,-31.31713574,-31.13552538
2015,6,2015/6/29,42184,-31.13552538,-32.78042983
2015,6,2015/6/30,42185,-32.78042983,-33.32948273
2015,7,2015/7/1,42186,-33.32948273,-31.15972106
2015,7,2015/7/2,42187,-31.15972106,-30.99552614
2015,7,2015/7/6,42191,-30.99552614,-30.58993926
2015,7,2015/7/7,42192,-30.58993926,-27.83444524
2015,7,2015/7/8,42193,-27.83444524,-29.12794862
2015,7,2015/7/9,42194,-29.12794862,-29.93865013
2015,7,2015/7/10,42195,-29.93865013,-29.07796358
2015,7,2015/7/13,42198,-29.07796358,-27.26778451
2015,7,2015/7/14,42199,-27.26778451,-27.23932032
2015,7,2015/7/15,42200,-27.23932032,-27.61334793
2015,7,2015/7/16,42201,-27.61334793,-27.13071049
2015,7,2015/7/17,42202,-27.13071049,-27.54169406
2015,7,2015/7/20,42205,-27.54169406,-27.52539517
2015,7,2015/7/21,42206,-27.52539517,-28.27184347
2015,7,2015/7/22,42207,-28.27184347,-28.36482472
2015,7,2015/7/23,42208,-28.36482472,-29.01788343
2015,7,2015/7/24,42209,-29.01788343,-30.22522154
2015,7,2015/7/27,42212,-30.22522154,-30.75579144
2015,7,2015/7/28,42213,-30.75579144,-29.92228836
2015,7,2015/7/29,42214,-29.92228836,-29.42790991
2015,7,2015/7/30,42215,-29.42790991,-31.2598691
2015,7,2015/7/31,42216,-31.2598691,-31.83673453
2015,8,2015/8/3,42219,-31.83673453,-31.29944426
2015,8,2015/8/4,42220,-31.29944426,-31.33956628
2015,8,2015/8/5,42221,-31.33956628,-29.93416598
2015,8,2015/8/6,42222,-29.93416598,-30.48165885
2015,8,2015/8/7,42223,-30.48165885,-31.7178291
2015,8,2015/8/10,42226,-31.7178291,-31.06661244
2015,8,2015/8/11,42227,-31.06661244,-31.07397807
2015,8,2015/8/12,42228,-31.07397807,-30.66145537
2015,8,2015/8/13,42229,-30.66145537,-31.16747005
2015,8,2015/8/14,42230,-31.16747005,-30.86754057
2015,8,2015/8/17,42233,-30.86754057,-30.95688445
2015,8,2015/8/18,42234,-30.95688445,-32.88621481
2015,8,2015/8/19,42235,-32.88621481,-34.47052837
2015,8,2015/8/20,42236,-34.47052837,-35.14500514
2015,8,2015/8/21,42237,-35.14500514,-38.4607736
2015,8,2015/8/24,42240,-38.4607736,-43.78388382
2015,8,2015/8/25,42241,-43.78388382,-45.75714028
2015,8,2015/8/26,42242,-45.75714028,-41.86668026
2015,8,2015/8/27,42243,-41.86668026,-40.14862295
2015,8,2015/8/28,42244,-40.14862295,-41.09015515
2015,8,2015/8/31,42247,-41.09015515,-41.81121173
2015,9,2015/9/1,42248,-41.81121173,-43.53403739
2015,9,2015/9/2,42249,-43.53403739,-42.44691995
2015,9,2015/9/3,42250,-42.44691995,-41.8529705
2015,9,2015/9/4,42251,-41.8529705,-43.76696718
2015,9,2015/9/8,42255,-43.76696718,-40.71160307
2015,9,2015/9/9,42256,-40.71160307,-43.14787697
2015,9,2015/9/10,42257,-43.14787697,-43.80888978
2015,9,2015/9/11,42258,-43.80888978,-43.18058824
2015,9,2015/9/14,42261,-43.18058824,-43.82081574
2015,9,2015/9/15,42262,-43.82081574,-42.59448578
2015,9,2015/9/16,42263,-42.59448578,-41.46894971
2015,9,2015/9/17,42264,-41.46894971,-41.38585651
2015,9,2015/9/18,42265,-41.38585651,-42.50815208
2015,9,2015/9/21,42268,-42.50815208,-41.54047986
2015,9,2015/9/22,42269,-41.54047986,-42.50998386
2015,9,2015/9/23,42270,-42.50998386,-42.37201024
2015,9,2015/9/24,42271,-42.37201024,-41.60325924
2015,9,2015/9/25,42272,-41.60325924,-40.41562276
2015,9,2015/9/28,42275,-40.41562276,-41.44660282
2015,9,2015/9/29,42276,-41.44660282,-40.81687189
2015,9,2015/9/30,42277,-40.81687189,-39.69209968
2015,10,2015/10/1,42278,-39.69209968,-40.96407104
2015,10,2015/10/2,42279,-40.96407104,-40.01626426
2015,10,2015/10/5,42282,-40.01626426,-38.17834407
2015,10,2015/10/6,42283,-38.17834407,-37.6687352
2015,10,2015/10/7,42284,-37.6687352,-36.33798097
2015,10,2015/10/8,42285,-36.33798097,-35.35506864
2015,10,2015/10/9,42286,-35.35506864,-35.2197663
2015,10,2015/10/12,42289,-35.2197663,-35.28501159
2015,10,2015/10/13,42290,-35.28501159,-36.10963505
2015,10,2015/10/14,42291,-36.10963505,-40.81009424
2015,10,2015/10/15,42292,-40.81009424,-40.88763085
2015,10,2015/10/16,42293,-40.88763085,-40.20937356
2015,10,2015/10/19,42296,-40.20937356,-39.88621266
2015,10,2015/10/20,42297,-39.88621266,-40.29540943
2015,10,2015/10/21,42298,-40.29540943,-40.86433905
2015,10,2015/10/22,42299,-40.86433905,-38.64156554
2015,10,2015/10/23,42300,-38.64156554,-38.14915618
2015,10,2015/10/26,42303,-38.14915618,-38.05484746
2015,10,2015/10/27,42304,-38.05484746,-38.36192091
2015,10,2015/10/28,42305,-38.36192091,-38.7663426
2015,10,2015/10/29,42306,-38.7663426,-38.22747241
2015,10,2015/10/30,42307,-38.22747241,-39.39115713
2015,11,2015/11/2,42310,-39.39115713,-39.38438552
2015,11,2015/11/3,42311,-39.38438552,-39.00443631
2015,11,2015/11/4,42312,-39.00443631,-38.97117336
2015,11,2015/11/5,42313,-38.97117336,-39.15093051
2015,11,2015/11/6,42314,-39.15093051,-39.9216638
2015,11,2015/11/9,42317,-39.9216638,-40.62329772
2015,11,2015/11/10,42318,-40.62329772,-40.28123437
2015,11,2015/11/11,42319,-40.28123437,-40.63712871
2015,11,2015/11/12,42320,-40.63712871,-42.30820798
2015,11,2015/11/13,42321,-42.30820798,-43.22932564
2015,11,2015/11/16,42324,-43.22932564,-40.76446077
2015,11,2015/11/17,42325,-40.76446077,-39.8406888
2015,11,2015/11/18,42326,-39.8406888,-37.9954937
2015,11,2015/11/19,42327,-37.9954937,-37.59734708
2015,11,2015/11/20,42328,-37.59734708,-38.68490125
2015,11,2015/11/23,42331,-38.68490125,-38.08970946
2015,11,2015/11/24,42332,-38.08970946,-38.10226249
2015,11,2015/11/25,42333,-38.10226249,-38.25038943
2015,11,2015/11/27,42335,-38.25038943,-38.52163469
2015,11,2015/11/30,42338,-38.52163469,-40.03171057
2015,12,2015/12/1,42339,-40.03171057,-38.77189522
2015,12,2015/12/2,42340,-38.77189522,-39.98766326
2015,12,2015/12/3,42341,-39.98766326,-39.74647974
2015,12,2015/12/4,42342,-39.74647974,-37.20373783
2015,12,2015/12/7,42345,-37.20373783,-36.5030992
2015,12,2015/12/8,42346,-36.5030992,-37.69704534
2015,12,2015/12/9,42347,-37.69704534,-38.53926707
2015,12,2015/12/10,42348,-38.53926707,-38.28313182
2015,12,2015/12/11,42349,-38.28313182,-38.96124173
2015,12,2015/12/14,42352,-38.96124173,-37.87714928
2015,12,2015/12/15,42353,-37.87714928,-36.91637955
2015,12,2015/12/16,42354,-36.91637955,-34.9139975
2015,12,2015/12/17,42355,-34.9139975,-36.62787493
2015,12,2015/12/18,42356,-36.62787493,-39.03516266
2015,12,2015/12/21,42359,-39.03516266,-37.75342005
2015,12,2015/12/22,42360,-37.75342005,-36.14644362
2015,12,2015/12/23,42361,-36.14644362,-35.18690947
2015,12,2015/12/24,42362,-35.18690947,-35.49505295
2015,12,2015/12/28,42366,-35.49505295,-35.42134067
2015,12,2015/12/29,42367,-35.42134067,-34.2298917
2015,12,2015/12/30,42368,-34.2298917,-34.49035446
2015,12,2015/12/31,42369,-34.49035446,-35.71885844
2016,1,2016/1/4,42373,-35.71885844,-36.9001326
2016,1,2016/1/5,42374,-36.9001326,-35.45267605
2016,1,2016/1/6,42375,-35.45267605,-35.46369226
2016,1,2016/1/7,42376,-35.46369226,-35.73633113
2016,1,2016/1/8,42377,-35.73633113,-37.6041223
2016,1,2016/1/11,42380,-37.6041223,-36.63778328
2016,1,2016/1/12,42381,-36.63778328,-37.00168367
2016,1,2016/1/13,42382,-37.00168367,-39.04721732
2016,1,2016/1/14,42383,-39.04721732,-38.39356781
2016,1,2016/1/15,42384,-38.39356781,-40.67742274
2016,1,2016/1/19,42388,-40.67742274,-38.42034601
2016,1,2016/1/20,42389,-38.42034601,-41.02366174
2016,1,2016/1/21,42390,-41.02366174,-39.50813046
2016,1,2016/1/22,42391,-39.50813046,-37.92614945
2016,1,2016/1/25,42394,-37.92614945,-37.64557834
2016,1,2016/1/26,42395,-37.64557834,-36.0080775
2016,1,2016/1/27,42396,-36.0080775,-36.21057793
2016,1,2016/1/28,42397,-36.21057793,-34.74729069
2016,1,2016/1/29,42398,-34.74729069,-31.3946837
2016,2,2016/2/1,42401,-31.3946837,-30.80787948
2016,2,2016/2/2,42402,-30.80787948,-32.16729491
2016,2,2016/2/3,42403,-32.16729491,-31.82301533
2016,2,2016/2/4,42404,-31.82301533,-32.54036904
2016,2,2016/2/5,42405,-32.54036904,-31.90191532
2016,2,2016/2/8,42408,-31.90191532,-31.05932878
2016,2,2016/2/9,42409,-31.05932878,-31.39422546
2016,2,2016/2/10,42410,-31.39422546,-32.34969766
2016,2,2016/2/11,42411,-32.34969766,-33.96745285
2016,2,2016/2/12,42412,-33.96745285,-32.00343938
2016,2,2016/2/16,42416,-32.00343938,-31.84904331
2016,2,2016/2/17,42417,-31.84904331,-30.72864852
2016,2,2016/2/18,42418,-30.72864852,-32.30967159
2016,2,2016/2/19,42419,-32.30967159,-32.04814171
2016,2,2016/2/22,42422,-32.04814171,-31.05037756
2016,2,2016/2/23,42423,-31.05037756,-30.8200476
2016,2,2016/2/24,42424,-30.8200476,-30.4400254
2016,2,2016/2/25,42425,-30.4400254,-28.91752353
2016,2,2016/2/26,42426,-28.91752353,-31.76877659
2016,2,2016/2/29,42429,-31.76877659,-32.57611828
2016,3,2016/3/1,42430,-32.57611828,-31.31011222
2016,3,2016/3/2,42431,-31.31011222,-31.05431727
2016,3,2016/3/3,42432,-31.05431727,-30.55997925
2016,3,2016/3/4,42433,-30.55997925,-29.37757645
2016,3,2016/3/7,42436,-29.37757645,-29.17401982
2016,3,2016/3/8,42437,-29.17401982,-28.84936152
2016,3,2016/3/9,42438,-28.84936152,-29.00265519
2016,3,2016/3/10,42439,-29.00265519,-29.17304915
2016,3,2016/3/11,42440,-29.17304915,-29.41101929
2016,3,2016/3/14,42443,-29.41101929,-29.88354814
2016,3,2016/3/15,42444,-29.88354814,-29.09593568
2016,3,2016/3/16,42445,-29.09593568,-29.30581139
2016,3,2016/3/17,42446,-29.30581139,-28.35193218
2016,3,2016/3/18,42447,-28.35193218,-28.73589261
2016,3,2016/3/21,42450,-28.73589261,-27.82807336
2016,3,2016/3/22,42451,-27.82807336,-28.57422394
2016,3,2016/3/23,42452,-28.57422394,-28.79609501
2016,3,2016/3/24,42453,-28.79609501,-28.43087168
2016,3,2016/3/28,42457,-28.43087168,-28.34823822
2016,3,2016/3/29,42458,-28.34823822,-28.066204
2016,3,2016/3/30,42459,-28.066204,-27.02838255
2016,3,2016/3/31,42460,-27.02838255,-27.56011773
2016,4,2016/4/1,42461,-27.56011773,-25.83696952
2016,4,2016/4/4,42464,-25.83696952,-25.96661681
2016,4,2016/4/5,42465,-25.96661681,-26.65833223
2016,4,2016/4/6,42466,-26.65833223,-25.6451721
2016,4,2016/4/7,42467,-25.6451721,-26.70284655
2016,4,2016/4/8,42468,-26.70284655,-26.14143936
2016,4,2016/4/11,42471,-26.14143936,-27.24034802
2016,4,2016/4/12,42472,-27.24034802,-25.94223406
2016,4,2016/4/13,42473,-25.94223406,-26.31886028
2016,4,2016/4/14,42474,-26.31886028,-27.24853698
2016,4,2016/4/15,42475,-27.24853698,-26.61502687
2016,4,2016/4/18,42478,-26.61502687,-25.77802238
2016,4,2016/4/19,42479,-25.77802238,-25.28552573
2016,4,2016/4/20,42480,-25.28552573,-27.69701015
2016,4,2016/4/21,42481,-27.69701015,-29.32782282
2016,4,2016/4/22,42482,-29.32782282,-28.55026137
2016,4,2016/4/25,42485,-28.55026137,-27.40649662
2016,4,2016/4/26,42486,-27.40649662,-28.67866175
2016,4,2016/4/27,42487,-28.67866175,-28.37552723
2016,4,2016/4/28,42488,-28.37552723,-28.65603936
2016,4,2016/4/29,42489,-28.65603936,-29.83155563
2016,5,2016/5/2,42492,-29.83155563,-29.158262
2016,5,2016/5/3,42493,-29.158262,-29.44685241
2016,5,2016/5/4,42494,-29.44685241,-28.82130246
2016,5,2016/5/5,42495,-28.82130246,-28.88648644
2016,5,2016/5/6,42496,-28.88648644,-27.35617822
2016,5,2016/5/9,42499,-27.35617822,-26.75459758
2016,5,2016/5/10,42500,-26.75459758,-26.04920484
2016,5,2016/5/11,42501,-26.04920484,-28.25848206
2016,5,2016/5/12,42502,-28.25848206,-27.60730469
2016,5,2016/5/13,42503,-27.60730469,-30.45748403
2016,5,2016/5/16,42506,-30.45748403,-29.48644041
2016,5,2016/5/17,42507,-29.48644041,-31.53795631
2016,5,2016/5/18,42508,-31.53795631,-33.96286611
2016,5,2016/5/19,42509,-33.96286611,-29.47616783
2016,5,2016/5/20,42510,-29.47616783,-29.69181734
2016,5,2016/5/23,42513,-29.69181734,-29.69587851
2016,5,2016/5/24,42514,-29.69587851,-28.42359971
2016,5,2016/5/25,42515,-28.42359971,-27.97063856
2016,5,2016/5/26,42516,-27.97063856,-27.48206372
2016,5,2016/5/27,42517,-27.48206372,-27.39613435
2016,5,2016/5/31,42521,-27.39613435,-27.95592974
2016,6,2016/6/1,42522,-27.95592974,-27.3839821
2016,6,2016/6/2,42523,-27.3839821,-26.79884561
2016,6,2016/6/3,42524,-26.79884561,-26.29667003
2016,6,2016/6/6,42527,-26.29667003,-25.8952917
2016,6,2016/6/7,42528,-25.8952917,-26.25900842
2016,6,2016/6/8,42529,-26.25900842,-25.57959159
2016,6,2016/6/9,42530,-25.57959159,-25.18600467
2016,6,2016/6/10,42531,-25.18600467,-25.26084981
2016,6,2016/6/13,42534,-25.26084981,-26.23522661
2016,6,2016/6/14,42535,-26.23522661,-25.44336871
2016,6,2016/6/15,42536,-25.44336871,-25.71591442
2016,6,2016/6/16,42537,-25.71591442,-24.87397851
2016,6,2016/6/17,42538,-24.87397851,-25.51712418
2016,6,2016/6/20,42541,-25.51712418,-25.46216669
2016,6,2016/6/21,42542,-25.46216669,-24.68510568
2016,6,2016/6/22,42543,-24.68510568,-24.572568
2016,6,2016/6/23,42544,-24.572568,-23.64658374
2016,6,2016/6/24,42545,-23.64658374,-26.02842629
2016,6,2016/6/27,42548,-26.02842629,-26.87577854
2016,6,2016/6/28,42549,-26.87577854,-26.12667471
2016,6,2016/6/29,42550,-26.12667471,-24.20855882
2016,6,2016/6/30,42551,-24.20855882,-22.08495624
2016,7,2016/7/1,42552,-22.08495624,-21.8641761
2016,7,2016/7/5,42556,-21.8641761,-20.89200119
2016,7,2016/7/6,42557,-20.89200119,-20.89209202
2016,7,2016/7/7,42558,-20.89209202,-20.54582601
2016,7,2016/7/8,42559,-20.54582601,-19.43566749
2016,7,2016/7/11,42562,-19.43566749,-19.00027298
2016,7,2016/7/12,42563,-19.00027298,-19.59033477
2016,7,2016/7/13,42564,-19.59033477,-18.77217252
2016,7,2016/7/14,42565,-18.77217252,-18.71271106
2016,7,2016/7/15,42566,-18.71271106,-18.78995518
2016,7,2016/7/18,42569,-18.78995518,-18.91302434
2016,7,2016/7/19,42570,-18.91302434,-18.76246549
2016,7,2016/7/20,42571,-18.76246549,-19.42965265
2016,7,2016/7/21,42572,-19.42965265,-19.80095526
2016,7,2016/7/22,42573,-19.80095526,-19.21656373
2016,7,2016/7/25,42576,-19.21656373,-19.13629394
2016,7,2016/7/26,42577,-19.13629394,-19.87751956
2016,7,2016/7/27,42578,-19.87751956,-21.08571492
2016,7,2016/7/28,42579,-21.08571492,-20.63540473
2016,7,2016/7/29,42580,-20.63540473,-20.04093283
2016,8,2016/8/1,42583,-20.04093283,-19.12238227
2016,8,2016/8/2,42584,-19.12238227,-19.45040595
2016,8,2016/8/3,42585,-19.45040595,-20.30744444
2016,8,2016/8/4,42586,-20.30744444,-19.86675439
2016,8,2016/8/5,42587,-19.86675439,-19.60493519
2016,8,2016/8/8,42590,-19.60493519,-20.13149054
2016,8,2016/8/9,42591,-20.13149054,-19.80144582
2016,8,2016/8/10,42592,-19.80144582,-19.09284169
2016,8,2016/8/11,42593,-19.09284169,-19.08946023
2016,8,2016/8/12,42594,-19.08946023,-18.77517195
2016,8,2016/8/15,42597,-18.77517195,-19.09686246
2016,8,2016/8/16,42598,-19.09686246,-19.993752
2016,8,2016/8/17,42599,-19.993752,-19.52431985
2016,8,2016/8/18,42600,-19.52431985,-18.39536922
2016,8,2016/8/19,42601,-18.39536922,-19.55310215
2016,8,2016/8/22,42604,-19.55310215,-19.99801476
2016,8,2016/8/23,42605,-19.99801476,-20.20843255
2016,8,2016/8/24,42606,-20.20843255,-19.98258528
2016,8,2016/8/25,42607,-19.98258528,-20.45770295
2016,8,2016/8/26,42608,-20.45770295,-20.91633464
2016,8,2016/8/29,42611,-20.91633464,-20.07559373
2016,8,2016/8/30,42612,-20.07559373,-20.93497029
2016,8,2016/8/31,42613,-20.93497029,-21.15376732
2016,9,2016/9/1,42614,-21.15376732,-19.3349963
2016,9,2016/9/2,42615,-19.3349963,-19.34565107
2016,9,2016/9/6,42619,-19.34565107,-18.72012502
2016,9,2016/9/7,42620,-18.72012502,-20.0739237
2016,9,2016/9/8,42621,-20.0739237,-20.47030008
2016,9,2016/9/9,42622,-20.47030008,-23.75197549
2016,9,2016/9/12,42625,-23.75197549,-20.54818453
2016,9,2016/9/13,42626,-20.54818453,-22.26865089
2016,9,2016/9/14,42627,-22.26865089,-22.07042294
2016,9,2016/9/15,42628,-22.07042294,-20.6641469
2016,9,2016/9/16,42629,-20.6641469,-20.45893624
2016,9,2016/9/19,42632,-20.45893624,-20.64705121
2016,9,2016/9/20,42633,-20.64705121,-20.31281808
2016,9,2016/9/21,42634,-20.31281808,-20.22470481
2016,9,2016/9/22,42635,-20.22470481,-19.15402921
2016,9,2016/9/23,42636,-19.15402921,-20.0247539
2016,9,2016/9/26,42639,-20.0247539,-20.68082209
2016,9,2016/9/27,42640,-20.68082209,-19.65119162
2016,9,2016/9/28,42641,-19.65119162,-19.49385211
2016,9,2016/9/29,42642,-19.49385211,-20.7614398
2016,9,2016/9/30,42643,-20.7614398,-18.48717312
2016,10,2016/10/3,42646,-18.48717312,-19.23075828
2016,10,2016/10/4,42647,-19.23075828,-20.0996525
2016,10,2016/10/5,42648,-20.0996525,-20.3450141
2016,10,2016/10/6,42649,-20.3450141,-21.55610015
2016,10,2016/10/7,42650,-21.55610015,-21.74084127
2016,10,2016/10/10,42653,-21.74084127,-22.66415249
2016,10,2016/10/11,42654,-22.66415249,-23.66144104
2016,10,2016/10/12,42655,-23.66144104,-23.35084705
2016,10,2016/10/13,42656,-23.35084705,-23.08257272
2016,10,2016/10/14,42657,-23.08257272,-22.44256711
2016,10,2016/10/17,42660,-22.44256711,-22.93740893
2016,10,2016/10/18,42661,-22.93740893,-22.62494836
2016,10,2016/10/19,42662,-22.62494836,-23.97863533
2016,10,2016/10/20,42663,-23.97863533,-24.61347735
2016,10,2016/10/21,42664,-24.61347735,-25.30467517
2016,10,2016/10/24,42667,-25.30467517,-24.07907871
2016,10,2016/10/25,42668,-24.07907871,-22.37893465
2016,10,2016/10/26,42669,-22.37893465,-22.05887283
2016,10,2016/10/27,42670,-22.05887283,-22.58241768
2016,10,2016/10/28,42671,-22.58241768,-22.12475629
2016,10,2016/10/31,42674,-22.12475629,-22.05239156
2016,11,2016/11/1,42675,-22.05239156,-23.0576138
2016,11,2016/11/2,42676,-23.0576138,-23.02490032
2016,11,2016/11/3,42677,-23.02490032,-23.01770595
2016,11,2016/11/4,42678,-23.01770595,-24.58730943
2016,11,2016/11/7,42681,-24.58730943,-22.74900333
2016,11,2016/11/8,42682,-22.74900333,-21.42975671
2016,11,2016/11/9,42683,-21.42975671,-22.09905876
2016,11,2016/11/10,42684,-22.09905876,-25.44662342
2016,11,2016/11/11,42685,-25.44662342,-25.22185691
2016,11,2016/11/14,42688,-25.22185691,-26.81536974
2016,11,2016/11/15,42689,-26.81536974,-25.60267861
2016,11,2016/11/16,42690,-25.60267861,-25.94585188
2016,11,2016/11/17,42691,-25.94585188,-27.56977547
2016,11,2016/11/18,42692,-27.56977547,-28.77423662
2016,11,2016/11/21,42695,-28.77423662,-27.38780313
2016,11,2016/11/22,42696,-27.38780313,-26.53528706
2016,11,2016/11/23,42697,-26.53528706,-26.70899644
2016,11,2016/11/25,42699,-26.70899644,-25.67507334
2016,11,2016/11/28,42702,-25.67507334,-25.6315205
2016,11,2016/11/29,42703,-25.6315205,-25.78308111
