Year,Month,Day,Day_num,Close_Last_Day,Close
2017,1,2017/1/25,42760,19912.71094,20068.50977
2017,1,2017/1/26,42761,20068.50977,20100.91016
2017,1,2017/1/27,42762,20100.91016,20093.7793
2017,1,2017/1/30,42765,20093.7793,19971.13086
2017,1,2017/1/31,42766,19971.13086,19864.08984
2017,2,2017/2/1,42767,19864.08984,19890.93945
2017,2,2017/2/2,42768,19890.93945,19884.91016
2017,2,2017/2/3,42769,19884.91016,20071.46094
2017,2,2017/2/6,42772,20071.46094,20052.41992
2017,2,2017/2/7,42773,20052.41992,20090.28906
2017,2,2017/2/8,42774,20090.28906,20054.33984
2017,2,2017/2/9,42775,20054.33984,20172.40039
2017,2,2017/2/10,42776,20172.40039,20269.36914
2017,2,2017/2/13,42779,20269.36914,20412.16016
2017,2,2017/2/14,42780,20412.16016,20504.41016
2017,2,2017/2/15,42781,20504.41016,20611.85938
2017,2,2017/2/16,42782,20611.85938,20619.76953
2017,2,2017/2/17,42783,20619.76953,20624.05078
2017,2,2017/2/21,42787,20624.05078,20743
2017,2,2017/2/22,42788,20743,20775.59961
2017,2,2017/2/23,42789,20775.59961,20810.32031
2017,2,2017/2/24,42790,20810.32031,20821.75977
2017,2,2017/2/27,42793,20821.75977,20837.43945
2017,2,2017/2/28,42794,20837.43945,20812.24023
2017,3,2017/3/1,42795,20812.24023,21115.55078
2017,3,2017/3/2,42796,21115.55078,21002.9707
2017,3,2017/3/3,42797,21002.9707,21005.71094
2017,3,2017/3/6,42800,21005.71094,20954.33984
2017,3,2017/3/7,42801,20954.33984,20924.75977
2017,3,2017/3/8,42802,20924.75977,20855.73047
2017,3,2017/3/9,42803,20855.73047,20858.18945
2017,3,2017/3/10,42804,20858.18945,20902.98047
2017,3,2017/3/13,42807,20902.98047,20881.48047
2017,3,2017/3/14,42808,20881.48047,20837.36914
2017,3,2017/3/15,42809,20837.36914,20950.09961
2017,3,2017/3/16,42810,20950.09961,20934.55078
2017,3,2017/3/17,42811,20934.55078,20914.61914
2017,3,2017/3/20,42814,20914.61914,20905.85938
2017,3,2017/3/21,42815,20905.85938,20668.00977
2017,3,2017/3/22,42816,20668.00977,20661.30078
2017,3,2017/3/23,42817,20661.30078,20656.58008
2017,3,2017/3/24,42818,20656.58008,20596.7207
2017,3,2017/3/27,42821,20596.7207,20550.98047
2017,3,2017/3/28,42822,20550.98047,20701.5
2017,3,2017/3/29,42823,20701.5,20659.32031
2017,3,2017/3/30,42824,20659.32031,20728.49023
2017,3,2017/3/31,42825,20728.49023,20663.2207
2017,4,2017/4/3,42828,20663.2207,20650.21094
2017,4,2017/4/4,42829,20650.21094,20689.24023
2017,4,2017/4/5,42830,20689.24023,20648.15039
2017,4,2017/4/6,42831,20648.15039,20662.94922
2017,4,2017/4/7,42832,20662.94922,20656.09961
2017,4,2017/4/10,42835,20656.09961,20658.01953
2017,4,2017/4/11,42836,20658.01953,20651.30078
2017,4,2017/4/12,42837,20651.30078,20591.85938
2017,4,2017/4/13,42838,20591.85938,20453.25
2017,4,2017/4/17,42842,20453.25,20636.91992
2017,4,2017/4/18,42843,20636.91992,20523.2793
2017,4,2017/4/19,42844,20523.2793,20404.49023
2017,4,2017/4/20,42845,20404.49023,20578.71094
2017,4,2017/4/21,42846,20578.71094,20547.75977
2017,4,2017/4/24,42849,20547.75977,20763.89063
2017,4,2017/4/25,42850,20763.89063,20996.11914
2017,4,2017/4/26,42851,20996.11914,20975.08984
2017,4,2017/4/27,42852,20975.08984,20981.33008
2017,4,2017/4/28,42853,20981.33008,20940.50977
2017,5,2017/5/1,42856,20940.50977,20913.46094
2017,5,2017/5/2,42857,20913.46094,20949.89063
2017,5,2017/5/3,42858,20949.89063,20957.90039
2017,5,2017/5/4,42859,20957.90039,20951.4707
2017,5,2017/5/5,42860,20951.4707,21006.93945
2017,5,2017/5/8,42863,21006.93945,21012.2793
2017,5,2017/5/9,42864,21012.2793,20975.7793
2017,5,2017/5/10,42865,20975.7793,20943.10938
2017,5,2017/5/11,42866,20943.10938,20919.41992
2017,5,2017/5/12,42867,20919.41992,20896.60938
2017,5,2017/5/15,42870,20896.60938,20981.93945
2017,5,2017/5/16,42871,20981.93945,20979.75
2017,5,2017/5/17,42872,20979.75,20606.92969
2017,5,2017/5/18,42873,20606.92969,20663.01953
2017,5,2017/5/19,42874,20663.01953,20804.83984
2017,5,2017/5/22,42877,20804.83984,20894.83008
2017,5,2017/5/23,42878,20894.83008,20937.91016
2017,5,2017/5/24,42879,20937.91016,21012.41992
2017,5,2017/5/25,42880,21012.41992,21082.94922
2017,5,2017/5/26,42881,21082.94922,21080.2793
2017,5,2017/5/30,42885,21080.2793,21029.4707
2017,5,2017/5/31,42886,21029.4707,21008.65039
2017,6,2017/6/1,42887,21008.65039,21144.17969
2017,6,2017/6/2,42888,21144.17969,21206.28906
2017,6,2017/6/5,42891,21206.28906,21184.03906
2017,6,2017/6/6,42892,21184.03906,21136.23047
2017,6,2017/6/7,42893,21136.23047,21173.68945
2017,6,2017/6/8,42894,21173.68945,21182.5293
2017,6,2017/6/9,42895,21182.5293,21271.9707
2017,6,2017/6/12,42898,21271.9707,21235.66992
2017,6,2017/6/13,42899,21235.66992,21328.4707
2017,6,2017/6/14,42900,21328.4707,21374.56055
2017,6,2017/6/15,42901,21374.56055,21359.90039
2017,6,2017/6/16,42902,21359.90039,21384.2793
2017,6,2017/6/19,42905,21384.2793,21528.99023
2017,6,2017/6/20,42906,21528.99023,21467.14063
2017,6,2017/6/21,42907,21467.14063,21410.0293
2017,6,2017/6/22,42908,21410.0293,21397.28906
2017,6,2017/6/23,42909,21397.28906,21394.75977
2017,6,2017/6/26,42912,21394.75977,21409.55078
2017,6,2017/6/27,42913,21409.55078,21310.66016
2017,6,2017/6/28,42914,21310.66016,21454.60938
2017,6,2017/6/29,42915,21454.60938,21287.0293
2017,6,2017/6/30,42916,21287.0293,21349.63086
2017,7,2017/7/3,42919,21349.63086,21479.26953
2017,7,2017/7/5,42921,21479.26953,21478.16992
2017,7,2017/7/6,42922,21478.16992,21320.03906
2017,7,2017/7/7,42923,21320.03906,21414.33984
2017,7,2017/7/10,42926,21414.33984,21408.51953
2017,7,2017/7/11,42927,21408.51953,21409.07031
2017,7,2017/7/12,42928,21409.07031,21532.14063
2017,7,2017/7/13,42929,21532.14063,21553.08984
2017,7,2017/7/14,42930,21553.08984,21637.74023
2017,7,2017/7/17,42933,21637.74023,21629.7207
2017,7,2017/7/18,42934,21629.7207,21574.73047
2017,7,2017/7/19,42935,21574.73047,21640.75
2017,7,2017/7/20,42936,21640.75,21611.7793
2017,7,2017/7/21,42937,21611.7793,21580.07031
2017,7,2017/7/24,42940,21580.07031,21513.16992
2017,7,2017/7/25,42941,21513.16992,21613.42969
2017,7,2017/7/26,42942,21613.42969,21711.00977
2017,7,2017/7/27,42943,21711.00977,21796.55078
2017,7,2017/7/28,42944,21796.55078,21830.31055
2017,7,2017/7/31,42947,21830.31055,21891.11914
2017,8,2017/8/1,42948,21891.11914,21963.91992
2017,8,2017/8/2,42949,21963.91992,22016.24023
2017,8,2017/8/3,42950,22016.24023,22026.09961
2017,8,2017/8/4,42951,22026.09961,22092.81055
2017,8,2017/8/7,42954,22092.81055,22118.41992
2017,8,2017/8/8,42955,22118.41992,22085.33984
2017,8,2017/8/9,42956,22085.33984,22048.69922
2017,8,2017/8/10,42957,22048.69922,21844.00977
2017,8,2017/8/11,42958,21844.00977,21858.32031
2017,8,2017/8/14,42961,21858.32031,21993.71094
2017,8,2017/8/15,42962,21993.71094,21998.99023
2017,8,2017/8/16,42963,21998.99023,22024.86914
2017,8,2017/8/17,42964,22024.86914,21750.73047
2017,8,2017/8/18,42965,21750.73047,21674.50977
2017,8,2017/8/21,42968,21674.50977,21703.75
2017,8,2017/8/22,42969,21703.75,21899.89063
2017,8,2017/8/23,42970,21899.89063,21812.08984
2017,8,2017/8/24,42971,21812.08984,21783.40039
2017,8,2017/8/25,42972,21783.40039,21813.66992
2017,8,2017/8/28,42975,21813.66992,21808.40039
2017,8,2017/8/29,42976,21808.40039,21865.36914
2017,8,2017/8/30,42977,21865.36914,21892.42969
2017,8,2017/8/31,42978,21892.42969,21948.09961
2017,9,2017/9/1,42979,21948.09961,21987.56055
2017,9,2017/9/5,42983,21987.56055,21753.31055
2017,9,2017/9/6,42984,21753.31055,21807.64063
2017,9,2017/9/7,42985,21807.64063,21784.7793
2017,9,2017/9/8,42986,21784.7793,21797.78906
2017,9,2017/9/11,42989,21797.78906,22057.36914
2017,9,2017/9/12,42990,22057.36914,22118.85938
2017,9,2017/9/13,42991,22118.85938,22158.17969
2017,9,2017/9/14,42992,22158.17969,22203.48047
2017,9,2017/9/15,42993,22203.48047,22268.33984
2017,9,2017/9/18,42996,22268.33984,22331.34961
2017,9,2017/9/19,42997,22331.34961,22370.80078
2017,9,2017/9/20,42998,22370.80078,22412.58984
2017,9,2017/9/21,42999,22412.58984,22359.23047
2017,9,2017/9/22,43000,22359.23047,22349.58984
2017,9,2017/9/25,43003,22349.58984,22296.08984
2017,9,2017/9/26,43004,22296.08984,22284.32031
2017,9,2017/9/27,43005,22284.32031,22340.71094
2017,9,2017/9/28,43006,22340.71094,22381.19922
2017,9,2017/9/29,43007,22381.19922,22405.08984
2017,10,2017/10/2,43010,22405.08984,22557.59961
2017,10,2017/10/3,43011,22557.59961,22641.66992
2017,10,2017/10/4,43012,22641.66992,22661.64063
2017,10,2017/10/5,43013,22661.64063,22775.39063
2017,10,2017/10/6,43014,22775.39063,22773.66992
2017,10,2017/10/9,43017,22773.66992,22761.07031
2017,10,2017/10/10,43018,22761.07031,22830.67969
2017,10,2017/10/11,43019,22830.67969,22872.89063
2017,10,2017/10/12,43020,22872.89063,22841.00977
2017,10,2017/10/13,43021,22841.00977,22871.7207
2017,10,2017/10/16,43024,22871.7207,22956.96094
2017,10,2017/10/17,43025,22956.96094,22997.43945
2017,10,2017/10/18,43026,22997.43945,23157.59961
2017,10,2017/10/19,43027,23157.59961,23163.03906
2017,10,2017/10/20,43028,23163.03906,23328.63086
2017,10,2017/10/23,43031,23328.63086,23273.96094
2017,10,2017/10/24,43032,23273.96094,23441.75977
2017,10,2017/10/25,43033,23441.75977,23329.46094
2017,10,2017/10/26,43034,23329.46094,23400.85938
2017,10,2017/10/27,43035,23400.85938,23434.18945
2017,10,2017/10/30,43038,23434.18945,23348.74023
2017,10,2017/10/31,43039,23348.74023,23377.24023
2017,11,2017/11/1,43040,23377.24023,23435.00977
2017,11,2017/11/2,43041,23435.00977,23516.25977
2017,11,2017/11/3,43042,23516.25977,23539.18945
2017,11,2017/11/6,43045,23539.18945,23548.41992
2017,11,2017/11/7,43046,23548.41992,23557.23047
2017,11,2017/11/8,43047,23557.23047,23563.35938
2017,11,2017/11/9,43048,23563.35938,23461.93945
2017,11,2017/11/10,43049,23461.93945,23422.21094
2017,11,2017/11/13,43052,23422.21094,23439.69922
2017,11,2017/11/14,43053,23439.69922,23409.4707
2017,11,2017/11/15,43054,23409.4707,23271.2793
2017,11,2017/11/16,43055,23271.2793,23458.35938
2017,11,2017/11/17,43056,23458.35938,23358.24023
2017,11,2017/11/20,43059,23358.24023,23430.33008
2017,11,2017/11/21,43060,23430.33008,23590.83008
2017,11,2017/11/22,43061,23590.83008,23526.17969
2017,11,2017/11/24,43063,23526.17969,23557.99023
2017,11,2017/11/27,43066,23557.99023,23580.7793
2017,11,2017/11/28,43067,23580.7793,23836.71094
2017,11,2017/11/29,43068,23836.71094,23940.67969
2017,11,2017/11/30,43069,23940.67969,24272.34961
2017,12,2017/12/1,43070,24272.34961,24231.58984
2017,12,2017/12/4,43073,24231.58984,24290.05078
2017,12,2017/12/5,43074,24290.05078,24180.64063
2017,12,2017/12/6,43075,24180.64063,24140.91016
2017,12,2017/12/7,43076,24140.91016,24211.48047
2017,12,2017/12/8,43077,24211.48047,24329.16016
2017,12,2017/12/11,43080,24329.16016,24386.0293
2017,12,2017/12/12,43081,24386.0293,24504.80078
2017,12,2017/12/13,43082,24504.80078,24585.42969
2017,12,2017/12/14,43083,24585.42969,24508.66016
2017,12,2017/12/15,43084,24508.66016,24651.74023
2017,12,2017/12/18,43087,24651.74023,24792.19922
2017,12,2017/12/19,43088,24792.19922,24754.75
2017,12,2017/12/20,43089,24754.75,24726.65039
2017,12,2017/12/21,43090,24726.65039,24782.28906
2017,12,2017/12/22,43091,24782.28906,24754.06055
2017,12,2017/12/26,43095,24754.06055,24746.21094
2017,12,2017/12/27,43096,24746.21094,24774.30078
2017,12,2017/12/28,43097,24774.30078,24837.50977
2017,12,2017/12/29,43098,24837.50977,24719.2207
2018,1,2018/1/2,43102,24719.2207,24824.00977
2018,1,2018/1/3,43103,24824.00977,24922.67969
2018,1,2018/1/4,43104,24922.67969,25075.13086
2018,1,2018/1/5,43105,25075.13086,25295.86914
2018,1,2018/1/8,43108,25295.86914,25283
2018,1,2018/1/9,43109,25283,25385.80078
2018,1,2018/1/10,43110,25385.80078,25369.13086
2018,1,2018/1/11,43111,25369.13086,25574.73047
2018,1,2018/1/12,43112,25574.73047,25803.18945
2018,1,2018/1/16,43116,25803.18945,25792.85938
2018,1,2018/1/17,43117,25792.85938,26115.65039
2018,1,2018/1/18,43118,26115.65039,26017.81055
2018,1,2018/1/19,43119,26017.81055,26071.7207
2018,1,2018/1/22,43122,26071.7207,26214.59961
2018,1,2018/1/23,43123,26214.59961,26210.81055
2018,1,2018/1/24,43124,26210.81055,26252.11914
2018,1,2018/1/25,43125,26252.11914,26392.78906
2018,1,2018/1/26,43126,26392.78906,26616.71094
2018,1,2018/1/29,43129,26616.71094,26439.48047
2018,1,2018/1/30,43130,26439.48047,26076.89063
2018,1,2018/1/31,43131,26076.89063,26149.39063
2018,2,2018/2/1,43132,26149.39063,26186.71094
2018,2,2018/2/2,43133,26186.71094,25520.96094
2018,2,2018/2/5,43136,25520.96094,24345.75
2018,2,2018/2/6,43137,24345.75,24912.76953
2018,2,2018/2/7,43138,24912.76953,24893.34961
2018,2,2018/2/8,43139,24893.34961,23860.46094
2018,2,2018/2/9,43140,23860.46094,24190.90039
2018,2,2018/2/12,43143,24190.90039,24601.26953
2018,2,2018/2/13,43144,24601.26953,24640.44922
2018,2,2018/2/14,43145,24640.44922,24893.49023
2018,2,2018/2/15,43146,24893.49023,25200.36914
2018,2,2018/2/16,43147,25200.36914,25219.38086
2018,2,2018/2/20,43151,25219.38086,24964.75
2018,2,2018/2/21,43152,24964.75,24797.7793
2018,2,2018/2/22,43153,24797.7793,24962.48047
2018,2,2018/2/23,43154,24962.48047,25309.99023
2018,2,2018/2/26,43157,25309.99023,25709.26953
2018,2,2018/2/27,43158,25709.26953,25410.0293
2018,2,2018/2/28,43159,25410.0293,25029.19922
2018,3,2018/3/1,43160,25029.19922,24608.98047
2018,3,2018/3/2,43161,24608.98047,24538.06055
2018,3,2018/3/5,43164,24538.06055,24874.75977
2018,3,2018/3/6,43165,24874.75977,24884.11914
2018,3,2018/3/7,43166,24884.11914,24801.35938
2018,3,2018/3/8,43167,24801.35938,24895.21094
2018,3,2018/3/9,43168,24895.21094,25335.74023
2018,3,2018/3/12,43171,25335.74023,25178.60938
2018,3,2018/3/13,43172,25178.60938,25007.0293
2018,3,2018/3/14,43173,25007.0293,24758.11914
2018,3,2018/3/15,43174,24758.11914,24873.66016
2018,3,2018/3/16,43175,24873.66016,24946.50977
2018,3,2018/3/19,43178,24946.50977,24610.91016
2018,3,2018/3/20,43179,24610.91016,24727.26953
2018,3,2018/3/21,43180,24727.26953,24682.31055
2018,3,2018/3/22,43181,24682.31055,23957.89063
2018,3,2018/3/23,43182,23957.89063,23533.19922
2018,3,2018/3/26,43185,23533.19922,24202.59961
2018,3,2018/3/27,43186,24202.59961,23857.71094
2018,3,2018/3/28,43187,23857.71094,23848.41992
2018,3,2018/3/29,43188,23848.41992,24103.10938
2018,4,2018/4/2,43192,24103.10938,23644.18945
2018,4,2018/4/3,43193,23644.18945,24033.35938
2018,4,2018/4/4,43194,24033.35938,24264.30078
2018,4,2018/4/5,43195,24264.30078,24505.2207
2018,4,2018/4/6,43196,24505.2207,23932.75977
2018,4,2018/4/9,43199,23932.75977,23979.09961
2018,4,2018/4/10,43200,23979.09961,24408
2018,4,2018/4/11,43201,24408,24189.44922
2018,4,2018/4/12,43202,24189.44922,24483.05078
2018,4,2018/4/13,43203,24483.05078,24360.14063
2018,4,2018/4/16,43206,24360.14063,24573.03906
2018,4,2018/4/17,43207,24573.03906,24786.63086
2018,4,2018/4/18,43208,24786.63086,24748.07031
2018,4,2018/4/19,43209,24748.07031,24664.89063
2018,4,2018/4/20,43210,24664.89063,24462.93945
2018,4,2018/4/23,43213,24462.93945,24448.68945
2018,4,2018/4/24,43214,24448.68945,24024.13086
2018,4,2018/4/25,43215,24024.13086,24083.83008
2018,4,2018/4/26,43216,24083.83008,24322.33984
2018,4,2018/4/27,43217,24322.33984,24311.18945
2018,4,2018/4/30,43220,24311.18945,24163.15039
2018,5,2018/5/1,43221,24163.15039,24099.05078
2018,5,2018/5/2,43222,24099.05078,23924.98047
2018,5,2018/5/3,43223,23924.98047,23930.15039
2018,5,2018/5/4,43224,23930.15039,24262.50977
2018,5,2018/5/7,43227,24262.50977,24357.32031
2018,5,2018/5/8,43228,24357.32031,24360.21094
2018,5,2018/5/9,43229,24360.21094,24542.53906
2018,5,2018/5/10,43230,24542.53906,24739.5293
2018,5,2018/5/11,43231,24739.5293,24831.16992
2018,5,2018/5/14,43234,24831.16992,24899.41016
2018,5,2018/5/15,43235,24899.41016,24706.41016
2018,5,2018/5/16,43236,24706.41016,24768.92969
2018,5,2018/5/17,43237,24768.92969,24713.98047
2018,5,2018/5/18,43238,24713.98047,24715.08984
2018,5,2018/5/21,43241,24715.08984,25013.28906
2018,5,2018/5/22,43242,25013.28906,24834.41016
2018,5,2018/5/23,43243,24834.41016,24886.81055
2018,5,2018/5/24,43244,24886.81055,24811.75977
2018,5,2018/5/25,43245,24811.75977,24753.08984
2018,5,2018/5/29,43249,24753.08984,24361.44922
2018,5,2018/5/30,43250,24361.44922,24667.7793
2018,5,2018/5/31,43251,24667.7793,24415.83984
2018,6,2018/6/1,43252,24415.83984,24635.21094
2018,6,2018/6/4,43255,24635.21094,24813.68945
2018,6,2018/6/5,43256,24813.68945,24799.98047
2018,6,2018/6/6,43257,24799.98047,25146.39063
2018,6,2018/6/7,43258,25146.39063,25241.41016
2018,6,2018/6/8,43259,25241.41016,25316.5293
2018,6,2018/6/11,43262,25316.5293,25322.31055
2018,6,2018/6/12,43263,25322.31055,25320.73047
2018,6,2018/6/13,43264,25320.73047,25201.19922
2018,6,2018/6/14,43265,25201.19922,25175.31055
2018,6,2018/6/15,43266,25175.31055,25090.48047
2018,6,2018/6/18,43269,25090.48047,24987.4707
2018,6,2018/6/19,43270,24987.4707,24700.21094
2018,6,2018/6/20,43271,24700.21094,24657.80078
2018,6,2018/6/21,43272,24657.80078,24461.69922
2018,6,2018/6/22,43273,24461.69922,24580.89063
2018,6,2018/6/25,43276,24580.89063,24252.80078
2018,6,2018/6/26,43277,24252.80078,24283.10938
2018,6,2018/6/27,43278,24283.10938,24117.58984
2018,6,2018/6/28,43279,24117.58984,24216.05078
2018,6,2018/6/29,43280,24216.05078,24271.41016
2018,7,2018/7/2,43283,24271.41016,24307.17969
2018,7,2018/7/3,43284,24307.17969,24174.82031
2018,7,2018/7/5,43286,24174.82031,24356.74023
2018,7,2018/7/6,43287,24356.74023,24456.48047
2018,7,2018/7/9,43290,24456.48047,24776.58984
2018,7,2018/7/10,43291,24776.58984,24919.66016
2018,7,2018/7/11,43292,24919.66016,24700.44922
2018,7,2018/7/12,43293,24700.44922,24924.89063
2018,7,2018/7/13,43294,24924.89063,25019.41016
2018,7,2018/7/16,43297,25019.41016,25064.35938
2018,7,2018/7/17,43298,25064.35938,25119.89063
2018,7,2018/7/18,43299,25119.89063,25199.28906
2018,7,2018/7/19,43300,25199.28906,25064.5
2018,7,2018/7/20,43301,25064.5,25058.11914
2018,7,2018/7/23,43304,25058.11914,25044.28906
2018,7,2018/7/24,43305,25044.28906,25241.93945
2018,7,2018/7/25,43306,25241.93945,25414.09961
2018,7,2018/7/26,43307,25414.09961,25527.07031
2018,7,2018/7/27,43308,25527.07031,25451.06055
2018,7,2018/7/30,43311,25451.06055,25306.83008
2018,7,2018/7/31,43312,25306.83008,25415.18945
2018,8,2018/8/1,43313,25415.18945,25333.82031
2018,8,2018/8/2,43314,25333.82031,25326.16016
2018,8,2018/8/3,43315,25326.16016,25462.58008
2018,8,2018/8/6,43318,25462.58008,25502.17969
2018,8,2018/8/7,43319,25502.17969,25628.91016
2018,8,2018/8/8,43320,25628.91016,25583.75
2018,8,2018/8/9,43321,25583.75,25509.23047
2018,8,2018/8/10,43322,25509.23047,25313.14063
2018,8,2018/8/13,43325,25313.14063,25187.69922
2018,8,2018/8/14,43326,25187.69922,25299.91992
2018,8,2018/8/15,43327,25299.91992,25162.41016
2018,8,2018/8/16,43328,25162.41016,25558.73047
2018,8,2018/8/17,43329,25558.73047,25669.32031
2018,8,2018/8/20,43332,25669.32031,25758.68945
2018,8,2018/8/21,43333,25758.68945,25822.28906
2018,8,2018/8/22,43334,25822.28906,25733.59961
2018,8,2018/8/23,43335,25733.59961,25656.98047
2018,8,2018/8/24,43336,25656.98047,25790.34961
2018,8,2018/8/27,43339,25790.34961,26049.64063
2018,8,2018/8/28,43340,26049.64063,26064.01953
2018,8,2018/8/29,43341,26064.01953,26124.57031
2018,8,2018/8/30,43342,26124.57031,25986.91992
2018,8,2018/8/31,43343,25986.91992,25964.82031
2018,9,2018/9/4,43347,25964.82031,25952.48047
2018,9,2018/9/5,43348,25952.48047,25974.99023
2018,9,2018/9/6,43349,25974.99023,25995.86914
2018,9,2018/9/7,43350,25995.86914,25916.53906
2018,9,2018/9/10,43353,25916.53906,25857.07031
2018,9,2018/9/11,43354,25857.07031,25971.06055
2018,9,2018/9/12,43355,25971.06055,25998.91992
2018,9,2018/9/13,43356,25998.91992,26145.99023
2018,9,2018/9/14,43357,26145.99023,26154.66992
2018,9,2018/9/17,43360,26154.66992,26062.11914
2018,9,2018/9/18,43361,26062.11914,26246.96094
2018,9,2018/9/19,43362,26246.96094,26405.75977
2018,9,2018/9/20,43363,26405.75977,26656.98047
2018,9,2018/9/21,43364,26656.98047,26743.5
2018,9,2018/9/24,43367,26743.5,26562.05078
2018,9,2018/9/25,43368,26562.05078,26492.21094
2018,9,2018/9/26,43369,26492.21094,26385.2793
2018,9,2018/9/27,43370,26385.2793,26439.92969
2018,9,2018/9/28,43371,26439.92969,26458.31055
2018,10,2018/10/1,43374,26458.31055,26651.21094
2018,10,2018/10/2,43375,26651.21094,26773.93945
2018,10,2018/10/3,43376,26773.93945,26828.39063
2018,10,2018/10/4,43377,26828.39063,26627.48047
2018,10,2018/10/5,43378,26627.48047,26447.05078
2018,10,2018/10/8,43381,26447.05078,26486.7793
2018,10,2018/10/9,43382,26486.7793,26430.57031
2018,10,2018/10/10,43383,26430.57031,25598.74023
2018,10,2018/10/11,43384,25598.74023,25052.83008
2018,10,2018/10/12,43385,25052.83008,25339.99023
2018,10,2018/10/15,43388,25339.99023,25250.55078
2018,10,2018/10/16,43389,25250.55078,25798.41992
2018,10,2018/10/17,43390,25798.41992,25706.67969
2018,10,2018/10/18,43391,25706.67969,25379.44922
2018,10,2018/10/19,43392,25379.44922,25444.33984
2018,10,2018/10/22,43395,25444.33984,25317.41016
2018,10,2018/10/23,43396,25317.41016,25191.42969
2018,10,2018/10/24,43397,25191.42969,24583.41992
2018,10,2018/10/25,43398,24583.41992,24984.55078
2018,10,2018/10/26,43399,24984.55078,24688.31055
2018,10,2018/10/29,43402,24688.31055,24442.91992
2018,10,2018/10/30,43403,24442.91992,24874.64063
2018,10,2018/10/31,43404,24874.64063,25115.75977
2018,11,2018/11/1,43405,25115.75977,25380.74023
2018,11,2018/11/2,43406,25380.74023,25270.83008
2018,11,2018/11/5,43409,25270.83008,25461.69922
2018,11,2018/11/6,43410,25461.69922,25635.00977
2018,11,2018/11/7,43411,25635.00977,26180.30078
2018,11,2018/11/8,43412,26180.30078,26191.2207
2018,11,2018/11/9,43413,26191.2207,25989.30078
2018,11,2018/11/12,43416,25989.30078,25387.17969
2018,11,2018/11/13,43417,25387.17969,25286.49023
2018,11,2018/11/14,43418,25286.49023,25080.5
2018,11,2018/11/15,43419,25080.5,25289.26953
2018,11,2018/11/16,43420,25289.26953,25413.2207
2018,11,2018/11/19,43423,25413.2207,25017.43945
2018,11,2018/11/20,43424,25017.43945,24465.64063
2018,11,2018/11/21,43425,24465.64063,24464.68945
2018,11,2018/11/23,43427,24464.68945,24285.94922
2018,11,2018/11/26,43430,24285.94922,24640.24023
2018,11,2018/11/27,43431,24640.24023,24748.73047
2018,11,2018/11/28,43432,24748.73047,25366.42969
2018,11,2018/11/29,43433,25366.42969,25338.83984
2018,11,2018/11/30,43434,25338.83984,25538.46094
2018,12,2018/12/3,43437,25538.46094,25826.42969
2018,12,2018/12/4,43438,25826.42969,25027.07031
2018,12,2018/12/6,43440,25027.07031,24947.66992
2018,12,2018/12/7,43441,24947.66992,24388.94922
2018,12,2018/12/10,43444,24388.94922,24423.25977
2018,12,2018/12/11,43445,24423.25977,24370.24023
2018,12,2018/12/12,43446,24370.24023,24527.26953
2018,12,2018/12/13,43447,24527.26953,24597.38086
2018,12,2018/12/14,43448,24597.38086,24100.50977
2018,12,2018/12/17,43451,24100.50977,23592.98047
2018,12,2018/12/18,43452,23592.98047,23675.64063
2018,12,2018/12/19,43453,23675.64063,23323.66016
2018,12,2018/12/20,43454,23323.66016,22859.59961
2018,12,2018/12/21,43455,22859.59961,22445.36914
2018,12,2018/12/24,43458,22445.36914,21792.19922
2018,12,2018/12/26,43460,21792.19922,22878.44922
2018,12,2018/12/27,43461,22878.44922,23138.82031
2018,12,2018/12/28,43462,23138.82031,23062.40039
2018,12,2018/12/31,43465,23062.40039,23327.46094
2019,1,2019/1/2,43467,23327.46094,23346.24023
2019,1,2019/1/3,43468,23346.24023,22686.2207
2019,1,2019/1/4,43469,22686.2207,23433.16016
2019,1,2019/1/7,43472,23433.16016,23531.34961
2019,1,2019/1/8,43473,23531.34961,23787.44922
2019,1,2019/1/9,43474,23787.44922,23879.11914
2019,1,2019/1/10,43475,23879.11914,24001.91992
2019,1,2019/1/11,43476,24001.91992,23995.94922
2019,1,2019/1/14,43479,23995.94922,23909.83984
2019,1,2019/1/15,43480,23909.83984,24065.58984
2019,1,2019/1/16,43481,24065.58984,24207.16016
2019,1,2019/1/17,43482,24207.16016,24370.09961
2019,1,2019/1/18,43483,24370.09961,24706.34961
2019,1,2019/1/22,43487,24706.34961,24404.48047
2019,1,2019/1/23,43488,24404.48047,24575.61914
2019,1,2019/1/24,43489,24575.61914,24553.24023
2019,1,2019/1/25,43490,24553.24023,24737.19922
2019,1,2019/1/28,43493,24737.19922,24528.2207
2019,1,2019/1/29,43494,24528.2207,24579.96094
2019,1,2019/1/30,43495,24579.96094,25014.85938
2019,1,2019/1/31,43496,25014.85938,24999.66992
2019,2,2019/2/1,43497,24999.66992,25063.89063
2019,2,2019/2/4,43500,25063.89063,25239.36914
2019,2,2019/2/5,43501,25239.36914,25411.51953
2019,2,2019/2/6,43502,25411.51953,25390.30078
2019,2,2019/2/7,43503,25390.30078,25169.5293
2019,2,2019/2/8,43504,25169.5293,25106.33008
2019,2,2019/2/11,43507,25106.33008,25053.10938
2019,2,2019/2/12,43508,25053.10938,25425.75977
2019,2,2019/2/13,43509,25425.75977,25543.26953
2019,2,2019/2/14,43510,25543.26953,25439.39063
2019,2,2019/2/15,43511,25439.39063,25883.25
