Year,Season,Month,Day,Day_Num,Volume,Close,C1,C2,G,NX(yi mei yuan),ISM,GDP Season,new_cases,new_deaths,GDP_per_day
2015,1,1,2015/1/30,42034,168560000,17164.94922,-20.26758035,5.062456592,1214.892,-435.9,55.1,1.63E+13,0,0,2.62E+11
2015,1,2,2015/2/2,42037,108090000,17361.03906,-18.23186744,8.283727269,1214.892,-385.4,53.5,1.63E+13,0,0,2.68E+11
2015,1,2,2015/2/3,42038,112860000,17666.40039,-17.05606242,8.008921618,1214.892,-385.4,53.5,1.63E+13,0,0,2.66E+11
2015,1,2,2015/2/4,42039,102560000,17673.01953,-16.65448357,7.900893972,1214.892,-385.4,53.5,1.63E+13,0,0,2.64E+11
2015,1,2,2015/2/5,42040,79890000,17884.88086,-15.69418866,8.024428101,1214.892,-385.4,53.5,1.63E+13,0,0,2.69E+11
2015,1,2,2015/2/6,42041,93610000,17824.28906,-16.2693437,8.040583098,1214.892,-385.4,53.5,1.63E+13,0,0,2.65E+11
2015,1,2,2015/2/9,42044,81590000,17729.21094,-17.89800072,8.131140056,1214.892,-385.4,53.5,1.63E+13,0,0,2.72E+11
2015,1,2,2015/2/10,42045,89930000,17868.75977,-15.76614717,7.195718308,1214.892,-385.4,53.5,1.63E+13,0,0,2.67E+11
2015,1,2,2015/2/11,42046,89890000,17862.14063,-15.23807472,5.948244791,1214.892,-385.4,53.5,1.63E+13,0,0,2.68E+11
2015,1,2,2015/2/12,42047,117160000,17972.38086,-15.40282436,5.986449003,1214.892,-385.4,53.5,1.63E+13,0,0,2.73E+11
2015,1,2,2015/2/13,42048,85230000,18019.34961,-16.04177002,6.524457679,1214.892,-385.4,53.5,1.63E+13,0,0,2.71E+11
2015,1,2,2015/2/17,42052,98760000,18047.58008,-16.5223014,6.931685641,1214.892,-385.4,53.5,1.63E+13,0,0,2.77E+11
2015,1,2,2015/2/18,42053,75090000,18029.84961,-15.45270767,6.612790235,1214.892,-385.4,53.5,1.63E+13,0,0,2.72E+11
2015,1,2,2015/2/19,42054,79130000,17985.76953,-18.15877421,6.199936656,1214.892,-385.4,53.5,1.63E+13,0,0,2.62E+11
2015,1,2,2015/2/20,42055,111390000,18140.43945,-17.68680792,6.226144657,1214.892,-385.4,53.5,1.63E+13,0,0,2.65E+11
2015,1,2,2015/2/23,42058,83670000,18116.83984,-17.03321928,6.162320473,1214.892,-385.4,53.5,1.63E+13,0,0,2.78E+11
2015,1,2,2015/2/24,42059,79310000,18209.18945,-16.90518947,6.026867897,1214.892,-385.4,53.5,1.63E+13,0,0,2.70E+11
2015,1,2,2015/2/25,42060,80480000,18224.57031,-17.65374682,5.886276771,1214.892,-385.4,53.5,1.63E+13,0,0,2.72E+11
2015,1,2,2015/2/26,42061,81500000,18214.41992,-17.80135959,6.002499057,1214.892,-385.4,53.5,1.63E+13,0,0,2.81E+11
2015,1,2,2015/2/27,42062,101110000,18132.69922,-17.68289608,5.840333797,1214.892,-385.4,53.5,1.63E+13,0,0,2.80E+11
2015,1,3,2015/3/2,42065,89790000,18288.63086,-17.26805584,7.834428277,1214.892,-521.6,52.9,1.63E+13,0,0,2.68E+11
2015,1,3,2015/3/3,42066,83830000,18203.36914,-18.09782614,8.045048656,1214.892,-521.6,52.9,1.63E+13,0,0,2.68E+11
2015,1,3,2015/3/4,42067,80900000,18096.90039,-19.59174197,8.446298324,1214.892,-521.6,52.9,1.63E+13,0,0,2.72E+11
2015,1,3,2015/3/5,42068,75840000,18135.7207,-18.82451897,8.73634988,1214.892,-521.6,52.9,1.63E+13,0,0,2.65E+11
2015,1,3,2015/3/6,42069,113350000,17856.7793,-21.15847821,9.181950039,1214.892,-521.6,52.9,1.63E+13,0,0,2.75E+11
2015,1,3,2015/3/9,42072,85820000,17995.7207,-20.78776926,9.348153231,1214.892,-521.6,52.9,1.63E+13,0,0,2.76E+11
2015,1,3,2015/3/10,42073,120450000,17662.93945,-22.98602978,10.0403341,1214.892,-521.6,52.9,1.63E+13,0,0,2.58E+11
2015,1,3,2015/3/11,42074,102120000,17635.39063,-24.42182466,10.28062459,1214.892,-521.6,52.9,1.63E+13,0,0,2.66E+11
2015,1,3,2015/3/12,42075,111550000,17895.2207,-22.25279104,9.487103709,1214.892,-521.6,52.9,1.63E+13,0,0,2.70E+11
2015,1,3,2015/3/13,42076,113620000,17749.31055,-23.0703314,10.27725535,1214.892,-521.6,52.9,1.63E+13,0,0,2.66E+11
2015,1,3,2015/3/16,42079,101760000,17977.41992,-20.61599156,10.00675816,1214.892,-521.6,52.9,1.63E+13,0,0,2.62E+11
2015,1,3,2015/3/17,42080,82560000,17849.08008,-22.01954405,10.37993408,1214.892,-521.6,52.9,1.63E+13,0,0,2.61E+11
2015,1,3,2015/3/18,42081,130950000,18076.18945,-21.3431663,10.14333483,1214.892,-521.6,52.9,1.63E+13,0,0,2.71E+11
2015,1,3,2015/3/19,42082,107820000,17959.0293,-22.5374014,10.32910204,1214.892,-521.6,52.9,1.63E+13,0,0,2.64E+11
2015,1,3,2015/3/20,42083,333870000,18127.65039,-19.99215446,9.993036976,1214.892,-521.6,52.9,1.63E+13,0,0,2.76E+11
2015,1,3,2015/3/23,42086,98030000,18116.03906,-19.66001244,9.791173624,1214.892,-521.6,52.9,1.63E+13,0,0,2.78E+11
2015,1,3,2015/3/24,42087,87190000,18011.14063,-20.38032485,9.7410502,1214.892,-521.6,52.9,1.63E+13,0,0,2.62E+11
2015,1,3,2015/3/25,42088,106560000,17718.53906,-22.33626973,9.641107006,1214.892,-521.6,52.9,1.63E+13,0,0,2.59E+11
2015,1,3,2015/3/26,42089,117740000,17678.23047,-22.28407456,9.582482505,1214.892,-521.6,52.9,1.63E+13,0,0,2.60E+11
2015,1,3,2015/3/27,42090,103220000,17712.66016,-22.45378038,9.411981679,1214.892,-521.6,52.9,1.63E+13,0,0,2.69E+11
2015,1,3,2015/3/30,42093,104040000,17976.31055,-21.12421204,9.288124185,1214.892,-521.6,52.9,1.63E+13,0,0,2.69E+11
2015,1,3,2015/3/31,42094,119470000,17776.11914,-22.13947635,9.595937101,1214.892,-521.6,52.9,1.63E+13,0,0,2.66E+11
2015,2,4,2015/4/1,42095,103360000,17698.17969,-23.60217883,5.618735701,1219.564,-433.7,51.5,1.63E+13,0,0,2.50E+11
2015,2,4,2015/4/2,42096,87370000,17763.24023,-23.26777754,5.358322101,1219.564,-433.7,51.5,1.63E+13,0,0,2.54E+11
2015,2,4,2015/4/6,42100,100850000,17880.84961,-22.35211765,4.946562857,1219.564,-433.7,51.5,1.63E+13,0,0,2.65E+11
2015,2,4,2015/4/7,42101,72150000,17875.41992,-23.18748749,4.990022821,1219.564,-433.7,51.5,1.63E+13,0,0,2.63E+11
2015,2,4,2015/4/8,42102,76820000,17902.50977,-22.70160735,5.221188556,1219.564,-433.7,51.5,1.63E+13,0,0,2.60E+11
2015,2,4,2015/4/9,42103,86740000,17958.73047,-22.60829318,5.002022882,1219.564,-433.7,51.5,1.63E+13,0,0,2.53E+11
2015,2,4,2015/4/10,42104,116410000,18057.65039,-22.56135026,5.094774119,1219.564,-433.7,51.5,1.63E+13,0,0,2.67E+11
2015,2,4,2015/4/13,42107,120090000,17977.03906,-23.07030276,5.375317026,1219.564,-433.7,51.5,1.63E+13,0,0,2.64E+11
2015,2,4,2015/4/14,42108,82830000,18036.69922,-22.676694,4.975868134,1219.564,-433.7,51.5,1.63E+13,0,0,2.56E+11
2015,2,4,2015/4/15,42109,113610000,18112.60938,-22.95905136,4.858988397,1219.564,-433.7,51.5,1.63E+13,0,0,2.65E+11
2015,2,4,2015/4/16,42110,89520000,18105.76953,-23.36200621,4.786992294,1219.564,-433.7,51.5,1.63E+13,0,0,2.54E+11
2015,2,4,2015/4/17,42111,138860000,17826.30078,-25.14679561,4.850895416,1219.564,-433.7,51.5,1.63E+13,0,0,2.64E+11
2015,2,4,2015/4/20,42114,103160000,18034.92969,-24.44080777,4.5088702,1219.564,-433.7,51.5,1.63E+13,0,0,2.54E+11
2015,2,4,2015/4/21,42115,95180000,17949.58984,-24.26362375,4.337454629,1219.564,-433.7,51.5,1.63E+13,0,0,2.51E+11
2015,2,4,2015/4/22,42116,91260000,18038.26953,-23.71186231,4.049813161,1219.564,-433.7,51.5,1.63E+13,0,0,2.67E+11
2015,2,4,2015/4/23,42117,100240000,18058.68945,-25.11538806,4.907985334,1219.564,-433.7,51.5,1.63E+13,0,0,2.56E+11
2015,2,4,2015/4/24,42118,119130000,18080.14063,-24.88438818,5.306234496,1219.564,-433.7,51.5,1.63E+13,0,0,2.62E+11
2015,2,4,2015/4/27,42121,121110000,18037.9707,-25.73080974,5.519407404,1219.564,-433.7,51.5,1.63E+13,0,0,2.63E+11
2015,2,4,2015/4/28,42122,124930000,18110.14063,-26.05349545,5.50715321,1219.564,-433.7,51.5,1.63E+13,0,0,2.60E+11
2015,2,4,2015/4/29,42123,102080000,18035.5293,-27.25601169,5.3396275,1219.564,-433.7,51.5,1.63E+13,0,0,2.66E+11
2015,2,4,2015/4/30,42124,129180000,17840.51953,-27.00537202,5.010412708,1219.564,-433.7,51.5,1.63E+13,0,0,2.52E+11
2015,2,5,2015/5/1,42125,91700000,18024.06055,-25.28410837,10.86270717,1219.564,-434.4,51.5,1.63E+13,0,0,2.60E+11
2015,2,5,2015/5/4,42128,86010000,18070.40039,-24.68066639,10.79092342,1219.564,-434.4,51.5,1.63E+13,0,0,2.62E+11
2015,2,5,2015/5/5,42129,95340000,17928.19922,-25.80696075,10.86795061,1219.564,-434.4,51.5,1.63E+13,0,0,2.60E+11
2015,2,5,2015/5/6,42130,100430000,17841.98047,-25.9322516,10.7833618,1219.564,-434.4,51.5,1.63E+13,0,0,2.64E+11
2015,2,5,2015/5/7,42131,80920000,17924.06055,-25.92363311,10.98742549,1219.564,-434.4,51.5,1.63E+13,0,0,2.57E+11
2015,2,5,2015/5/8,42132,94960000,18191.10938,-24.51922478,10.41211076,1219.564,-434.4,51.5,1.63E+13,0,0,2.60E+11
2015,2,5,2015/5/11,42135,86050000,18105.16992,-25.29302972,10.4021961,1219.564,-434.4,51.5,1.63E+13,0,0,2.56E+11
2015,2,5,2015/5/12,42136,89270000,18068.23047,-24.97828356,10.6937504,1219.564,-434.4,51.5,1.63E+13,0,0,2.63E+11
2015,2,5,2015/5/13,42137,85180000,18060.49023,-25.53615599,10.33625077,1219.564,-434.4,51.5,1.63E+13,0,0,2.60E+11
2015,2,5,2015/5/14,42138,91580000,18252.24023,-23.92832937,9.645979426,1219.564,-434.4,51.5,1.63E+13,0,0,2.59E+11
2015,2,5,2015/5/15,42139,108220000,18272.56055,-23.20520827,9.662198285,1219.564,-434.4,51.5,1.63E+13,0,0,2.56E+11
2015,2,5,2015/5/18,42142,79080000,18298.88086,-23.01092043,9.914228686,1219.564,-434.4,51.5,1.63E+13,0,0,2.61E+11
2015,2,5,2015/5/19,42143,87200000,18312.39063,-25.38729573,9.279361536,1219.564,-434.4,51.5,1.63E+13,0,0,2.68E+11
2015,2,5,2015/5/20,42144,80190000,18285.40039,-26.05456865,9.267738907,1219.564,-434.4,51.5,1.63E+13,0,0,2.57E+11
2015,2,5,2015/5/21,42145,84270000,18285.74023,-26.17493156,9.557969363,1219.564,-434.4,51.5,1.63E+13,0,0,2.60E+11
2015,2,5,2015/5/22,42146,78890000,18232.01953,-27.01275182,9.91766847,1219.564,-434.4,51.5,1.63E+13,0,0,2.55E+11
2015,2,5,2015/5/26,42150,109440000,18041.53906,-28.35211121,9.968488602,1219.564,-434.4,51.5,1.63E+13,0,0,2.67E+11
2015,2,5,2015/5/27,42151,96400000,18162.99023,-27.74450616,9.735757856,1219.564,-434.4,51.5,1.63E+13,0,0,2.67E+11
2015,2,5,2015/5/28,42152,67510000,18126.11914,-27.72209351,9.355136559,1219.564,-434.4,51.5,1.63E+13,0,0,2.54E+11
2015,2,5,2015/5/29,42153,139810000,18010.67969,-28.93319895,9.53853429,1219.564,-434.4,51.5,1.63E+13,0,0,2.56E+11
2015,2,6,2015/6/1,42156,85640000,18040.36914,-29.0712656,4.877075685,1219.564,-462.6,52.8,1.63E+13,0,0,2.60E+11
2015,2,6,2015/6/2,42157,77550000,18011.93945,-29.34298292,4.776963474,1219.564,-462.6,52.8,1.63E+13,0,0,2.57E+11
2015,2,6,2015/6/3,42158,73120000,18076.26953,-29.42217193,5.216339614,1219.564,-462.6,52.8,1.63E+13,0,0,2.63E+11
2015,2,6,2015/6/4,42159,93470000,17905.58008,-30.68935555,5.650163688,1219.564,-462.6,52.8,1.63E+13,0,0,2.64E+11
2015,2,6,2015/6/5,42160,89140000,17849.46094,-32.36318017,6.028981549,1219.564,-462.6,52.8,1.63E+13,0,0,2.53E+11
2015,2,6,2015/6/8,42163,86300000,17766.55078,-32.59633994,6.028779157,1219.564,-462.6,52.8,1.63E+13,0,0,2.54E+11
2015,2,6,2015/6/9,42164,90550000,17764.03906,-31.91645082,5.931911454,1219.564,-462.6,52.8,1.63E+13,0,0,2.51E+11
2015,2,6,2015/6/10,42165,96980000,18000.40039,-30.95959957,5.733683742,1219.564,-462.6,52.8,1.63E+13,0,0,2.57E+11
2015,2,6,2015/6/11,42166,89490000,18039.36914,-30.87870454,5.613859047,1219.564,-462.6,52.8,1.63E+13,0,0,2.55E+11
2015,2,6,2015/6/12,42167,83760000,17898.83984,-31.69792748,5.687886511,1219.564,-462.6,52.8,1.63E+13,0,0,2.62E+11
2015,2,6,2015/6/15,42170,91920000,17791.16992,-32.97713387,6.153619577,1219.564,-462.6,52.8,1.63E+13,0,0,2.59E+11
2015,2,6,2015/6/16,42171,77510000,17904.48047,-31.69155604,5.733387793,1219.564,-462.6,52.8,1.63E+13,0,0,2.63E+11
2015,2,6,2015/6/17,42172,92410000,17935.74023,-30.64254783,5.569617785,1219.564,-462.6,52.8,1.63E+13,0,0,2.60E+11
2015,2,6,2015/6/18,42173,94460000,18115.83984,-29.50412342,5.015908305,1219.564,-462.6,52.8,1.63E+13,0,0,2.58E+11
2015,2,6,2015/6/19,42174,258300000,18015.94922,-30.01271084,5.191271284,1219.564,-462.6,52.8,1.63E+13,0,0,2.65E+11
2015,2,6,2015/6/22,42177,77780000,18119.7793,-29.70174664,4.845096488,1219.564,-462.6,52.8,1.63E+13,0,0,2.54E+11
2015,2,6,2015/6/23,42178,75970000,18144.07031,-30.23551674,4.804253702,1219.564,-462.6,52.8,1.63E+13,0,0,2.58E+11
2015,2,6,2015/6/24,42179,104980000,17966.07031,-30.67759516,4.946418569,1219.564,-462.6,52.8,1.63E+13,0,0,2.53E+11
2015,2,6,2015/6/25,42180,78990000,17890.35938,-31.31713574,5.091427786,1219.564,-462.6,52.8,1.63E+13,0,0,2.63E+11
2015,2,6,2015/6/26,42181,158120000,17946.67969,-31.13552538,5.110246208,1219.564,-462.6,52.8,1.63E+13,0,0,2.53E+11
2015,2,6,2015/6/29,42184,116340000,17596.34961,-32.78042983,5.64233081,1219.564,-462.6,52.8,1.63E+13,0,0,2.48E+11
2015,2,6,2015/6/30,42185,126460000,17619.50977,-33.32948273,5.745509789,1219.564,-462.6,52.8,1.63E+13,0,0,2.49E+11
2015,3,7,2015/7/1,42186,87010000,17757.91016,-31.15972106,6.430675707,1220.249,-424.3,53.5,1.64E+13,0,0,2.63E+11
2015,3,7,2015/7/2,42187,83080000,17730.10938,-30.99552614,6.374628525,1220.249,-424.3,53.5,1.64E+13,0,0,2.69E+11
2015,3,7,2015/7/6,42191,90130000,17683.58008,-30.58993926,6.645925802,1220.249,-424.3,53.5,1.64E+13,0,0,2.60E+11
2015,3,7,2015/7/7,42192,105840000,17776.91016,-27.83444524,5.837086152,1220.249,-424.3,53.5,1.64E+13,0,0,2.61E+11
2015,3,7,2015/7/8,42193,69830000,17515.41992,-29.12794862,6.125076088,1220.249,-424.3,53.5,1.64E+13,0,0,2.58E+11
2015,3,7,2015/7/9,42194,100520000,17548.61914,-29.93865013,6.497945751,1220.249,-424.3,53.5,1.64E+13,0,0,2.68E+11
2015,3,7,2015/7/10,42195,85800000,17760.41016,-29.07796358,6.019318904,1220.249,-424.3,53.5,1.64E+13,0,0,2.63E+11
2015,3,7,2015/7/13,42198,86380000,17977.67969,-27.26778451,5.384432134,1220.249,-424.3,53.5,1.64E+13,0,0,2.67E+11
2015,3,7,2015/7/14,42199,76740000,18053.58008,-27.23932032,5.274351925,1220.249,-424.3,53.5,1.64E+13,0,0,2.66E+11
2015,3,7,2015/7/15,42200,80460000,18050.16992,-27.61334793,5.610701164,1220.249,-424.3,53.5,1.64E+13,0,0,2.75E+11
2015,3,7,2015/7/16,42201,85030000,18120.25,-27.13071049,5.311214197,1220.249,-424.3,53.5,1.64E+13,0,0,2.79E+11
2015,3,7,2015/7/17,42202,106510000,18086.44922,-27.54169406,5.338236505,1220.249,-424.3,53.5,1.64E+13,0,0,2.76E+11
2015,3,7,2015/7/20,42205,75060000,18100.41016,-27.52539517,5.007227162,1220.249,-424.3,53.5,1.64E+13,0,0,2.65E+11
2015,3,7,2015/7/21,42206,100170000,17919.28906,-28.27184347,5.13688217,1220.249,-424.3,53.5,1.64E+13,0,0,2.76E+11
2015,3,7,2015/7/22,42207,112370000,17851.03906,-28.36482472,5.160413032,1220.249,-424.3,53.5,1.64E+13,0,0,2.74E+11
2015,3,7,2015/7/23,42208,88600000,17731.91992,-29.01788343,5.17826729,1220.249,-424.3,53.5,1.64E+13,0,0,2.60E+11
2015,3,7,2015/7/24,42209,103470000,17568.5293,-30.22522154,5.396839893,1220.249,-424.3,53.5,1.64E+13,0,0,2.68E+11
2015,3,7,2015/7/27,42212,117860000,17440.58984,-30.75579144,5.551314198,1220.249,-424.3,53.5,1.64E+13,0,0,2.67E+11
2015,3,7,2015/7/28,42213,103450000,17630.26953,-29.92228836,5.498425495,1220.249,-424.3,53.5,1.64E+13,0,0,2.64E+11
2015,3,7,2015/7/29,42214,93140000,17751.39063,-29.42790991,5.339799155,1220.249,-424.3,53.5,1.64E+13,0,0,2.68E+11
2015,3,7,2015/7/30,42215,76650000,17745.98047,-31.2598691,5.169087495,1220.249,-424.3,53.5,1.64E+13,0,0,2.62E+11
2015,3,7,2015/7/31,42216,106120000,17689.85938,-31.83673453,5.093092866,1220.249,-424.3,53.5,1.64E+13,0,0,2.71E+11
2015,3,8,2015/8/3,42219,87880000,17598.19922,-31.29944426,4.825594396,1220.249,-488.1,52.7,1.64E+13,0,0,2.66E+11
2015,3,8,2015/8/4,42220,99060000,17550.68945,-31.33956628,4.57644926,1220.249,-488.1,52.7,1.64E+13,0,0,2.63E+11
2015,3,8,2015/8/5,42221,102450000,17540.4707,-29.93416598,4.128568242,1220.249,-488.1,52.7,1.64E+13,0,0,2.61E+11
2015,3,8,2015/8/6,42222,96170000,17419.75,-30.48165885,4.057817712,1220.249,-488.1,52.7,1.64E+13,0,0,2.65E+11
2015,3,8,2015/8/7,42223,81800000,17373.38086,-31.7178291,3.808393726,1220.249,-488.1,52.7,1.64E+13,0,0,2.54E+11
2015,3,8,2015/8/10,42226,92430000,17615.16992,-31.06661244,3.915842399,1220.249,-488.1,52.7,1.64E+13,0,0,2.67E+11
2015,3,8,2015/8/11,42227,103010000,17402.83984,-31.07397807,4.262493396,1220.249,-488.1,52.7,1.64E+13,0,0,2.61E+11
2015,3,8,2015/8/12,42228,120400000,17402.50977,-30.66145537,4.563218901,1220.249,-488.1,52.7,1.64E+13,0,0,2.66E+11
2015,3,8,2015/8/13,42229,88550000,17408.25,-31.16747005,4.30786597,1220.249,-488.1,52.7,1.64E+13,0,0,2.59E+11
2015,3,8,2015/8/14,42230,82120000,17477.40039,-30.86754057,4.117652276,1220.249,-488.1,52.7,1.64E+13,0,0,2.62E+11
2015,3,8,2015/8/17,42233,73380000,17545.17969,-30.95688445,3.713138348,1220.249,-488.1,52.7,1.64E+13,0,0,2.62E+11
2015,3,8,2015/8/18,42234,79900000,17511.33984,-32.88621481,3.27458169,1220.249,-488.1,52.7,1.64E+13,0,0,2.66E+11
2015,3,8,2015/8/19,42235,104720000,17348.73047,-34.47052837,3.547355853,1220.249,-488.1,52.7,1.64E+13,0,0,2.56E+11
2015,3,8,2015/8/20,42236,128530000,16990.68945,-35.14500514,4.02591603,1220.249,-488.1,52.7,1.64E+13,0,0,2.59E+11
2015,3,8,2015/8/21,42237,225170000,16459.75,-38.4607736,4.626515191,1220.249,-488.1,52.7,1.64E+13,0,0,2.41E+11
2015,3,8,2015/8/24,42240,293920000,15871.34961,-43.78388382,6.304681539,1220.249,-488.1,52.7,1.64E+13,0,0,2.43E+11
2015,3,8,2015/8/25,42241,213220000,15666.44043,-45.75714028,7.195828468,1220.249,-488.1,52.7,1.64E+13,0,0,2.30E+11
2015,3,8,2015/8/26,42242,208420000,16285.50977,-41.86668026,6.153472315,1220.249,-488.1,52.7,1.64E+13,0,0,2.50E+11
2015,3,8,2015/8/27,42243,171980000,16654.76953,-40.14862295,5.778444892,1220.249,-488.1,52.7,1.64E+13,0,0,2.44E+11
2015,3,8,2015/8/28,42244,131790000,16643.00977,-41.09015515,5.527206705,1220.249,-488.1,52.7,1.64E+13,0,0,2.45E+11
2015,3,8,2015/8/31,42247,141440000,16528.0293,-41.81121173,5.76932685,1220.249,-488.1,52.7,1.64E+13,0,0,2.48E+11
2015,3,9,2015/9/1,42248,171390000,16058.34961,-43.53403739,12.33621164,1220.249,-424.8,51.1,1.64E+13,0,0,2.43E+11
2015,3,9,2015/9/2,42249,133480000,16351.37988,-42.44691995,12.31277629,1220.249,-424.8,51.1,1.64E+13,0,0,2.40E+11
2015,3,9,2015/9/3,42250,109730000,16374.75977,-41.8529705,12.1104329,1220.249,-424.8,51.1,1.64E+13,0,0,2.49E+11
2015,3,9,2015/9/4,42251,127270000,16102.37988,-43.76696718,12.5901963,1220.249,-424.8,51.1,1.64E+13,0,0,2.41E+11
2015,3,9,2015/9/8,42255,123870000,16492.67969,-40.71160307,12.37364432,1220.249,-424.8,51.1,1.64E+13,0,0,2.43E+11
2015,3,9,2015/9/9,42256,118790000,16253.57031,-43.14787697,12.92099913,1220.249,-424.8,51.1,1.64E+13,0,0,2.45E+11
2015,3,9,2015/9/10,42257,122690000,16330.40039,-43.80888978,12.58332016,1220.249,-424.8,51.1,1.64E+13,0,0,2.48E+11
2015,3,9,2015/9/11,42258,104630000,16433.08984,-43.18058824,12.51881625,1220.249,-424.8,51.1,1.64E+13,0,0,2.40E+11
2015,3,9,2015/9/14,42261,92660000,16370.95996,-43.82081574,12.62871269,1220.249,-424.8,51.1,1.64E+13,0,0,2.53E+11
2015,3,9,2015/9/15,42262,93050000,16599.84961,-42.59448578,12.19573216,1220.249,-424.8,51.1,1.64E+13,0,0,2.46E+11
2015,3,9,2015/9/16,42263,99620000,16739.94922,-41.46894971,11.66550636,1220.249,-424.8,51.1,1.64E+13,0,0,2.44E+11
2015,3,9,2015/9/17,42264,129600000,16674.74023,-41.38585651,11.43126627,1220.249,-424.8,51.1,1.64E+13,0,0,2.47E+11
2015,3,9,2015/9/18,42265,341690000,16384.58008,-42.50815208,11.44910545,1220.249,-424.8,51.1,1.64E+13,0,0,2.45E+11
2015,3,9,2015/9/21,42268,90730000,16510.18945,-41.54047986,11.19830232,1220.249,-424.8,51.1,1.64E+13,0,0,2.51E+11
2015,3,9,2015/9/22,42269,119010000,16330.46973,-42.50998386,11.86299294,1220.249,-424.8,51.1,1.64E+13,0,0,2.52E+11
2015,3,9,2015/9/23,42270,86030000,16279.88965,-42.37201024,11.88580704,1220.249,-424.8,51.1,1.64E+13,0,0,2.46E+11
2015,3,9,2015/9/24,42271,122220000,16201.32031,-41.60325924,11.81191952,1220.249,-424.8,51.1,1.64E+13,0,0,2.38E+11
2015,3,9,2015/9/25,42272,130790000,16314.66992,-40.41562276,11.2767681,1220.249,-424.8,51.1,1.64E+13,0,0,2.51E+11
2015,3,9,2015/9/28,42275,139930000,16001.88965,-41.44660282,11.69133616,1220.249,-424.8,51.1,1.64E+13,0,0,2.43E+11
2015,3,9,2015/9/29,42276,121160000,16049.12988,-40.81687189,11.44383894,1220.249,-424.8,51.1,1.64E+13,0,0,2.41E+11
2015,3,9,2015/9/30,42277,145740000,16284.7002,-39.69209968,10.95167597,1220.249,-424.8,51.1,1.64E+13,0,0,2.44E+11
2015,4,10,2015/10/1,42278,111420000,16272.00977,-40.96407104,5.377605354,1228.464,-454.8,50.2,1.65E+13,0,0,2.33E+11
2015,4,10,2015/10/2,42279,136870000,16472.36914,-40.01626426,5.236829776,1228.464,-454.8,50.2,1.65E+13,0,0,2.43E+11
2015,4,10,2015/10/5,42282,127660000,16776.42969,-38.17834407,4.536104345,1228.464,-454.8,50.2,1.65E+13,0,0,2.46E+11
2015,4,10,2015/10/6,42283,120010000,16790.18945,-37.6687352,3.955237834,1228.464,-454.8,50.2,1.65E+13,0,0,2.51E+11
2015,4,10,2015/10/7,42284,115690000,16912.28906,-36.33798097,3.301033884,1228.464,-454.8,50.2,1.65E+13,0,0,2.49E+11
2015,4,10,2015/10/8,42285,100730000,17050.75,-35.35506864,3.103166936,1228.464,-454.8,50.2,1.65E+13,0,0,2.54E+11
2015,4,10,2015/10/9,42286,103730000,17084.49023,-35.2197663,2.834333881,1228.464,-454.8,50.2,1.65E+13,0,0,2.45E+11
2015,4,10,2015/10/12,42289,72500000,17131.85938,-35.28501159,3.028932364,1228.464,-454.8,50.2,1.65E+13,0,0,2.52E+11
2015,4,10,2015/10/13,42290,99400000,17081.89063,-36.10963505,3.621640816,1228.464,-454.8,50.2,1.65E+13,0,0,2.59E+11
2015,4,10,2015/10/14,42291,120110000,16924.75,-40.81009424,2.493357338,1228.464,-454.8,50.2,1.65E+13,0,0,2.51E+11
2015,4,10,2015/10/15,42292,122960000,17141.75,-40.88763085,1.939913055,1228.464,-454.8,50.2,1.65E+13,0,0,2.55E+11
2015,4,10,2015/10/16,42293,145880000,17215.9707,-40.20937356,1.214664829,1228.464,-454.8,50.2,1.65E+13,0,0,2.55E+11
2015,4,10,2015/10/19,42296,118430000,17230.53906,-39.88621266,1.00982714,1228.464,-454.8,50.2,1.65E+13,0,0,2.61E+11
2015,4,10,2015/10/20,42297,106670000,17217.10938,-40.29540943,0.841838246,1228.464,-454.8,50.2,1.65E+13,0,0,2.48E+11
2015,4,10,2015/10/21,42298,107100000,17168.60938,-40.86433905,0.824849919,1228.464,-454.8,50.2,1.65E+13,0,0,2.49E+11
2015,4,10,2015/10/22,42299,152420000,17489.16016,-38.64156554,-0.626382575,1228.464,-454.8,50.2,1.65E+13,0,0,2.61E+11
2015,4,10,2015/10/23,42300,158090000,17646.69922,-38.14915618,-0.25092238,1228.464,-454.8,50.2,1.65E+13,0,0,2.66E+11
2015,4,10,2015/10/26,42303,116660000,17623.05078,-38.05484746,-0.284088192,1228.464,-454.8,50.2,1.65E+13,0,0,2.65E+11
2015,4,10,2015/10/27,42304,113960000,17581.42969,-38.36192091,-0.581980013,1228.464,-454.8,50.2,1.65E+13,0,0,2.60E+11
2015,4,10,2015/10/28,42305,115630000,17779.51953,-38.7663426,-0.52247312,1228.464,-454.8,50.2,1.65E+13,0,0,2.64E+11
2015,4,10,2015/10/29,42306,90300000,17755.80078,-38.22747241,-0.483630262,1228.464,-454.8,50.2,1.65E+13,0,0,2.57E+11
2015,4,10,2015/10/30,42307,149250000,17663.53906,-39.39115713,-0.257374428,1228.464,-454.8,50.2,1.65E+13,0,0,2.55E+11
2015,4,11,2015/11/2,42310,100840000,17828.75977,-39.38438552,-0.141083722,1228.464,-435.7,50.1,1.65E+13,0,0,2.70E+11
2015,4,11,2015/11/3,42311,92290000,17918.15039,-39.00443631,0.210230595,1228.464,-435.7,50.1,1.65E+13,0,0,2.70E+11
